ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0198738	cell-cell signaling by wnt	436	0.475940859027914	1.37026296881439	8.02236178226053e-08	2.27887969309269e-06	1.77614811466127e-06	5639	tags=40%, list=26%, signal=30%	13395/12022/18741/14362/15229/20674/17869/14370/14462/14367/17926/16600/21983/66042/14836/20423/54612/20473/14369/20969/18121/13614/353310/22408/20677/22409/20682/20583/13653/73181/22418/68010/244152/22420/100503386/14241/12156/72125/53883/93735/73016/22410/18091/17292/14296/20379/22411/212398/15248/14366/14184/211383/67122/13393/74499/22417/241593/26401/14632/319478/20671/219134/20680/12443/20439/15364/114606/330096/22402/100201/57265/269424/58198/72114/106042/56505/14371/24113/107515/72293/24136/93960/22422/66277/14008/14042/20042/21929/16392/17242/24117/20890/68339/68588/14180/20356/73389/494504/21886/56332/80288/69601/140577/170758/26563/13380/50781/64929/12389/22601/59036/93897/64297/328949/12842/21752/21804/232941/80707/14160/77583/29811/76365/17986/12006/228357/11865/21887/320343/22415/26385/21885/329278/23892/227210/24088/232334/76441/22412/70122/20378/15242/244667/18128/12614/56458/319998/110648/260305/70433/93840/19664/242939/78560/77938/216795/20665/67488/21414/67020/229534/22421/432940/21844/56484/17127/12558/17342/67943/56811/229473/14682/21803/22423/67916	FALSE
GO:0060411	cardiac septum morphogenesis	79	0.640823408200182	1.74282894522761	8.23209378250505e-08	2.32567895385525e-06	1.8126232383911e-06	1941	tags=37%, list=9%, signal=34%	18741/15205/14362/15902/12159/16007/21385/18187/15213/20666/14179/21380/18121/20677/15110/22418/14463/18091/21386/22411/14465/17131/17684/18018/12627/57265/15214/22761/16449	FALSE
GO:0001890	placenta development	176	0.552136422609	1.55171688882011	8.65155799462956e-08	2.4308997191432e-06	1.89463180797723e-06	4442	tags=43%, list=21%, signal=34%	15205/16007/11535/12192/14367/14461/15213/15221/16846/11819/16153/67971/12702/15110/16872/434784/16477/16871/226841/22113/107586/13813/12606/12705/17684/13393/71709/16878/13857/13984/12592/15214/12591/18119/16157/20181/20613/22422/14008/12142/12576/12577/52679/18022/108961/19242/16691/214253/238328/14388/16401/20541/19223/53601/16002/252973/13819/12981/13039/22371/170676/353326/17986/20732/229700/66515/22329/13875/20104/18591/56213/11651/50500/13711/18129	FALSE
GO:0072498	embryonic skeletal joint development	16	0.868647596082302	2.10727259507921	9.38562094622765e-08	2.62290055632416e-06	2.04427635744862e-06	2165	tags=75%, list=10%, signal=68%	107587/20429/23967/12159/15396/15431/109663/18121/16147/12824/15586/14042	FALSE
GO:0048485	sympathetic nervous system development	24	0.806783480431717	2.03702944030088	1.08547816793543e-07	3.00102787605678e-06	2.33898701202186e-06	2023	tags=58%, list=9%, signal=53%	18935/14462/53626/21418/15111/18187/20666/11859/20677/14573/17172/243743/18211/21419	TRUE
GO:0045137	development of primary sexual characteristics	245	0.522571695625671	1.48371918186643	1.08547816793543e-07	3.00102787605678e-06	2.33898701202186e-06	4259	tags=33%, list=20%, signal=27%	23967/16876/14313/12159/17300/11504/14462/15396/11516/15405/54352/15395/26927/13615/13363/21869/21412/20473/18095/16846/11819/14179/18072/218454/18595/20682/22418/14463/14766/16323/18159/74297/16336/26423/20681/12125/11421/14366/18291/17684/22417/20675/19701/97165/16848/12443/15364/16875/100040608/22431/381677/18211/19401/27356/20474/11705/14609/227631/69260/16542/14180/22339/11499/98711/19288/12043/20655/12394/228421/268903/19275/21930/238871/18127/12416/99929/30953/11606/109685/21812/16322	FALSE
GO:0060675	ureteric bud morphogenesis	74	0.652342560615664	1.76774068643461	1.23301453194951e-07	3.39078996286114e-06	2.64276574932963e-06	2061	tags=41%, list=10%, signal=37%	15205/20471/15229/12159/17869/14462/15396/15431/15213/20423/21412/14179/18121/22408/20472/20682/14573/22420/12156/15415/20681/14164/18654/22417/16869/22431/58198/107515/20474/14048	FALSE
GO:2000677	regulation of transcription regulatory region DNA binding	49	0.693942093487718	1.84485496794571	1.29624454439372e-07	3.52714962869239e-06	2.74904383154525e-06	1678	tags=35%, list=8%, signal=32%	17701/15902/17300/16870/18996/18997/14462/22160/15111/16600/15213/20666/15110/18508/14958/16878/15214	FALSE
GO:0035051	cardiocyte differentiation	189	0.543188990133667	1.52901410002113	1.29624454439372e-07	3.52714962869239e-06	2.74904383154525e-06	5078	tags=44%, list=24%, signal=34%	20429/18741/15205/18092/12159/21385/22160/16373/15111/14369/24063/11554/13614/18595/19735/237560/13642/20672/16523/14463/12156/17927/16323/18091/17292/21386/13388/22437/14465/13813/17684/241593/19736/12444/228785/21393/20671/22431/22402/15214/106042/23966/19401/16449/20181/19712/16392/76854/11549/22339/17691/20807/20541/64082/545261/13380/18505/65256/11739/50501/17996/76365/218772/74103/11606/22329/18591/17260/23892/11464/12391/13009/19130/18128/24051/18596/20997/93840/19664/17130/225288/108655/11790	FALSE
GO:0009798	axis specification	100	0.612665428423472	1.68612428198106	1.3805513319747e-07	3.73688501901004e-06	2.91251060832137e-06	4599	tags=49%, list=21%, signal=39%	18741/15376/12159/18424/14367/15213/12622/20423/20473/22773/22408/20472/18508/22418/22420/17292/13590/21386/13388/14296/12705/17684/67122/16869/20855/22431/18014/12592/15214/12591/382089/106042/24113/18119/20890/19206/20807/12667/76365/12006/319757/622473/22415/18553/12808/17293/18129/15242/18128	FALSE
GO:0035265	organ growth	214	0.53530414332231	1.5121106750937	1.42270476451423e-07	3.83092897528049e-06	2.98580802552657e-06	4995	tags=42%, list=23%, signal=33%	15284/67603/17300/24064/11878/19773/21385/373864/12622/13609/17069/20423/16846/11554/14179/21380/18121/13614/18595/20682/19735/12839/80857/14463/14234/18159/18091/17292/13388/14164/14465/12125/17684/241593/19736/12444/19374/20855/14632/14284/22431/22402/15214/16917/56711/23966/19401/20181/14609/77446/14042/21825/12845/17125/19094/11549/16542/14180/22062/13869/16196/22601/16002/12043/268697/11739/56808/16526/23876/218772/11606/17702/19411/319757/17260/76943/21812/11651/228788/232334/12391/19130/18128/21827/18596/56449/12534/58994/19664/108655	FALSE
GO:0007492	endoderm development	79	0.636314289748156	1.73056562579344	1.44378148948145e-07	3.86753901586481e-06	3.0143417189719e-06	4599	tags=51%, list=21%, signal=40%	15376/12159/18424/20674/12192/13537/16402/319520/21869/14179/18121/105083/11838/14463/16323/18091/17292/14465/13813/16869/20671/20680/15364/12627/18119/72475/14042/15379/20890/13380/12831/18511/19227/11601/100503068/16558/11602/22370/15242/18128	FALSE
GO:0043586	tongue development	24	0.803681159818479	2.02919646085138	1.54916519182667e-07	4.12844538234221e-06	3.21769091389717e-06	2177	tags=58%, list=10%, signal=53%	20471/18092/20674/15111/20423/21380/232174/22409/12064/22410/18091/15422/20474/78405	FALSE
GO:0001667	ameboidal-type cell migration	459	0.471394731892821	1.35918022456209	1.61239546794694e-07	4.27491516373625e-06	3.33184877263206e-06	5715	tags=41%, list=26%, signal=31%	18741/18935/12159/14462/13197/12767/22160/14461/21418/15111/18187/57260/16600/12622/13655/21983/13615/20423/71093/11819/14179/21380/13614/20620/21907/67784/66214/241324/54485/20353/20682/18508/16476/20583/14573/20357/22418/13642/13078/14234/14472/80837/76905/107831/17292/13590/16336/15200/20681/20315/14164/21333/11852/22411/107586/21754/18709/71709/56233/20855/70445/20671/14170/19245/15507/74144/11806/13482/68992/21961/18645/15586/18119/12927/24136/11826/218877/72007/13641/20613/13636/14172/21825/384783/16367/15587/20347/320736/16392/20351/214968/14775/16542/20356/230738/22339/12822/80903/20807/15370/14824/238328/20358/332397/16401/20541/56332/69601/53868/17395/18858/13869/18505/19274/16002/20350/11845/12512/328949/11482/223650/16398/16776/212307/11881/19229/18127/12165/11601/30953/11606/19270/15368/18591/319757/13836/16413/17260/12554/21812/54357/23892/13829/11651/319939/73230/17293/11602/76441/12215/74030/23871/19130/18128/16414/114886/63953/73608/105844/14314/192897/20997/64074/269275/108655/18024/14175/78560/381290/20361/20401/20665/15184/22421/14645/18188/232227/20346/12558/320924/70097/14343/21803/18754/11477/67916/21808/18787/26921/239528	FALSE
GO:0001892	embryonic placenta development	112	0.593449289571287	1.64035699631681	1.65454900525381e-07	4.36429508018479e-06	3.40151105913619e-06	4429	tags=46%, list=21%, signal=37%	15205/16007/11535/12192/14367/14461/15213/15221/11819/16153/12702/15110/16477/226841/22113/107586/13813/12606/12705/17684/71709/16878/13984/12592/15214/12591/18119/20613/22422/12142/12577/52679/18022/108961/16691/238328/14388/16401/20541/53601/16002/252973/13819/12981/353326/20732/22329/13875/18591/11651/50500/13711	FALSE
GO:0048593	camera-type eye morphogenesis	150	0.568491867725755	1.58583222644299	1.73885612240366e-07	4.56339398620655e-06	3.55668781007812e-06	4740	tags=46%, list=22%, signal=36%	18741/12159/723950/20674/21385/14367/22160/21418/54352/20666/59058/20473/241324/14221/16147/20682/18508/244152/14685/114889/20897/13388/20681/18185/14238/14184/17684/16869/69743/19213/15165/29815/11830/16449/11826/20664/18742/12142/140489/387609/16542/212541/22339/19242/19274/81896/64379/15258/107585/17158/270120/237979/13508/12677/12307/17986/12954/14561/13836/330166/14107/18129/21834/116810/19130/18128/21838/18504/76574	FALSE
GO:0061053	somite development	95	0.613030974682659	1.68099325717162	1.78100970023328e-07	4.65041421727578e-06	3.62451096889579e-06	5051	tags=52%, list=23%, signal=40%	15376/20471/18530/18424/17300/226049/20423/18095/18121/22408/241324/16147/22418/14234/17292/13388/22411/15227/67122/22417/16869/84653/21393/16848/21407/12591/382089/17878/20289/24136/20474/56184/19206/13380/18505/18503/18845/76365/16950/12006/319757/622473/12808/17293/20378/18128/20997/19664/12590	FALSE
GO:0022612	gland morphogenesis	157	0.553808875687713	1.54915122992762	1.80208649356769e-07	4.68180259886681e-06	3.64897492588052e-06	4641	tags=43%, list=21%, signal=34%	238057/12159/15375/18089/15398/15433/19773/21385/66042/12578/20423/18095/14179/244813/18121/67784/12977/15904/20682/18508/20583/22418/21923/21386/14164/13608/22417/14632/14633/18792/214593/16011/77411/18028/56711/18844/20181/14172/21929/17242/15408/21817/19206/13710/21420/19242/16193/11839/104156/18505/12389/12043/21802/16776/19227/16889/16438/17702/18591/19411/319757/13836/18590/18129/12391/19130/18128/15235	FALSE
GO:0050768	negative regulation of neurogenesis	173	0.552130038354945	1.5499889340966	1.9074705005293e-07	4.93081124386825e-06	3.84305109264535e-06	2783	tags=31%, list=13%, signal=27%	11921/18109/15205/15902/12159/13392/16870/22326/13390/15901/11516/14461/12579/21909/20666/12484/18096/18121/21907/15904/20353/18508/73181/20357/22418/17751/12064/14184/69743/15364/14912/244058/21960/15208/227292/218877/20562/22422/14025/18742/216858/19712/17196/20983/21648/12227/20347/20351/235402/214968/20356/19242/20358	FALSE
GO:0008406	gonad development	241	0.522081917177948	1.48132658494404	1.99177774933028e-07	5.1231298328545e-06	3.99294329637932e-06	3678	tags=30%, list=17%, signal=25%	23967/16876/14313/12159/17300/11504/14462/15396/11516/15405/54352/15395/26927/13615/13363/21869/21412/20473/18095/16846/11819/14179/18072/18595/20682/22418/14463/14766/16323/18159/74297/16336/26423/20681/12125/11421/14366/18291/17684/22417/20675/19701/97165/16848/12443/15364/16875/100040608/22431/381677/18211/19401/27356/20474/11705/14609/227631/69260/16542/14180/22339/11499/98711/19288/12043/20655/12394/228421/268903/19275/21930/238871/18127	FALSE
GO:2000177	regulation of neural precursor cell proliferation	135	0.575295337657159	1.5998006351058	2.4358451976331e-07	6.23431666918967e-06	4.85899709043226e-06	2681	tags=33%, list=12%, signal=29%	18420/15902/20674/16870/22326/53626/11516/14461/12484/20423/20473/242620/18121/21907/66993/13796/15904/54485/16873/18508/71648/22418/78748/17172/14766/12064/12032/15228/14184/16869/14632/14633/94187/58198/73940/14371/18742/14707/216858/12227/330790/17242/18008/22339/19242	FALSE
GO:0072091	regulation of stem cell proliferation	101	0.606244606304534	1.6689920647372	2.56292964968136e-07	6.52726418170081e-06	5.08731900387879e-06	1720	tags=33%, list=8%, signal=30%	107587/20429/12159/12192/20666/20423/12580/15400/14179/15372/22408/21907/14825/20682/20583/22418/20672/55948/22410/21908/21386/22411/11421/107586/12606/14633/97165/20671/18018/15364/73703/18028/18049	FALSE
GO:0001704	formation of primary germ layer	108	0.595095453377882	1.64427348540025	2.90182217348169e-07	7.35412776318645e-06	5.73177259034465e-06	2113	tags=33%, list=10%, signal=30%	15376/12159/17300/20674/15396/21909/13537/16402/319520/14369/71093/18121/241324/15110/20472/22418/14463/14234/21349/16323/17292/22411/15227/14465/13813/16869/20671/20680/15364/18119/20289/18124/20613/14048/14008/56184	FALSE
GO:0021532	neural tube patterning	52	0.687126407414713	1.83021122495084	2.98654542523217e-07	7.53192187729283e-06	5.87034448666944e-06	1396	tags=33%, list=6%, signal=31%	15376/15205/12159/13798/15375/14836/20423/14179/22408/15285/12151/18508/14472/14451/15207/14633/20671	FALSE
GO:0061005	cell differentiation involved in kidney development	51	0.682155741703871	1.81290383686586	3.1136303774356e-07	7.81430536472915e-06	6.09043284865788e-06	4695	tags=67%, list=22%, signal=52%	23967/15205/18993/14462/12484/20423/21412/20472/14573/14234/211401/70350/12705/22417/16869/16878/22431/58198/107515/16449/66277/14042/19206/109674/17395/22601/18591/319757/17260/23892/18129/22412/18128/18504	FALSE
GO:0048638	regulation of developmental growth	394	0.477219176250649	1.37247520350783	3.49488567989441e-07	8.72877244688605e-06	6.80316419152597e-06	5115	tags=37%, list=24%, signal=29%	15284/20471/67603/17300/18997/11878/21385/320563/12767/216233/18992/11555/18096/16846/11554/14179/21380/18121/13614/12977/20353/19735/20357/22418/80857/104382/17751/14463/14234/17927/12064/18159/18091/13388/74318/20315/12904/14465/12125/17131/14184/17684/241593/243743/19736/12444/19374/14632/56320/14239/623503/15364/23945/14284/20751/64704/22431/22402/244058/15214/18049/21960/24087/17700/20856/93960/218877/20474/20562/14609/14025/12576/20983/14955/23886/20347/12575/20351/19094/18795/19206/27279/214968/14180/12561/20356/22339/14602/20807/22062/14824/20358/13869/11858/16196/22601/16002/12043/20655/268697/20350/56177/11739/107585/56808/223650/20979/16526/65079/12891/23999/13508/15982/14431/11606/319757/22415/13841/17260/18736/21812/22350/11651/232334/23795/12391/244667/19130/18128/338346/63953/76574/268396/13193/14683/56449/12534/26383/70433/19664/108655/17755/18208/13640/20361	FALSE
GO:0033002	muscle cell proliferation	271	0.50290801215559	1.43301056718407	3.6219709032596e-07	9.00268729319813e-06	7.01665213445229e-06	5697	tags=45%, list=26%, signal=33%	20471/15902/12159/17300/17869/11504/21385/16600/13609/211770/20423/16153/12390/21380/18121/13614/21859/78688/16476/13653/80857/14463/14234/12156/18091/30878/11727/15200/17874/14164/15551/14465/20475/17684/12444/14632/16011/11677/16160/13491/22402/16159/15214/16009/23966/15208/17863/18124/20181/14609/12576/21825/21929/12575/17125/19094/76854/21817/14180/234593/22339/16193/22062/233571/17395/17928/13166/13869/20416/12389/22601/18708/21898/16163/268697/20312/21752/353326/16398/16526/238871/18127/29811/22003/59027/11606/100689/26408/15368/21809/18591/17260/12554/21812/22355/11651/232334/18168/19017/239273/66934/18128/18160/18596/12534/58994/19664/208727/108655/13983/14678/19222/270190/106014/12633/13057/18712/14682/21803/21808/68861	FALSE
GO:0002064	epithelial cell development	232	0.517347400274521	1.465709679716	3.87614149765029e-07	9.58835002050335e-06	7.47311490959723e-06	4647	tags=39%, list=22%, signal=31%	12020/12159/15375/15398/15901/18088/373864/12767/14367/53626/14461/21418/15402/22352/20473/16147/20682/18508/22418/20672/14234/55948/13388/12741/20681/17874/16509/12606/14184/223864/20675/26401/20855/11677/319710/58208/14284/22431/12739/81897/74144/73940/225631/18211/19401/16449/12224/14609/240025/12142/77446/207728/15379/15408/18795/68339/21420/14775/16542/22339/30051/12822/12075/14063/109674/53868/21937/22601/252973/13819/238871/12954/218772/11606/11865/14561/12571/18591/19411/319757/13836/22350/14107/93742/18129/12737/20378/19130/18128/16531	FALSE
GO:0030510	regulation of BMP signaling pathway	106	0.596819329304153	1.6479813530869	3.91850328045407e-07	9.6469818856893e-06	7.51881230956299e-06	5435	tags=55%, list=25%, signal=41%	17701/15205/14362/14313/15229/12159/16007/15398/13390/12622/20666/66042/18121/22408/241324/105083/207667/22418/68010/83554/14463/20379/14465/17131/74499/69121/94187/244058/68431/15208/21419/17965/16542/69585/268935/13380/12667/12389/74048/15258/21930/11482/12165/17702/71753/56213/23892/73230/18129/333088/18128/14314/19664/17130/664805/225743/78558/50766	FALSE
GO:0048713	regulation of oligodendrocyte differentiation	56	0.666756466762949	1.7803799751376	4.08795045488662e-07	9.96919993007728e-06	7.76994753788778e-06	2762	tags=41%, list=13%, signal=36%	15205/15902/12159/13392/13390/14843/18088/50913/12767/20423/18096/15904/382867/252864/22388/14912/23966/15208/20664/17242/235402/19242/22062	FALSE
GO:0001655	urogenital system development	67	0.648361940791137	1.74782234272077	4.08795045488662e-07	9.96919993007728e-06	7.76994753788778e-06	2387	tags=34%, list=11%, signal=31%	107587/23967/12159/15375/15398/15433/19773/14461/20423/18095/18121/15904/20682/22418/13845/21923/16869/14633/56711/20181/11705/12576/15408	FALSE
GO:0035116	embryonic hindlimb morphogenesis	34	0.73319092985558	1.90267963526902	4.21503587744106e-07	1.02308617306903e-05	7.97388551462535e-06	1031	tags=35%, list=5%, signal=34%	107587/23967/18741/17701/12159/22160/18740/11694/20423/14179/11695/21386	FALSE
GO:0035914	skeletal muscle cell differentiation	91	0.613325087652282	1.6780409532125	4.29975951058692e-07	1.03877367615581e-05	8.09615317586165e-06	4599	tags=52%, list=21%, signal=41%	20471/18935/17869/22326/13654/20666/20423/14281/242620/21380/232174/60406/75805/13653/14463/17927/18507/20681/13813/17684/15353/228785/14733/11910/17700/17878/20289/12224/20474/12227/15370/80288/17133/17928/18505/65256/666794/72330/217082/243853/208258/11865/16656/17260/56642/18032/18128	FALSE
GO:0001658	branching involved in ureteric bud morphogenesis	67	0.647391253462252	1.74520561139451	4.38490050845228e-07	1.05441561063713e-05	8.21806567753015e-06	3634	tags=51%, list=17%, signal=42%	20471/15229/12159/17869/15396/15431/20423/21412/14179/18121/22408/20472/20682/14573/22420/12156/15415/20681/14164/18654/22417/16869/22431/58198/107515/20474/14048/19206/22339/271127/12043/67937/16776/18514	FALSE
GO:0090183	regulation of kidney development	36	0.735849891568711	1.91648403576841	4.470041558264e-07	1.06991272482523e-05	8.33884945664454e-06	2021	tags=50%, list=9%, signal=45%	23967/20471/15229/12159/17869/14462/18121/20472/20682/14573/15415/20681/22417/16869/22431/58198/107515/20474	FALSE
GO:0045685	regulation of glial cell differentiation	95	0.603742035832492	1.6555220424724	4.81060622182152e-07	1.14612139017591e-05	8.93281621010563e-06	2762	tags=35%, list=13%, signal=30%	18109/15205/15902/12159/13392/13390/14843/18088/50913/12767/13654/20423/18096/18121/21907/15904/382867/12156/252864/22388/14184/16878/69743/15364/14912/23966/18205/15208/20664/17242/235402/19242/22062	FALSE
GO:0003156	regulation of animal organ formation	33	0.743341704086536	1.9305777725015	5.40659583288873e-07	1.28220644293737e-05	9.99345671091167e-06	1605	tags=48%, list=7%, signal=45%	20471/12159/15396/15431/109663/20423/24063/14179/14573/22418/12156/17292/14164/22411/17684/22431	FALSE
GO:0001837	epithelial to mesenchymal transition	164	0.547101900148209	1.53235338483656	5.74716196932945e-07	1.35675010874125e-05	1.0574446536214e-05	5049	tags=45%, list=23%, signal=35%	17701/15376/12159/15375/17300/24064/14462/22160/15213/21869/14836/24063/14179/18121/13614/353310/66214/241324/20682/20583/22418/68010/12156/93735/76905/21386/22411/17131/107586/13813/18018/15364/15214/16449/20613/13636/14609/13837/16392/83395/17242/216285/22339/11490/16193/80288/69601/100044509/243574/12667/71878/12842/21804/102693/100182/52662/16950/12006/66515/11606/21809/17702/76566/21812/23892/18128/71228/67888/208177/93840/19664/13838/171463/246154	FALSE
GO:0048844	artery morphogenesis	81	0.625538303065892	1.70458133390237	6.00258681814912e-07	1.41060790226504e-05	1.09942116458731e-05	3995	tags=46%, list=18%, signal=37%	15205/20471/12159/17300/15398/21385/15111/15213/14179/21380/18121/13614/20677/54485/13642/14234/20897/22411/15227/17131/17684/15394/15214/16449/21419/14048/12142/12845/17242/22339/20807/12667/14106/11482/328365/17168/14613	FALSE
GO:0071774	response to fibroblast growth factor	99	0.599425354006027	1.64794715635785	6.08772847612012e-07	1.42414281545434e-05	1.10997021226901e-05	4467	tags=49%, list=21%, signal=39%	24064/12192/21385/14462/13655/24063/14179/21380/18121/72514/12193/14219/54485/22418/80857/14171/383491/71436/30878/14164/15936/14184/22417/24066/14733/219134/14170/15586/14172/14042/21825/15587/22695/14180/14176/64654/80903/15370/18053/12667/26427/68169/67112/116701/14174/18591/16413/16558/15531	FALSE
GO:0061035	regulation of cartilage development	73	0.635679312642803	1.72092070003679	6.25801184950357e-07	1.45738384062763e-05	1.1358781109483e-05	4645	tags=58%, list=22%, signal=45%	20429/12020/12159/16007/15396/15431/242316/16846/18121/14219/16147/20472/20682/20583/22418/106522/12156/17131/14633/17132/22402/108153/69890/20289/19401/14172/17242/17125/66175/12165/12006/19227/218772/19411/73121/76566/21812/23892/20678/20378/21834/235320	FALSE
GO:0043523	regulation of neuron apoptotic process	305	0.492721249260673	1.40900555166489	6.4282952944041e-07	1.49032675659503e-05	1.1615536647146e-05	5191	tags=39%, list=24%, signal=30%	20471/17748/14362/13798/18996/15220/13390/14462/21418/112407/18227/16153/14179/22408/67784/22226/16476/71648/105827/14573/13653/73181/18039/80857/17751/17172/12064/18159/58801/56876/12125/14184/12705/12931/241593/54422/13857/12443/20287/20450/18049/11540/18211/18205/17863/14371/18124/20474/21419/18742/78405/26889/12227/22174/72930/16392/17242/12367/12804/18008/12569/12759/16542/22339/277432/22393/244579/16193/22062/319583/14824/20617/14062/14360/56708/13799/18053/13380/51800/21937/12043/20655/15258/59016/20312/22228/21752/80890/68169/19229/93706/19125/100102/18546/14652/11606/15368/21809/107449/319757/13841/17260/93707/19017/18032/16531/109689/216439/12661/223649/66270/18391/70433/208727/13051/12048/13983/104069/56461	TRUE
GO:0060070	canonical Wnt signaling pathway	299	0.49424125085362	1.41304015557907	7.27971341602333e-07	1.68018385539467e-05	1.30952739457412e-05	6060	tags=45%, list=28%, signal=33%	13395/14362/15229/20674/14370/14462/14367/16600/21983/66042/20423/54612/14369/20969/18121/13614/353310/22408/20677/22409/20682/20583/13653/22418/68010/22420/100503386/72125/93735/22410/18091/17292/14296/20379/22411/14366/14184/211383/67122/74499/22417/241593/26401/14632/20671/20680/20439/114606/330096/100201/57265/269424/72114/106042/56505/14371/107515/72293/24136/93960/22422/14042/20042/16392/17242/20890/68339/68588/14180/20356/21886/80288/69601/140577/13380/50781/64929/12389/22601/59036/93897/64297/328949/12842/232941/14160/77583/76365/17986/12006/228357/11865/21887/320343/22415/21885/329278/23892/227210/76441/22412/70122/20378/15242/244667/18128/56458/319998/110648/260305/70433/19664/78560/77938/216795/20665/21414/67020/22421/432940/56484/17127/12558/56811/229473/14682/21803/22423/20319/11820/66241/11816/75607/22416/20668/72043	FALSE
GO:0051101	regulation of DNA binding	120	0.574722953667928	1.59135468788482	7.70542293221527e-07	1.77053495820235e-05	1.37994661915883e-05	1883	tags=25%, list=9%, signal=23%	18741/17701/15205/15902/17300/16870/18996/17869/18997/15901/14462/22160/15111/16600/15213/20666/381280/15110/18508/16476/12395/13555/14958/16878/97165/15364/18028/15214/18049/18609	FALSE
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	131	0.566791339501834	1.57428176450844	7.96084875960145e-07	1.82113221624511e-05	1.41938188410593e-05	4897	tags=41%, list=23%, signal=32%	15205/545645/319146/545649/545648/545652/13197/216233/55932/16846/16153/21380/242517/12702/435791/229900/13078/20897/83430/12703/230396/16878/11677/15364/16160/15208/404549/16154/15964/15969/12569/15967/16193/15965/13869/12389/15970/20311/19229/12322/16362/11606/18012/93672/13131/18128/15968/15235/387510/230514/216439/66406/15974/15962	FALSE
GO:0009880	embryonic pattern specification	83	0.603497242776236	1.644106603307	8.21627466518162e-07	1.87128370127705e-05	1.45846971566498e-05	3350	tags=40%, list=16%, signal=34%	15376/20471/12159/18424/14367/21418/18187/20423/22773/18121/22408/16147/20465/22418/17292/21386/13388/14296/12705/67122/16869/22431/18014/382089/170765/18119/13641/19206/67968/13869/12667/20350/212712	FALSE
GO:0021987	cerebral cortex development	118	0.573770157491924	1.5888401869079	8.3865586421482e-07	1.90168895525904e-05	1.48216742761511e-05	2510	tags=27%, list=12%, signal=24%	11921/21375/73710/20674/16870/11878/18993/18992/13797/59058/21869/242620/13865/21907/13796/18508/16874/17172/14766/22151/18507/15228/13813/668158/16975/12570/668303/228662/17242/18795/12569/21420	FALSE
GO:0048486	parasympathetic nervous system development	22	0.799855915051534	2.00317644108884	8.55684264882141e-07	1.93182866787802e-05	1.50565817787582e-05	1541	tags=64%, list=7%, signal=59%	15205/20471/18935/13654/21418/18187/11859/21380/12778/14573/17172/15207/243743/15394	TRUE
GO:0021854	hypothalamus development	25	0.788886366978709	2.00313414726935	8.98423051178885e-07	2.01949877156297e-05	1.57398784435367e-05	1711	tags=48%, list=8%, signal=44%	18420/18741/18092/230025/18992/18187/21869/14842/18072/19434/20675/18844	FALSE
GO:1904888	cranial skeletal system development	82	0.614976114648588	1.67609106824888	9.8398467708729e-07	2.20225142014774e-05	1.71642439912971e-05	4825	tags=51%, list=22%, signal=40%	20471/12159/13392/111970/22160/21418/110805/54352/15399/22773/14179/21380/18121/18595/20472/14234/14451/18507/16869/329872/15394/18014/18119/20474/14042/17387/98711/12667/252973/231070/21384/58250/21809/17702/54139/17260/21812/15531/22412/66910/268396/14683	FALSE
GO:0090497	mesenchymal cell migration	63	0.643620683907176	1.72863937342178	1.0182093830105e-06	2.25928863097181e-05	1.76087893298586e-05	3317	tags=48%, list=15%, signal=40%	18741/18935/12159/22160/15111/18187/21983/20423/21380/13614/20353/18508/14573/20357/14472/20681/107586/14170/24136/218877/13641/20347/16392/20351/214968/20356/20358/13869/18505/20350	FALSE
GO:0072089	stem cell proliferation	131	0.564517579161982	1.56796631966936	1.0182093830105e-06	2.25928863097181e-05	1.76087893298586e-05	5583	tags=49%, list=26%, signal=36%	107587/20429/12159/12192/20666/20423/230126/12580/15400/14179/15372/22408/21907/20472/14825/20682/20583/22418/20672/55948/22410/21908/21386/22411/11421/107586/12606/14633/97165/20671/18018/15364/12490/73703/18028/18049/19206/18008/16542/14180/319583/18505/22601/21752/18514/76365/12006/218772/21832/19411/54139/22415/21812/18128/21807/15412/19664/14175/246735/15184/18712/18426/15944/21803	FALSE
GO:0001759	organ induction	28	0.758195110857167	1.94247375234536	1.0524341160369e-06	2.3252497350046e-05	1.81228870723762e-05	1125	tags=46%, list=5%, signal=44%	20471/12159/15396/15431/109663/24063/14179/14573/22418/12156/17292/14164/22411	FALSE
GO:0007379	segment specification	19	0.807184693239277	1.98708538871054	1.12088365346981e-06	2.46594403763359e-05	1.92194518498654e-05	2113	tags=63%, list=10%, signal=57%	23967/20471/16372/12159/16371/16373/15399/16658/18121/13388/15208/56184	FALSE
GO:0044344	cellular response to fibroblast growth factor stimulus	96	0.601473651763102	1.65044400176262	1.24067053193001e-06	2.71790959749074e-05	2.11832595728282e-05	4467	tags=50%, list=21%, signal=40%	24064/12192/21385/14462/13655/24063/14179/21380/18121/72514/12193/14219/54485/22418/80857/14171/383491/71436/30878/14164/14184/22417/24066/14733/219134/14170/15586/14172/14042/21825/15587/22695/14180/14176/64654/80903/15370/18053/12667/26427/68169/67112/116701/14174/18591/16413/16558/15531	FALSE
