task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
126	8a/e7474c	52481206	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:31:57.743	31m 22s	5m 58s	1261.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
132	87/920c90	52481266	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:33:57.334	29m 53s	4m 30s	1308.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
131	e2/74c497	52481264	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:33:27.462	31m 23s	5m 25s	1255.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
130	ff/1e5392	52481322	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:34:27.333	30m 53s	4m 36s	1308.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
171	44/50388c	52483073	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:52:27.348	20m 53s	4m 34s	1314.4%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
123	27/bb7add	52483141	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:54:27.402	18m 53s	4m 31s	1298.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
169	ae/32acbd	52483022	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:51:27.485	22m 23s	5m 8s	1284.1%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
159	4e/18df85	52483139	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:53:57.413	20m 53s	5m 54s	1286.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
213	fe/299976	52483437	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:59:27.333	15m 53s	4m 28s	1295.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
196	f8/e03ddd	52483376	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:58:57.651	16m 22s	4m 29s	1302.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
183	d2/e560d4	52483375	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 16:58:27.342	17m 23s	4m 39s	1304.4%	20.3 GB	139.8 GB	19.2 GB	7.8 GB
209	5f/839811	52483499	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:00:27.377	17m 23s	5m 37s	1237.9%	20.3 GB	139.8 GB	19.2 GB	7.8 GB
220	8c/da3ee7	52483632	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:02:57.411	15m 53s	4m 18s	1296.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
216	ad/e275f9	52483566	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:01:57.336	16m 53s	4m 28s	1302.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
205	b8/d677ac	52483501	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:00:57.347	18m 23s	4m 39s	1310.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
178	f3/5cccc1	52485118	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:13:27.404	12m 23s	4m 21s	1296.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
201	ea/3fc6b8	52483760	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:05:27.355	20m 53s	4m 29s	1297.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
211	a8/d2a900	52483633	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:03:27.333	22m 53s	4m 30s	1301.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
202	6e/8dadd5	52483698	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:04:58.076	21m 22s	4m 35s	1302.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
239	ad/2f7e0b	52485205	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:14:57.405	11m 53s	4m 18s	1299.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
176	52/048931	52485189	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:14:33.903	12m 46s	4m 41s	1308.5%	20.4 GB	139.8 GB	19.2 GB	7.8 GB
219	66/0e707c	52485261	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:15:30.718	11m 49s	4m 26s	1280.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
231	b3/731ee0	52483696	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:03:59.239	23m 21s	5m 48s	1289.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
185	05/13de42	52485120	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:13:57.349	13m 53s	4m 49s	1301.9%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
195	2c/fbbbce	52485368	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:15:57.360	12m 23s	5m 40s	1205.6%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
232	0e/8e1e61	52485536	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:18:58.967	11m 51s	4m 20s	1298.2%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
191	02/a15385	52485524	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:17:57.332	12m 53s	4m 31s	1301.1%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
228	fc/849ce9	52485538	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:19:27.430	11m 23s	4m 24s	1302.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
200	6e/84ac53	52485540	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:19:57.759	10m 52s	4m 31s	1269.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
197	68/1fbf2c	52485477	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:16:27.463	14m 53s	4m 39s	1288.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
222	57/502c29	52485916	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:26:58.038	5m 22s	4m 26s	1310.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
230	52/8023e0	52485988	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:27:27.330	5m 53s	4m 21s	1298.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
241	71/4b7c81	52485838	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:25:57.335	7m 23s	5m 48s	1273.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
240	f0/a08df6	52485913	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:26:27.374	6m 53s	4m 29s	1307.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
229	15/2f3262	52485990	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:27:57.336	6m 23s	5m 39s	1218.4%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
204	b7/7f4809	52485992	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:28:28.682	6m 51s	4m 25s	1287.9%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
242	c0/98917e	52486566	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:29:27.421	7m 23s	4m 30s	1302.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
236	cc/e8dc08	52486068	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:28:57.408	7m 53s	4m 43s	1302.9%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
208	4a/e4e76f	52486702	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:29:57.334	6m 53s	4m 28s	1307.1%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
283	ae/5165e7	52486822	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:30:57.417	6m 53s	4m 26s	1310.5%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
252	13/f43193	52486823	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:31:27.361	6m 24s	4m 22s	1295.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
214	3d/fa66b6	52486825	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:31:58.130	5m 53s	4m 25s	1299.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
217	4b/38f8ab	52486753	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:30:27.966	8m 22s	5m 27s	1224.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
287	49/8d6c01	52486894	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:32:57.368	6m 23s	4m 36s	1312.8%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
286	7b/d4baef	52486893	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:32:27.332	7m 53s	5m 51s	1254.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
273	74/57e0a2	52486970	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:33:57.743	6m 22s	4m 19s	1303.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
291	08/e1d197	52486969	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:33:27.337	6m 53s	5m 31s	1231.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
304	c7/74dacf	52487202	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:37:27.698	4m 52s	4m 26s	1300.6%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
263	31/feabdc	52487120	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:35:57.564	6m 23s	4m 22s	1287.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
250	25/e54dbb	52487190	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:36:58.565	5m 22s	4m 24s	1311.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
298	9b/8fe73b	52487042	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:34:27.967	8m 22s	4m 37s	1302.3%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
289	62/08c867	52487045	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:34:57.804	7m 52s	4m 38s	1282.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
271	51/fd311c	52487048	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:35:29.250	7m 21s	4m 28s	1296.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
274	50/2a0b41	52487286	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:38:28.042	6m 22s	5m 32s	1255.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
300	86/4125e1	52487362	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:39:27.361	5m 23s	4m 28s	1320.8%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
285	a1/0825c1	52487293	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:38:58.350	5m 52s	4m 19s	1306.7%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
302	84/d0aa96	52487274	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:37:58.973	7m 21s	4m 51s	1286.9%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
267	51/d1a6af	52487363	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:39:57.331	5m 53s	5m 29s	1241.8%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
261	50/462f99	52487502	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:41:27.385	5m 53s	4m 29s	1312.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
297	96/0bc584	52487503	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:41:57.340	5m 23s	4m 22s	1289.7%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
245	46/8c6629	52487432	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:40:27.444	7m 23s	5m 58s	1243.7%	20.3 GB	139.8 GB	19.2 GB	7.8 GB
264	dd/0f8a29	52487572	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:43:27.331	4m 53s	4m 24s	1302.8%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
299	6d/fe05df	52487505	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:42:29.909	5m 50s	4m 29s	1301.5%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
281	6b/186d5d	52487571	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:42:57.415	5m 23s	4m 23s	1311.6%	20.1 GB	139.8 GB	19.2 GB	7.8 GB
256	e2/fa619f	52487434	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:40:57.366	7m 53s	4m 38s	1307.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
266	8e/e47df7	52487639	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:43:57.412	5m 23s	4m 16s	1305.7%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
295	54/ea0c51	52487641	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:44:27.360	6m 23s	5m 24s	1258.3%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
247	8e/7ba6f5	52487713	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:45:27.553	5m 53s	4m 33s	1315.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
272	ef/ffe284	52487709	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:44:59.294	6m 21s	4m 48s	1307.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
248	56/b087e0	52487783	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:46:27.338	5m 23s	4m 23s	1297.2%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
293	3d/4da627	52487784	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:46:57.344	4m 53s	4m 16s	1295.4%	20.2 GB	139.8 GB	19.2 GB	7.7 GB
305	e2/3247f0	52487714	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:45:57.391	5m 53s	5m 12s	1257.5%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
282	18/2874de	52487850	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:47:27.596	5m 52s	4m 38s	1308.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
275	ff/be1034	52487852	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:48:29.450	5m 51s	4m 31s	1302.7%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
290	49/40e0fa	52487918	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:48:57.615	5m 22s	4m 20s	1275.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
284	fe/a2b873	52487919	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:49:27.366	4m 53s	4m 24s	1306.4%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
246	32/443462	52487851	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:47:57.340	7m 23s	6m 23s	1170.9%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
269	d5/f18e10	52487985	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:49:57.327	5m 53s	4m 49s	1252.2%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
296	b3/faa258	52487986	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:50:27.376	5m 23s	4m 42s	1291.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
270	00/2d6efa	52488014	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:51:27.461	4m 53s	4m 33s	1290.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
265	19/8485cb	52488013	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:50:57.585	5m 53s	4m 45s	1301.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
254	b5/cc8c2a	52488017	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:52:27.367	4m 53s	4m 22s	1298.9%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
258	c1/372829	52488016	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:51:57.332	6m 23s	5m 5s	1293.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
292	ea/008567	52488019	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:52:57.482	5m 53s	4m 34s	1305.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
262	99/fde481	52488026	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:54:27.334	4m 53s	4m 23s	1313.5%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
301	c9/f11eb5	52488022	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:53:27.557	5m 53s	5m 23s	1298.4%	20.2 GB	139.7 GB	19.2 GB	7.7 GB
255	c2/c37201	52488023	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:53:57.335	5m 53s	4m 30s	1313.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
294	a7/8e72ff	52488035	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:55:27.400	5m 23s	4m 37s	1259.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
244	ee/3fb503	52488043	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:56:57.342	4m 53s	4m 17s	1295.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
260	0b/a36c44	52488042	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:56:27.369	5m 23s	4m 37s	1301.2%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
279	de/4a42af	52488036	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:55:57.982	6m 22s	4m 54s	1305.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
257	ba/03bdd1	52488030	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:54:57.383	7m 23s	5m 51s	1263.0%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
306	c0/3c9cae	52488050	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:57:57.396	4m 53s	4m 19s	1308.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
280	ff/56f574	52488047	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:57:27.429	6m 23s	5m 20s	1222.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
277	d3/17f251	52488128	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:58:27.800	5m 52s	4m 40s	1298.7%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
276	94/812e24	52488250	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:58:57.378	5m 53s	5m 27s	1307.2%	20.1 GB	139.8 GB	19.2 GB	7.8 GB
249	c6/362ba6	52488298	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:59:57.344	4m 53s	4m 19s	1300.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
259	98/54db0a	52488297	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 17:59:27.330	5m 53s	4m 29s	1314.9%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
288	98/27e074	52488301	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:00:27.329	6m 23s	5m 12s	1272.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
251	8d/4bf928	52488306	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:02:27.333	4m 53s	4m 34s	1304.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
278	a0/eca4be	52488302	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:00:57.491	6m 23s	5m 28s	1300.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
307	db/47b087	52488305	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:01:57.361	5m 53s	4m 50s	1295.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
309	af/91c2eb	52488311	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:03:27.499	4m 53s	4m 25s	1269.9%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
253	bc/903066	52488303	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:01:30.864	7m 19s	5m 50s	1281.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
308	ee/0430d5	52488308	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:02:57.596	6m 23s	5m 6s	1282.1%	20.2 GB	139.8 GB	19.2 GB	7.7 GB
310	97/8e4df8	52488314	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:04:27.327	4m 53s	4m 16s	1309.1%	20.1 GB	139.7 GB	19.2 GB	7.7 GB
311	f2/093cf5	52488312	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:03:57.333	5m 53s	4m 37s	1308.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
313	35/d72f52	52488320	alignReads (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	COMPLETED	0	2026-07-24 18:05:27.338	4m 53s	4m 16s	1307.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
