gene_name	mean_ctrl	mean_mut	mean_diff	pooled_ctrl	pooled_mut	pooled_diff	ctrl_delta	mut_delta	diff_delta	edger_logFC	edger_fdr	sig_fdr005
Lrrc1	0.0306607489752283	0.0280076700213036	-0.00265307895392474	0.0305931253833959	0.0282077024475668	-0.00238542293582914	-6.7623591832388e-05	0.000200032426263173	0.000267656018095602	-0.215101851089687	5.14067409647262e-05	TRUE
Meis1	0.0224256990439578	0.020689843922495	-0.00173585512146282	0.0222939944660239	0.020990291661948	-0.00130370280407586	-0.000131704577933888	0.00030044773945305	0.000432152317386958	-0.255548649207746	5.17498433593533e-05	TRUE
Setbp1	0.0223980925358726	0.0216578754114899	-0.000740217124382703	0.0222364185276692	0.0220442867629888	-0.000192131764680421	-0.00016167400820338	0.000386411351498899	0.000548085359702282	-0.177094577739442	5.21426720369456e-05	TRUE
Fmnl2	0.0271969471990971	0.0261602861462297	-0.00103666105286734	0.0271560471888448	0.0264952476363324	-0.000660799552512432	-4.09000102522712e-05	0.000334961490102696	0.000375861500354908	-0.176798792128567	5.24468710371153e-05	TRUE
Rnf220	0.0243537727570125	0.0230048038379877	-0.00134896891902479	0.0243107835508749	0.023446609597427	-0.00086417395344783	-4.29892061376454e-05	0.000441805759439324	0.00048479496557696	-0.200599235520189	5.27390842553069e-05	TRUE
Phlpp1	0.0205648061744621	0.0198777292054336	-0.000687076969028498	0.0204451509723398	0.0201932801577068	-0.000251870814633012	-0.00011965520212228	0.000315550952273206	0.000435206154395486	-0.207270376251823	5.27390842553069e-05	TRUE
Robo1	0.0223300651959088	0.0221342165959317	-0.000195848599977132	0.0221500356991489	0.0223583092385349	0.000208273539385982	-0.000180029496759902	0.000224092642603178	0.000404122139363114	-0.137655021246544	5.29579141410495e-05	TRUE
Mnat1	0.0153739602330833	0.0145825945493902	-0.000791365683693032	0.015114709496457	0.0148547475406272	-0.000259961955829809	-0.000259250736626283	0.000272152991237007	0.000531403727863223	-0.30700739499389	5.29579141410495e-05	TRUE
Camk2b	0.0181880792184153	0.0168976284188858	-0.00129045079952942	0.0180128185656572	0.0169503712417035	-0.00106244732395367	-0.000175260652758118	5.27428228177147e-05	0.000228003475575753	-0.320580400823581	5.29652166920584e-05	TRUE
Kirrel3	0.0304800797134867	0.0291894035255084	-0.00129067618797833	0.0303455609067712	0.0294907979893522	-0.000854762917419084	-0.000134518806715452	0.000301394463843765	0.000435913270559246	-0.132765922975179	5.31340792091539e-05	TRUE
Ate1	0.0155269378112849	0.0146637800446084	-0.000863157766676448	0.0154089343505731	0.0149440334181535	-0.000464900932419673	-0.000118003460711755	0.000280253373545071	0.000398256834256775	-0.306186199700424	5.35901832522029e-05	TRUE
Spsb1	0.0297997620908658	0.0252619603723004	-0.00453780171856538	0.0296517509302527	0.0255490017963241	-0.00410274913392861	-0.000148011160613054	0.000287041424023738	0.00043505258463677	-0.327402288052053	5.42816112720412e-05	TRUE
Qsox1	0.0683494133926585	0.0579655714614264	-0.0103838419312321	0.068540020480414	0.0578675790123111	-0.0106724414681029	0.000190607087755479	-9.79924491153403e-05	-0.000288599536870823	-0.261944978791039	5.46149771354633e-05	TRUE
Ptprf	0.0219898713682197	0.0200817341959513	-0.00190813717226843	0.0219586453010075	0.0204489068965111	-0.00150973840449639	-3.12260672121582e-05	0.000367172700559845	0.000398398767772035	-0.29331942499663	5.57671129867964e-05	TRUE
Zfp609	0.0203174333999004	0.0183630715580744	-0.00195436184182595	0.0202044836749907	0.0183829642313324	-0.00182151944365822	-0.000112949724909741	1.98926732580401e-05	0.000132842398167732	-0.272109867583558	5.57695684917251e-05	TRUE
Fut8	0.0162812575732362	0.0158987053411494	-0.000382552232086743	0.0160691127015777	0.0161824452352546	0.000113332533676864	-0.000212144871658469	0.000283739894105194	0.000495884765763607	-0.252776371558172	5.60563559424774e-05	TRUE
Chd7	0.016743750958309	0.0155434380022849	-0.00120031295602409	0.0165708332443474	0.0157190671159838	-0.000851766128363633	-0.000172917713961579	0.000175629113698889	0.000348546827660457	-0.280918460163813	5.60563559424774e-05	TRUE
Metap1d	0.0232365664701492	0.020235985735675	-0.00300058073447417	0.0232432510335718	0.0204047247809134	-0.00283852625265833	6.68456342256193e-06	0.000168739045238432	0.000162054481815841	-0.334644879780172	5.60563559424774e-05	TRUE
Fez2	0.0288678686734598	0.0376709507803367	0.0088030821068769	0.028811737755718	0.0377062856382153	0.00889454788249722	-5.6130917741766e-05	3.53348578785578e-05	9.14657756203238e-05	0.296198743222952	5.61036930137063e-05	TRUE
Myrfl	0.0262989515978205	0.0327253625764468	0.00642641097862624	0.02612711927776	0.0331517717882538	0.00702465251049384	-0.000171832320060492	0.000426409211807047	0.0005982415318676	0.231678339441185	5.65501501462465e-05	TRUE
Gtf2ird1	0.0223454295529368	0.0203083378492448	-0.00203709170369198	0.0223419221086924	0.0206085066735506	-0.00173341543514181	-3.5074442443668e-06	0.000300168824305825	0.00030367626855017	-0.281495743727018	5.69119558927423e-05	TRUE
Smg6	0.0233418977698728	0.0224143140372117	-0.000927583732661104	0.0231347250098285	0.0229700988975952	-0.000164626112233238	-0.000207172760044335	0.000555784860383528	0.000762957620427866	-0.220726560403567	5.70392530612938e-05	TRUE
Cradd	0.0401089426232244	0.0366032537072049	-0.00350568891601956	0.0400936999926368	0.036942228310083	-0.00315147168255381	-1.52426305875877e-05	0.000338974602878094	0.000354217233465745	-0.191757783916342	5.73552127326886e-05	TRUE
Pik3c2b	0.0271569300438812	0.0237723286964644	-0.00338460134741683	0.0271839071754245	0.0244291592096071	-0.00275474796581744	2.69771315433119e-05	0.000656830513142671	0.000629853381599388	-0.347606479430926	5.81604746381752e-05	TRUE
Pik3ca	0.0151260714568826	0.0136398848929665	-0.00148618656391613	0.0148772376170898	0.0138377010439242	-0.00103953657316563	-0.000248833839792769	0.000197816150957705	0.000446649990750503	-0.41084481195985	5.82788777682863e-05	TRUE
Arhgef18	0.016121633155089	0.0150237473188268	-0.0010978858362622	0.0160683659401851	0.0154589297358488	-0.000609436204336287	-5.32672149039064e-05	0.000435182417022006	0.000488449631925913	-0.314016659574465	5.84392519111261e-05	TRUE
Bhmt	0.0353001831217214	0.0482589297181685	0.0129587465964471	0.035324862734056	0.048730445869015	0.013405583134959	2.46796123346271e-05	0.000471516150846521	0.000446836538511894	0.413073832293198	5.84392519111261e-05	TRUE
Ptpn4	0.0155318894332178	0.0153628833394582	-0.000169006093759605	0.0153366735202677	0.0155874786810475	0.000250805160779835	-0.000195215912950106	0.000224595341589329	0.00041981125453944	-0.268964139721508	5.85475639202331e-05	TRUE
Amph	0.0158609965213055	0.0151273827972465	-0.000733613724058986	0.0156657621458979	0.0154023209647205	-0.000263441181177455	-0.000195234375407576	0.000274938167473971	0.000470172542881531	-0.297367822117368	5.93511019252558e-05	TRUE
Tcerg1l	0.0272926332258774	0.0249843509486696	-0.00230828227720779	0.0272364453163458	0.0254837556585671	-0.00175268965777871	-5.61879095315569e-05	0.000499404709897535	0.000555592619429082	-0.208944506027957	6.00448228105764e-05	TRUE
Map7	0.0195002331247629	0.0182749401232348	-0.00122529300152812	0.0193608867715126	0.0186534850035211	-0.000707401767991472	-0.000139346353250313	0.000378544880286314	0.000517891233536648	-0.265026130685441	6.03447694321136e-05	TRUE
Pkia	0.0170656152391672	0.0151212490728029	-0.00194436616636432	0.0165944920628542	0.0152724022621031	-0.00132208980075115	-0.000471123176312958	0.000151153189300193	0.000622276365613172	-0.403770550695062	6.03447694321136e-05	TRUE
Kidins220	0.015361545573948	0.0143463480588827	-0.00101519751506527	0.0152998295747295	0.0145564758520409	-0.000743353722688595	-6.17159992185e-05	0.000210127793158205	0.000271843792376675	-0.346726999638592	6.03447694321136e-05	TRUE
Stxbp5	0.0156181271979918	0.0144246872597068	-0.00119343993828497	0.0153750544428626	0.014595187010689	-0.00077986743217358	-0.000243072755129178	0.000170499750982243	0.00041357250611139	-0.30200279626702	6.09949267985636e-05	TRUE
Zfp148	0.0169988251849564	0.0156853960314446	-0.00131342915351185	0.016865500272841	0.0158765559643562	-0.000988944308484809	-0.000133324912115422	0.000191159932911567	0.000324484845027041	-0.297064802446603	6.11364138232898e-05	TRUE
Smarcd3	0.0450976511682744	0.0380977854995904	-0.00699986566868399	0.045164624472225	0.0384415454398435	-0.00672307903238143	6.69733039505502e-05	0.000343759940253117	0.000276786636302559	-0.315802447139536	6.14789499859201e-05	TRUE
Cyth4	0.0387051608279143	0.0317671348850865	-0.00693802594282784	0.0385993540397103	0.032830015473357	-0.00576933856635331	-0.00010580678820403	0.00106288058827046	0.00116868737647453	-0.454514963536342	6.14789499859201e-05	TRUE
Sh3gl2	0.0175142304092415	0.0174765720027527	-3.76584064887449e-05	0.0173091279065883	0.017744355062453	0.000435227155864672	-0.000205102502653202	0.00026778305970027	0.000472885562353417	-0.178830427162403	6.16089418746639e-05	TRUE
Yipf7	0.0294530484326456	0.042435483304477	0.0129824348718315	0.0292982922935514	0.0418589606446815	0.0125606683511301	-0.000154756139094245	-0.00057652265979552	-0.000421766520701371	0.4980963125869	6.16293408618321e-05	TRUE
Scarb2	0.0186184015390868	0.0161513765700972	-0.00246702496898963	0.0185006728675194	0.0169675069524059	-0.00153316591511346	-0.00011772867156741	0.000816130382308725	0.000933859053876166	-0.459095177712503	6.18251363881229e-05	TRUE
Ubr4	0.0162745461980484	0.0153623808196843	-0.000912165378364161	0.0161734491196946	0.0155989627924441	-0.000574486327250566	-0.000101097078353755	0.00023658197275978	0.000337679051113595	-0.257914629000927	6.22174451974368e-05	TRUE
Vasn	0.0464396187900201	0.0352564204693724	-0.0111831983206477	0.0464884768307237	0.0353984986938978	-0.0110899781368258	4.88580407035505e-05	0.000142078224525437	9.32201838218846e-05	-0.556840667658996	6.29149732880208e-05	TRUE
Sorcs2	0.0292169509590731	0.0282066481203077	-0.00101030283876534	0.0291367748116214	0.0284238494326183	-0.000712925379003096	-8.01761474516632e-05	0.000217201312310643	0.000297377459762244	-0.144124006105711	6.33343584499136e-05	TRUE
Tmcc3	0.0299865746926665	0.0286695902457765	-0.00131698444689003	0.0298764154965683	0.0291131475575241	-0.000763267939044156	-0.000110159196098223	0.000443557311747618	0.000553716507845874	-0.159504041789939	6.44837920227143e-05	TRUE
Lonrf2	0.0148456894448688	0.0131147652662808	-0.00173092417858798	0.0145854901746092	0.0135369772229009	-0.00104851295170821	-0.000260199270259647	0.000422211956620143	0.00068241122687977	-0.517568214067541	6.51753535326968e-05	TRUE
Ccnk	0.0155609425654264	0.0123601240479548	-0.00320081851747158	0.015203691511771	0.0126567029585656	-0.00254698855320538	-0.000357251053655399	0.000296578910610825	0.000653829964266205	-0.667170977214091	6.56284559650373e-05	TRUE
Cnksr2	0.0136691304138523	0.013555312181534	-0.000113818232318326	0.0129084402559199	0.0136532145492219	0.000744774293302016	-0.000760690157932379	9.79023676879378e-05	0.000858592525620342	-0.366154063516116	6.5675421380284e-05	TRUE
Gabrg1	0.0153814210358138	0.0222807819785223	0.00689936094270846	0.0150774241941616	0.022167089452647	0.0070896652584854	-0.000303996841652212	-0.000113692525875307	0.000190304315776945	0.378600765776985	6.58084186987777e-05	TRUE
Skida1	0.0379387079590731	0.0610319000830713	0.0230931921239982	0.0378721887868229	0.0615462492677128	0.0236740604808899	-6.65191722501665e-05	0.000514349184641522	0.000580868356891688	0.607490131472075	6.62391743913903e-05	TRUE
Pawr	0.0172709244773242	0.0154181063999481	-0.00185281807737616	0.0171404953611723	0.01561811014415	-0.00152238521702226	-0.000130429116151892	0.000200003744201949	0.000330432860353899	-0.332870566404075	6.64420445362169e-05	TRUE
Osbpl9	0.016606503832002	0.0154934948711436	-0.00111300896085841	0.0164268135883283	0.015572869478417	-0.000853944109911228	-0.000179690243673744	7.93746072734278e-05	0.000259064850947182	-0.286271062596316	6.65432013170682e-05	TRUE
Spata5	0.0155633600596481	0.0147077395661182	-0.00085562049352992	0.0152843807614064	0.0149048314290689	-0.000379549332337451	-0.000278979298241708	0.000197091862950742	0.000476071161192469	-0.295400584236424	6.69596572941509e-05	TRUE
Atp11a	0.0192058470955135	0.017521319248055	-0.00168452784745847	0.0190459094534322	0.0178773439188278	-0.00116856553460438	-0.000159937642081342	0.000356024670772781	0.000515962312854092	-0.286889854245901	6.80765725642074e-05	TRUE
Crppa	0.0145641427066745	0.0144407450142397	-0.000123397692434789	0.0142857217119318	0.0147056426094739	0.000419920897542163	-0.000278420994742748	0.000264897595234216	0.000543318589976952	-0.257206654039658	6.80765725642074e-05	TRUE
Zfhx4	0.0178913500832427	0.017016173808383	-0.000875176274859751	0.017672339967896	0.0169965856536935	-0.000675754314202495	-0.00021901011534671	-1.95881546895017e-05	0.000199421960657257	-0.229855114906733	6.81634465790694e-05	TRUE
Bicd1	0.0174552833672197	0.0162272148549755	-0.0012280685122442	0.0170886358851061	0.0167256102030345	-0.000363025682071597	-0.000366647482113583	0.000498395348059021	0.000865042830172604	-0.319715264313579	6.81634465790694e-05	TRUE
Ccdc138	0.0164517964537298	0.0146813767082981	-0.00177041974543171	0.0163092414937589	0.0152256790341902	-0.00108356245956873	-0.00014255495997087	0.000544302325892105	0.000686857285862983	-0.397289103765415	6.83139418330382e-05	TRUE
Fam120a	0.015420962121504	0.0142302659959642	-0.00119069612553973	0.0151209327922677	0.0144729459105164	-0.000647986881751264	-0.000300029329236302	0.000242679914552233	0.000542709243788466	-0.374123795665108	6.9047120681762e-05	TRUE
Scg2	0.0232514312099169	0.044789743976461	0.0215383127665441	0.0235799645124741	0.0447644815611751	0.0211845170487011	0.00032853330255718	-2.52624152858594e-05	-0.000353795717843036	0.976987004052524	7.01069595167413e-05	TRUE
Scube1	0.0240396636163273	0.0216894593627633	-0.00235020425356404	0.0239940748800341	0.0224402735261632	-0.00155380135387083	-4.55887362932408e-05	0.000750814163399931	0.000796402899693211	-0.274322522073577	7.01069595167413e-05	TRUE
Fam222a	0.0333567730244497	0.0280012776004228	-0.00535549542402694	0.0332674579545107	0.0282023335864459	-0.0050651243680648	-8.93150699389569e-05	0.00020105598602314	0.000290371055962139	-0.333944962391562	7.01868531577245e-05	TRUE
Afg1l	0.0173761502475165	0.0165217479004223	-0.000854402347094191	0.0172039473760518	0.0167846265993988	-0.000419320776653024	-0.000172202871464699	0.000262878698976479	0.000435081570441167	-0.269415791723334	7.01868531577245e-05	TRUE
Iqcj	0.0148114708211616	0.0144637505660864	-0.000347720255075167	0.0146893731240422	0.0147583649606818	6.89918366396335e-05	-0.000122097697119416	0.000294614394595419	0.0004167120917148	-0.271353555884665	7.03745652157114e-05	TRUE
Rerg	0.0192652658542002	0.0247648460808547	0.00549958022665451	0.019099887978655	0.0248921082504877	0.00579222027183272	-0.000165377875545179	0.000127262169633036	0.000292640045178207	0.261178454475341	7.03835599590158e-05	TRUE
Phtf1	0.0191849199135	0.0170059475150054	-0.00217897239849459	0.0190287466223371	0.017252238683353	-0.0017765079389841	-0.00015617329116294	0.000246291168347561	0.000402464459510491	-0.374560060648293	7.10002739450226e-05	TRUE
Ttll7	0.0146829277112755	0.0134296207522588	-0.00125330695901672	0.0145935902525458	0.0139405139714875	-0.000653076281058321	-8.93374587297279e-05	0.000510893219228651	0.000600230677958399	-0.332485128749586	7.10858577943552e-05	TRUE
Gm49337	0.0182318389743299	0.0239794407032093	0.00574760172887941	0.0181121506063815	0.0240693479164769	0.00595719731009537	-0.000119688367948411	8.990721326756e-05	0.000209595581215961	0.287848691615752	7.10858577943552e-05	TRUE
Adamts17	0.0460595160732523	0.0434752627124966	-0.00258425336075571	0.0459420135210564	0.0439242637236194	-0.00201774979743703	-0.000117502552195926	0.000449001011122753	0.000566503563318685	-0.128288573774425	7.17802886151403e-05	TRUE
Nt5c2	0.0198903256037059	0.0188369145819843	-0.00105341102172166	0.0197257763224901	0.0192232049271892	-0.000502571395300931	-0.000164549281215773	0.000386290345204897	0.000550839626420729	-0.261617501823138	7.24235053876043e-05	TRUE
Upp2	0.0249647875885041	0.0299512659092819	0.00498647832077781	0.0249028216770763	0.0301946283295255	0.00529180665244923	-6.19659114278054e-05	0.000243362420243622	0.00030532833167142	0.179657879383858	7.31846665189164e-05	TRUE
Disp3	0.0250404440198347	0.0207601360849404	-0.00428030793489435	0.0249464526767098	0.0214273119925954	-0.00351914068411439	-9.39913431248843e-05	0.000667175907655023	0.000761167250779959	-0.390537504207521	7.36689297161017e-05	TRUE
Cfap74	0.0219757092306835	0.0190885984231301	-0.00288711080755343	0.0217932265231477	0.0196734003671066	-0.0021198261560411	-0.000182482707535809	0.00058480194397649	0.000767284651512328	-0.377239974941962	7.37008490942313e-05	TRUE
Chil5	0.0224574859134944	0.0379088509577677	0.0154513650442733	0.0220102184773386	0.0384867967926601	0.0164765783153216	-0.000447267436155849	0.00057794583489245	0.0010252132710483	0.623714311720188	7.46133616040906e-05	TRUE
Jhy	0.0211686478641961	0.0188924975754289	-0.0022761502887672	0.0211125859864205	0.0195399637836398	-0.00157262220278071	-5.60618777756296e-05	0.000647466208210861	0.000703528085986492	-0.382061660432526	7.48859670903979e-05	TRUE
Zic3	0.0416644708066172	0.0289132964855045	-0.0127511743211127	0.0366664369436949	0.02711945815254	-0.00954697879115494	-0.0049980338629223	-0.00179383833296454	0.00320419552995776	-0.593743127545922	7.5124709876477e-05	TRUE
Syne2	0.0186622950214869	0.018042356725446	-0.000619938296040845	0.0185690642093292	0.0182852302524295	-0.000283833956899734	-9.32308121576984e-05	0.000242873526983468	0.000336104339141111	-0.195319951688085	7.53621797447391e-05	TRUE
Chn2	0.0169438920456871	0.0166871610779558	-0.000256730967731295	0.0167543707566831	0.0169709209287215	0.000216550172038407	-0.000189521289004024	0.000283759850765682	0.000473281139769702	-0.217975433159976	7.54799247130177e-05	TRUE
Thsd7b	0.018261970191395	0.0223073402979741	0.00404537010657908	0.0180579026006695	0.0225259159885287	0.00446801338785925	-0.00020406759072553	0.000218575690554626	0.000422643281280175	0.138972235738589	7.552789326901e-05	TRUE
Dhtkd1	0.0277670186490819	0.0232842753883404	-0.00448274326074143	0.027618735710409	0.0236171586643881	-0.00400157704602087	-0.000148282938672924	0.000332883276047705	0.00048116621472056	-0.353167772205131	7.55958411744641e-05	TRUE
Kcnb1	0.027478719484259	0.025386491267006	-0.002092228217253	0.0274504389960949	0.0257057650771419	-0.001744673918953	-2.82804881641154e-05	0.000319273810135884	0.000347554298300001	-0.255674227354504	7.63684762118042e-05	TRUE
Ptk2b	0.0263329924558882	0.024201141258136	-0.00213185119775217	0.0262418251004307	0.0243492569383407	-0.00189256816209001	-9.11673554575068e-05	0.000148115680204685	0.000239283035662161	-0.223620528635958	7.63905643745231e-05	TRUE
Gpm6a	0.0152546892631077	0.0140655861354385	-0.00118910312766917	0.0150889578413341	0.0144532854113748	-0.000635672429959318	-0.000165731421773558	0.000387699275936324	0.000553430697709852	-0.365273894612195	7.64595402450308e-05	TRUE
Pde3a	0.0236942515952144	0.022748122753112	-0.000946128842102392	0.0234961102541897	0.0229931163862784	-0.000502993867911271	-0.000198141341024742	0.00024499363316639	0.000443134974191121	-0.182523541653684	7.64595402450308e-05	TRUE
Helz	0.0167863730035741	0.0155015907864071	-0.00128478221716698	0.0166024332370238	0.0159537464925918	-0.000648686744431987	-0.000183939766550307	0.000452155706184705	0.000636095472734993	-0.275091267633701	7.68557937734993e-05	TRUE
Cdc42se2	0.0199216157544497	0.0177083321187025	-0.00221328363574725	0.0196448662649301	0.0180012676383443	-0.00164359862658583	-0.000276749489519619	0.000292935519641754	0.000569685009161422	-0.350212757802855	7.7056155030813e-05	TRUE
Gnao1	0.0170621950241428	0.0152995227547162	-0.00176267226942657	0.0169562514919375	0.0155582851530408	-0.00139796633889663	-0.000105943532205319	0.000258762398324648	0.000364705930529937	-0.312928740451362	7.7056155030813e-05	TRUE
Fam172a	0.0146552607096535	0.0148891339978127	0.000233873288159218	0.014391769796309	0.0151514952085409	0.000759725412231857	-0.000263490913344468	0.000262361210728191	0.000525852124072639	-0.207632869601443	7.7056155030813e-05	TRUE
Homer2	0.0696586033910763	0.0634638902237312	-0.00619471316734517	0.069700926000583	0.063526314360937	-0.00617461163964607	4.23226095067203e-05	6.24241372057521e-05	2.01015276991012e-05	-0.164812601681578	7.71935432953777e-05	TRUE
Adam23	0.0173109825306335	0.0166297475207891	-0.00068123500984445	0.0170611388287855	0.0167354666621757	-0.000325672166609801	-0.000249843701847979	0.000105719141386622	0.000355562843234649	-0.26519010798253	7.72940014869465e-05	TRUE
Rab3b	0.022960011716757	0.0196888861856121	-0.00327112553114495	0.0227197333852119	0.0199137817270048	-0.0028059516582071	-0.000240278331545107	0.000224895541392694	0.000465173872937852	-0.339767832559493	7.76583559908237e-05	TRUE
Kif26b	0.0252392201495802	0.0243312037712919	-0.000908016378288249	0.0252293592027797	0.0244989066890515	-0.000730452513728164	-9.86094680054811e-06	0.000167702917759586	0.000177563864560085	-0.147965734158834	7.77444103246782e-05	TRUE
Sptbn1	0.0166643148562605	0.0156800782857296	-0.000984236570530882	0.016423073134598	0.0161545323566452	-0.000268540777952846	-0.000241241721662504	0.00047445407091555	0.000715695792578036	-0.299199556195546	7.84547820186353e-05	TRUE
Insc	0.0194626213398015	0.0176973956873043	-0.00176522565249719	0.0193369359705171	0.0178645479984673	-0.00147238797204977	-0.000125685369284416	0.000167152311163012	0.000292837680447421	-0.280646008965945	7.84650642831061e-05	TRUE
Pcnx	0.0181127972199756	0.0167010460454417	-0.00141175117453392	0.0177902950569119	0.0169339406440686	-0.000856354412843284	-0.000322502163063742	0.000232894598626875	0.000555396761690636	-0.287255545093514	7.93370348884545e-05	TRUE
Hecw1	0.0135010482336668	0.013654542022001	0.000153493788334203	0.0132406860374986	0.0138697227033783	0.000629036665879679	-0.000260362196168167	0.000215180681377311	0.000475542877545476	-0.230534810521552	8.02807047802476e-05	TRUE
Smarca4	0.0143168026733768	0.0134599048745959	-0.000856897798780815	0.0141852885364949	0.0138610617362967	-0.000324226800198226	-0.000131514136881894	0.000401156861700782	0.000532670998582589	-0.349927041225818	8.1039678881881e-05	TRUE
Blm	0.0173204117382026	0.0155434746749193	-0.00177693706328337	0.0171510015999661	0.0159155986728888	-0.00123540292707737	-0.00016941013823648	0.00037212399796945	0.000541534136206	-0.343681142597282	8.1051404647927e-05	TRUE
Ophn1	0.0161740547155155	0.0156736855886432	-0.000500369126872305	0.0151643903108407	0.015474467209027	0.00031007689818625	-0.0010096644046748	-0.000199218379616251	0.000810446025058556	-0.2354458041291	8.27853085436916e-05	TRUE
Nav2	0.0324629330759357	0.036669762973749	0.00420682989781328	0.0323995004348396	0.0370209913012176	0.00462149086637801	-6.3432641096102e-05	0.00035122832746861	0.00041466096856473	0.108162604354339	8.31556419714209e-05	TRUE
Rgs12	0.0241242621108742	0.0216630518036113	-0.00246121030726287	0.0240984654450239	0.0221568374437649	-0.00194162800125896	-2.57966658503243e-05	0.000493785640153611	0.000519582306003907	-0.264647681732902	8.31741876121111e-05	TRUE
Pclo	0.0168044222940167	0.0167913206965027	-1.31015975139738e-05	0.0166230169481321	0.0169798925178414	0.000356875569709324	-0.000181405345884605	0.000188571821338718	0.000369977167223298	-0.187941165164644	8.3299668470474e-05	TRUE
Nr4a2	0.0275533129562791	0.0410162873781162	0.0134629744218371	0.0273538172086442	0.0411360491195699	0.0137822319109257	-0.00019949574763491	0.000119761741453686	0.000319257489088591	0.539288713676336	8.34894238987723e-05	TRUE
Cdh12	0.0134571061687105	0.0138611457923962	0.000404039623685749	0.0131467127105826	0.0140292264858208	0.000882513775238129	-0.000310393458127875	0.000168080693424553	0.00047847415155238	-0.198593435556573	8.35898790160118e-05	TRUE
Sap30	0.0194954635861366	0.0443429458963896	0.0248474823102529	0.0191001335872438	0.0439879711178176	0.0248878375305738	-0.00039532999889276	-0.000354974778571958	4.03552203209062e-05	1.08820379435135	8.47715190224697e-05	TRUE
Prl	0.0166524855570763	0.0314218881028631	0.0147694025457868	0.016759456787554	0.0320027892485982	0.0152433324610442	0.000106971230477683	0.000580901145735079	0.000473929915257397	0.898175286702908	8.48017039102595e-05	TRUE
Gsk3b	0.0154425749614659	0.014566889730752	-0.000875685230713937	0.0152070282879898	0.014995534735193	-0.000211493552796784	-0.000235546673476101	0.000428645004441015	0.000664191677917153	-0.317273997226004	8.48017039102595e-05	TRUE
Gnptab	0.0156934717014307	0.0142441723946089	-0.00144929930682174	0.015518015297535	0.0145417939249269	-0.000976221372608133	-0.000175456403895701	0.000297621530317965	0.000473077934213607	-0.373925690562421	8.5220642632045e-05	TRUE
Macroh2a1	0.0221921220690728	0.0199702098110034	-0.00222191225806944	0.0221717427981707	0.0201502211311517	-0.00202152166701904	-2.0379270902076e-05	0.000180011320148291	0.000200390591050404	-0.325479869788877	8.54526773701649e-05	TRUE
Rnf43	0.0196939989346171	0.0175743885050409	-0.00211961042957617	0.0194993408388735	0.0176796308585623	-0.00181970998031119	-0.000194658095743577	0.000105242353521429	0.000299900449264977	-0.329919635115548	8.58738358953609e-05	TRUE
Ralgapa1	0.0154178801866164	0.0151030912693767	-0.000314788917239676	0.0151705729089331	0.0154128427689422	0.000242269860009142	-0.000247307277683328	0.000309751499565513	0.000557058777248818	-0.246534104786132	8.59268234731941e-05	TRUE
Camk2a	0.0253718678411875	0.0218402589983463	-0.00353160884284125	0.0253392025560508	0.0222586119384618	-0.00308059061758901	-3.26652851366793e-05	0.000418352940115517	0.000451018225252244	-0.319214338674697	8.59268234731941e-05	TRUE
Dcp1b	0.0265921070983624	0.0225704386489568	-0.00402166844940557	0.0265604260037166	0.0230031709286968	-0.00355725507501982	-3.16810946457968e-05	0.000432732279739983	0.000464413374385751	-0.362061843596863	8.68452119613021e-05	TRUE
Macrod2	0.0289698372193835	0.0326767498929957	0.00370691267361219	0.0288135521536554	0.0329338777229814	0.00412032556932601	-0.000156285065728113	0.000257127829985694	0.000413412895713821	0.0837601553835812	8.72294440042657e-05	TRUE
C1qtnf1	0.0482199078592578	0.0382337513987333	-0.00998615646052446	0.0481507327285415	0.0385593195228284	-0.0095914132057131	-6.91751307162827e-05	0.000325568124095121	0.000394743254811361	-0.371391920390438	8.75199435622992e-05	TRUE
Ola1	0.0172750059944704	0.0161206197990931	-0.00115438619537729	0.0170313363041569	0.0165049014127927	-0.000526434891364162	-0.000243669690313537	0.000384281613699602	0.000627951304013128	-0.279527552755779	8.77738895329108e-05	TRUE
Slc4a10	0.0184915281622367	0.0178951138148215	-0.000596414347415163	0.0183115054885957	0.0181677714177203	-0.00014373407087543	-0.000180022673640957	0.000272657602898813	0.000452680276539733	-0.209072291376325	8.80538961130011e-05	TRUE
Bfsp2	0.0272030977285378	0.023363848304755	-0.00383924942378287	0.0271925577008044	0.023744592973898	-0.00344796472690632	-1.05400277334335e-05	0.000380744669143045	0.000391284696876549	-0.325605020439522	8.80538961130011e-05	TRUE
Dnm2	0.0169893181308186	0.0159522794537543	-0.0010370386770643	0.0168271704014651	0.0162327919662272	-0.000594378435237866	-0.000162147729353489	0.000280512512472943	0.000442660241826434	-0.32853146789982	8.83527995724372e-05	TRUE
Rybp	0.0279630826763662	0.0243501888006938	-0.00361289387567246	0.0277709514106715	0.0246866267529964	-0.00308432465767508	-0.000192131265694749	0.000336437952302569	0.00052856921799738	-0.309083430554005	8.88900268390281e-05	TRUE
Cdh13	0.0357034942689015	0.0351555389351549	-0.000547955333746644	0.0356335736837206	0.0355629129937755	-7.06606899451567e-05	-6.99205851808632e-05	0.000407374058620583	0.000477294643801487	-0.0931645390591092	8.88900268390281e-05	TRUE
Ptpru	0.0321258521989665	0.0283810663221397	-0.00374478587682672	0.0320801198030419	0.0288033057045093	-0.00327681409853251	-4.5732395924647e-05	0.000422239382369641	0.000467971778294209	-0.257867691628723	8.95100024475579e-05	TRUE
