"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"Car5a",-0.074779911,0.750646539,0,1,FALSE,-0.377327685,0.00741611,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Car7",-0.0586747902815865,0.812161583,0,2,FALSE,0.88021509127249,2.84e-10,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Card10",-0.00834097897877828,0.93134418,0,4,FALSE,-0.394359895611393,0.00076816,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Card11",-0.985318897,0.004737342,1,1,TRUE,-0.550226068,0.000238222,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Card9",-0.002440463,0.995192258,0,1,FALSE,-0.54320767,0.009453479,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Carmil1",-0.203672382191556,0.17051278,0,5,FALSE,0.85817196041874,1.07e-14,4,7,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Carnmt1",-0.029131886,0.919094669,0,1,FALSE,1.16926631,3.08e-21,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Carns1",-0.00653840896014627,0.904841654,0,3,FALSE,0.108369025,0.50427391,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Casc1",-0.0523777854774838,0.812268468,0,2,FALSE,-0.251862104964255,2.32e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Casd1",-0.076242507,0.728205505,0,1,FALSE,0.903785016088341,1.23e-09,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Caskin1",-0.0839936028367134,0.673830133,0,3,FALSE,-0.677707858,1.31e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Caskin2",0.0039319507386265,0.900201974,0,2,FALSE,-0.461546307451423,0.000479579,2,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Casp2",-0.03894369,0.884189024,0,1,FALSE,0.685813939,1.59e-09,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Casp3",-0.067093135,0.778209907,0,1,FALSE,0.581700436019737,1.04e-08,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Casp6",0.010766839,0.975824622,0,1,FALSE,0.315248263,0.016150808,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Casp7",-0.105474228369016,0.561749126,0,3,FALSE,-0.099676652,0.401716476,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Casq2",-0.138408331016962,0.476659242,0,2,FALSE,-0.101817532556348,0.000117752,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Castor1",0.064045071,0.818838873,0,1,FALSE,-0.260006603,0.011618787,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Casz1",-0.365495410635319,0.02078171,1,21,TRUE,-0.543092862957055,2.06e-11,22,23,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cat",0.628957923166043,0.012634493,1,4,TRUE,0.626208509409118,1.13e-10,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Catsperg1",-0.029671484,0.917884598,0,1,FALSE,-0.31106586,0.086289998,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Catsperz",-0.063479227,0.787777273,0,1,FALSE,-0.0391987209771699,0.517615452,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cav1",0.421403472,0.060312085,0,1,FALSE,0.10723393,0.246179231,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cav2",0.299707938,0.155503065,0,1,FALSE,0.753903564802251,7.27e-10,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cav3",-0.0577804253389892,0.802277951,0,2,FALSE,-0.19050807,0.157800136,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cavin1",-0.214459167,0.279954574,0,1,FALSE,-0.376276389325847,0.000396749,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cavin2",-0.439634377919904,0.052250315,0,2,FALSE,0.263680705959803,0.016816401,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cavin3",-0.09485633,0.658598775,0,1,FALSE,0.162449722,0.225995756,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cbarp",-0.089661969,0.692233054,0,1,FALSE,-0.326054726,0.003793872,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cbfa2t3",-0.102450354132936,0.572707653,0,5,FALSE,-0.418128637008031,7.1e-06,5,10,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cblb",0.215823899220038,0.129490025,0,6,FALSE,0.722751674779394,2.12e-20,4,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cbll1",-0.046483875,0.854303311,0,1,FALSE,1.207399212,1.01e-18,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cbln1",0.020077256,0.948856685,0,1,FALSE,-0.337940603,0.001880615,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cbln3",-0.207812941683477,0.248693032,0,2,FALSE,0.079241178,0.723256041,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cbr3",-0.274401007,0.163134193,0,1,FALSE,-0.295302312,0.00814838,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cbs",0.0702070668999748,0.65050638,0,2,FALSE,-0.548554711782851,0.000180093,2,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cbx2",-0.114864614,0.571381373,0,1,FALSE,-0.005067712,0.97627589,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cbx4",-0.0486029673780229,0.836734594,0,2,FALSE,-0.559114110258145,0.000186246,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cbx5",0.004030776,0.991714855,0,1,FALSE,0.106291268,0.713085729,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cbx6",-0.074507609,0.752049031,0,1,FALSE,-0.18808231,0.30767809,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cbx7",-0.0290335465393153,0.906473079,0,2,FALSE,0.45330591,0.001342896,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cbx8",-0.013111421,0.968636793,0,1,FALSE,-0.40004172213792,7.21e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cc2d1a",-0.00751401507639382,0.947481061,0,2,FALSE,-0.314616476,0.012148813,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccar2",-0.052508524,0.832942372,0,1,FALSE,-0.456789216,2.9e-05,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccbe1",1.6965236057111,2.83e-11,2,4,TRUE,0.688670376848723,7.13e-10,3,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ccdc102a",-0.129874938476335,0.529681566,0,2,FALSE,-0.218638100029931,0.031042235,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc106",-0.00218045901250865,0.994663386,0,2,FALSE,0.630681923,1.62e-09,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc107",-0.113409946,0.59821467,0,1,FALSE,0.49193054,0.000348352,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc115",-0.016673601,0.958516903,0,1,FALSE,0.447096943,0.018514754,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc116",-0.349470896418979,0.141010082,0,2,FALSE,0.148813183,0.296516789,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc12",-0.0638281672312226,0.767908129,0,2,FALSE,-0.440115317,0.01676078,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc126",-0.019591486,0.950602277,0,1,FALSE,0.412562723,0.006540169,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc13",-0.308176353569915,0.083655701,0,5,FALSE,-0.30470172210303,0.002648002,2,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc136",-0.041658973,0.876569694,0,1,FALSE,0.500080789,0.000425824,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc141",-0.151232413105183,0.138200179,0,8,FALSE,0.124982094818412,0.007064314,1,6,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc142",-0.006283267,0.987348824,0,1,FALSE,0.663953301,5.88e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc148",-0.148981301,0.480903169,0,1,FALSE,1.06631337906045,3.24e-20,3,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc149",-0.0400590215902269,0.864030852,0,2,FALSE,0.813241631035722,4.39e-13,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc151",-0.0662710548057493,0.737226894,0,2,FALSE,0.075289647,0.534526037,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc155",-0.03355506,0.903248637,0,1,FALSE,0.508907814530251,2.6e-09,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc162",0.98884153622612,2.09e-05,1,3,TRUE,0.690440144880552,6.65e-13,5,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ccdc163",-0.138039263999455,0.480094947,0,2,FALSE,0.466344771,0.000232632,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc166",-0.031795005,0.909377067,0,1,FALSE,0.045847127,0.786561366,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc167",-0.0655955194290091,0.655345329,0,4,FALSE,-0.562514523249607,1.49e-09,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc169",-0.0340036508370202,0.899717984,0,2,FALSE,0.252903229686836,0.072835691,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc171",-0.091788222,0.683475774,0,1,FALSE,0.781248739873335,9.38e-09,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc177",-0.095070557,0.672941767,0,1,FALSE,-0.072079613,0.646202267,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc182",-0.189091954,0.437691166,0,1,FALSE,-0.222604645,0.057273422,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc184",-0.102395068,0.651158535,0,1,FALSE,0.660502959,3.53e-14,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc185",-0.030221105,0.913885504,0,1,FALSE,0.299145989,0.027134088,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc186",-0.075688154,0.740023734,0,1,FALSE,0.897671615,3.63e-07,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc187",-0.0228384336250523,0.932930957,0,2,FALSE,-0.562407614901808,2.43e-05,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc191",-0.002946541,0.994092053,0,1,FALSE,0.647927142685903,3.4e-06,2,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc192",1.92195399159631,1.82e-25,10,18,TRUE,1.02100415167169,6.49e-49,15,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ccdc194",-0.056229311,0.819420977,0,1,FALSE,-0.280194928520588,0.017493082,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc24",0.018840772,0.951611995,0,1,FALSE,-0.671776872,7.96e-08,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ccdc27",0.057580893,0.811692072,0,1,FALSE,-0.330029274,0.003376775,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ccdc28a",-0.015384692,0.962503648,0,1,FALSE,0.897622943,3.96e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc3",0.032873672,0.905320164,0,1,FALSE,0.323798139149174,0.001813732,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc33",-0.365300704936792,0.018392674,1,20,TRUE,-0.348069319317786,7.39e-07,11,17,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ccdc40",0.277716295356106,0.135350471,0,5,FALSE,0.084271885,0.637151173,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc58",-0.061285399,0.795778743,0,1,FALSE,0.970141998,3.74e-11,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc6",-0.093856743,0.678133691,0,1,FALSE,1.24726031901573,2.55e-21,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc60",-0.200049094914912,0.23162672,0,2,FALSE,-0.132089159,0.421975093,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc61",-0.0884612439024144,0.674377355,0,2,FALSE,0.355152957,0.003432074,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc71l",0.082331288,0.72065376,0,1,FALSE,0.64598136,2.33e-11,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc8",-0.072363159,0.753310996,0,1,FALSE,0.024440146,0.864629168,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc80",-0.001094064,0.997754981,0,1,FALSE,0.680707814,2.01e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc85a",0.123478786,0.535801708,0,1,FALSE,-0.125172649,0.2837992,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ccdc85c",0.00943282661268499,0.625670049,0,6,FALSE,-0.235302260125915,0.000377058,3,10,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ccdc87",-0.037415385,0.889850132,0,1,FALSE,0.394358799,0.003547285,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc88a",-0.103018646551677,0.587602639,0,4,FALSE,-0.532950209,3.41e-05,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc88b",-0.0803558347771646,0.660968685,0,2,FALSE,-0.373639590100058,8.05e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc88c",0.162257212596532,0.003004357,2,13,TRUE,0.111669875000724,3.61e-08,2,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ccdc89",0.040153971,0.879143933,0,1,FALSE,1.091662555,3.56e-16,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc9",-0.0583793128499858,0.807346566,0,2,FALSE,-0.018219089,0.909807512,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc91",-0.055708695,0.81747335,0,1,FALSE,0.91883860497621,8.93e-16,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccdc92",-0.124869239065714,0.493995821,0,2,FALSE,-0.311654151159592,0.000502876,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccdc93",0.0635152032995202,0.718586088,0,2,FALSE,0.325664344,0.051396007,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc96",0.0095856919199844,0.957256755,0,2,FALSE,0.204206511,0.27488495,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccdc9b",0.0882535340658773,0.654143248,0,2,FALSE,0.291479650374048,1.67e-08,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccin",-0.159393405,0.421231502,0,1,FALSE,-0.436494576,0.017382633,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cckbr",-0.142916174,0.50401373,0,1,FALSE,-0.196662181,0.181816985,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccl1",-0.094910275,0.661373889,0,1,FALSE,-0.268944100160529,0.03054612,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccm2",-0.100827077,0.642521547,0,1,FALSE,-0.465298505332345,1.49e-06,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccn2",-0.015864714,0.964543124,0,1,FALSE,-0.100339811,0.394276714,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccn4",-0.38759720626483,0.094652983,0,2,FALSE,-0.337011054646269,0.001053545,3,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccn5",-0.508502504,0.044071714,1,1,TRUE,-0.465399004,0.000586024,1,1,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ccna1",-0.106129606,0.590494449,0,1,FALSE,0.128201370822995,0.256868221,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccna2",-0.063558794,0.791402956,0,1,FALSE,0.606838636,1.38e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccnb1",0.025924091,0.929828628,0,1,FALSE,0.439094271,0.003206426,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccne2",-0.063740242,0.789717731,0,1,FALSE,0.379563124,0.008459576,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccnf",-0.03353748,0.902664727,0,1,FALSE,0.39188233,0.019051368,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccng2",-0.043401274,0.868156152,0,1,FALSE,0.61562025,1.87e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccnj",-0.166817998,0.402126583,0,1,FALSE,0.730718827,4.56e-07,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccnjl",0.152691862,0.44951712,0,1,FALSE,0.602721286909369,1.51e-06,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccno",-0.116331124,0.604977831,0,1,FALSE,-0.0446617,0.701029339,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccnt2",-0.091216424,0.666441138,0,1,FALSE,0.462336459,0.009814136,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccnyl1",-0.017297686,0.956825806,0,1,FALSE,0.800271888,5.1e-19,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccr7",-0.003839973,0.992156641,0,1,FALSE,-0.645836715,0.00031517,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ccs",-0.037415385,0.889850132,0,1,FALSE,0.394358799,0.003547285,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ccsap",0.023447406,0.939826667,0,1,FALSE,0.166461556,0.327169638,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Ccser1",1.69541466406425,3.11e-10,7,12,TRUE,0.841617018763717,3.6e-35,13,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cct3",0.013024959,0.968881559,0,1,FALSE,0.298491969,0.289504666,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cct7",-0.165904064,0.389152721,0,1,FALSE,0.078614135,0.751144097,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd164",-0.020017723,0.948721695,0,1,FALSE,0.893023532,6.42e-14,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd164l2",-0.0874532730722012,0.661919493,0,2,FALSE,0.168408197332909,0.121314668,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd2",-0.181392932342446,0.309036255,0,2,FALSE,-0.417135398,0.003461247,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd200r3",1.594688519,5.11e-07,1,1,TRUE,1.056651154,1.53e-24,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cd247",-0.545389722722265,0.024804669,1,3,TRUE,-0.310454489753324,0.000499754,4,11,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Cd248",-0.002287946,0.995480405,0,1,FALSE,-0.456438902,4.3e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd24a",-0.025056015,0.933269725,0,1,FALSE,0.179058385,0.067739409,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd276",1.56347133516852,1.7e-07,2,4,TRUE,0.432626322,0.000581149,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cd34",-0.0478124197553026,0.847652641,0,2,FALSE,0.819484681969253,1.92e-13,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd38",-0.04570665,0.859307494,0,1,FALSE,0.56795037,4.33e-06,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd3e",-0.038195582,0.887760122,0,1,FALSE,-0.206649329,0.12289543,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd40",0.14226582,0.494084847,0,1,FALSE,0.032272512,0.873025598,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cd47",1.54327685268236,1.22e-08,1,4,TRUE,0.908779984653764,2.8e-16,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cd5",-0.0511619864283942,0.809879891,0,2,FALSE,0.710460762,1.51e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cd52",-0.095537759,0.663548489,0,1,FALSE,-0.298037423,0.022733479,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd6",0.301801686845128,0.078202004,0,6,FALSE,0.491347179311719,4.23e-06,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cd72",-0.051116336,0.836509291,0,1,FALSE,-0.202443516062323,0.201720338,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd81",-0.065869683,0.77916512,0,1,FALSE,-0.361220931168352,0.002666659,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd82",-0.151901498745897,0.168984149,0,4,FALSE,-0.182364927706014,0.064531298,0,8,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cd83",0.966485482572226,0.000102835,4,4,TRUE,0.381917590092346,0.000263681,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cd9",-0.116049435693328,0.421467464,0,5,FALSE,-0.311995923190773,1.11e-05,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdan1",-0.103537415303414,0.595160215,0,2,FALSE,0.282054793541616,0.133275437,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc14a",-0.190631130075782,0.29517466,0,3,FALSE,0.512457983448083,8.23e-08,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc14b",-0.220520754268012,0.149645337,0,6,FALSE,0.00242090491139952,0.575598939,0,3,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc20",-0.021433468,0.944697313,0,1,FALSE,0.315088935,0.031430254,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc20b",0.075772004,0.724909109,0,1,FALSE,0.66178939791796,5.98e-08,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cdc25a",-0.0955389164167988,0.557359669,0,2,FALSE,0.087560558,0.582851697,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc25b",-0.027960845,0.922570628,0,1,FALSE,0.792099301,5.77e-11,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc34",-0.106520375,0.607958291,0,1,FALSE,0.471803291,0.002656034,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc40",-0.153261606,0.428589151,0,1,FALSE,0.869575395150313,4.4e-13,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc42bpb",-0.191710482588615,0.234492018,0,5,FALSE,-0.672898752847459,3.88e-07,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc42bpg",0.001964629,0.995888014,0,1,FALSE,-0.682181389042247,4.57e-07,1,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cdc42ep1",-0.088977653,0.676852606,0,1,FALSE,-0.478959075842792,1.11e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc42ep2",-0.063391994,0.78573485,0,1,FALSE,-0.11226187,0.516550084,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc42ep3",-0.006682885,0.98623841,0,1,FALSE,0.387722219,0.001581072,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdc42ep4",-0.152860271937094,0.375762311,0,3,FALSE,-0.377479035747443,1.33e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc42se1",0.003785311,0.992249817,0,1,FALSE,0.038207538,0.88644066,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cdc42se2",-0.062765302,0.790850395,0,1,FALSE,-0.200335406,0.278092323,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc45",-0.044007384,0.866556205,0,1,FALSE,-0.408588154,5.33e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Cdc73",-0.282837456814805,0.225203482,0,3,FALSE,0.177994276523502,0.172417233,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdca2",-0.091325368,0.654805384,0,1,FALSE,0.423351772339991,0.002069089,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdca3",-0.081046535,0.696944711,0,1,FALSE,0.139862428,0.614116547,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdca7",-0.00526695,0.989373798,0,1,FALSE,0.129747602,0.180541736,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdca7l",0.022305241,0.942683021,0,1,FALSE,0.46032750976156,0.000119083,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cdh1",0.02420911,0.937067917,0,1,FALSE,-0.186543081,0.159825171,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cdh10",0.223035442933521,0.277179676,0,2,FALSE,0.559712377300596,8.72e-10,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Cdh11",0.0116404533642289,0.967449961,0,2,FALSE,-0.00348594649595322,0.020334414,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Cdh13",0.529779524522512,8.53e-07,5,64,TRUE,0.165377960124794,2.57e-12,15,45,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cdh15",-0.152250795353596,0.410561338,0,4,FALSE,0.222523764,0.071007001,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Cdh18",1.9957732386831,8.94e-16,3,9,TRUE,1.07638726048223,9.87e-23,14,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Cdh2",-0.0892794846895302,0.630383857,0,2,FALSE,0.408439031905139,5.5e-06,3,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
