## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7.good_mapq --OUTPUT 260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 08:25:38 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
216	186	49	2	175796743	228.167454	76.669531	685600679	FR	19	39	59	79	99	123	149	183	245	319	467			
9343453	16077	9341164.5	2	190508651	22079616.791886	27920854.776448	8374	RF	10859873	18364243	18654751	18654907	18682315	25621533	55555705	89871933	140166791	181611671	256743337			
39429149.5	44467456	26265296	114152	128886980	45065094.45679	34047018.922767	162	TANDEM	14193895	26946081	35344135	43437643	52048715	61672339	71614677	83814965	110043211	124850429	175764949			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
111573	0	1	0
111577	0	2	0
111586	0	1	0
111591	0	1	0
111595	0	1	0
111603	0	2	0
111637	0	1	0
111640	0	2	0
111642	0	1	0
111650	0	1	0
111651	0	1	0
111655	0	2	0
111656	0	2	0
111666	0	1	0
111673	0	2	0
111691	0	1	0
111692	0	1	0
111695	0	1	0
111699	0	1	0
111708	0	1	0
111709	0	1	0
111719	0	1	0
111730	0	2	0
111732	0	1	0
111997	0	1	0
113491	0	2	0
113503	0	2	0
113525	0	7	0
113526	0	1	0
113541	0	1	0
113567	0	2	0
113568	0	1	0
113570	0	1	0
113571	0	1	0
113572	0	1	0
113574	0	1	0
113576	0	2	0
113578	0	2	0
113583	0	2	0
113584	0	1	0
113585	0	5	0
113590	0	4	0
113596	0	4	0
113598	0	1	0
113603	0	1	0
113608	0	2	0
113611	0	2	0
113626	0	2	0
113636	0	2	0
113637	0	1	0
113639	0	2	0
113641	0	1	0
113644	0	1	0
113661	0	1	0
113665	0	1	0
113667	0	1	0
113670	0	2	0
113671	0	2	0
113673	0	1	0
113678	0	1	0
113684	0	1	0
113688	0	4	0
113695	0	1	0
113704	0	1	0
113708	0	1	0
113711	0	1	0
113713	0	1	0
113716	0	1	0
113718	0	1	0
113746	0	1	0
113753	0	1	0
114152	0	0	1
117399	0	1	0
118997	0	1	0
119603	0	1	0
123307	0	1	0
125232	0	1	0
125248	0	1	0
125250	0	2	0
130577	0	1	0
131959	0	1	0
135251	0	1	0
142625	0	1	0
143101	0	1	0
143234	0	2	0
143528	0	1	0
143635	0	2	0
143663	0	2	0
143668	0	1	0
145381	0	0	1
157181	0	1	0
161332	0	2	0
162025	0	1	0
162063	0	1	0
167380	0	1	0
168510	0	1	0
169514	0	2	0
173201	0	1	0
177582	0	2	0
177678	0	1	0
181570	0	1	0
187576	0	6	0
187840	0	1	0
187928	0	2	0
188011	0	2	0
188021	0	1	0
188027	0	1	0
188034	0	3	0
188041	0	1	0
188058	0	1	0
188069	0	1	0
188087	0	1	0
188118	0	1	0
188125	0	2	0
188142	0	1	0
188149	0	1	0
192701	0	1	0
195574	0	1	0
196317	0	1	0
196341	0	1	0
196466	0	1	0
197348	0	3	0
199258	0	1	0
204344	0	1	0
204407	0	3	0
207442	0	3	0
221466	0	1	0
221739	0	1	0
225674	0	1	0
228152	0	3	0
228946	0	1	0
232646	0	1	0
232668	0	1	0
233001	0	2	0
233173	0	6	0
285543	0	1	0
287703	0	1	0
289552	0	1	0
298432	0	3	0
298493	0	1	0
304152	0	1	0
304706	0	1	0
308327	0	1	0
308406	0	2	0
310714	0	1	0
310814	0	1	0
314085	0	10	0
315550	0	1	0
316915	0	2	0
323540	0	1	0
323541	0	1	0
336995	0	1	0
343581	0	1	0
348950	0	5	0
353914	0	8	0
355878	0	1	0
356641	0	1	0
369391	0	1	0
381054	0	1	0
384623	0	1	0
391982	0	1	0
392376	0	3	0
392422	0	3	0
404312	0	1	0
404317	0	1	0
406658	0	3	0
415251	0	1	0
416830	0	1	0
431358	0	1	0
433163	0	1	0
438742	0	1	0
443860	0	1	0
447501	0	1	0
447653	0	2	0
453462	0	1	0
475570	0	9	0
481332	0	1	0
482026	0	1	0
482049	0	1	0
509671	0	1	0
524144	0	1	0
524148	0	1	0
536646	0	1	0
552247	0	1	0
562503	0	2	0
570073	0	1	0
575926	0	0	1
600328	0	0	1
602701	0	1	0
629282	0	2	0
641426	0	2	0
648173	0	1	0
648254	0	1	0
661333	0	1	0
679880	0	1	0
684444	0	1	0
691739	0	1	0
700269	0	1	0
710870	0	1	0
722908	0	1	0
723631	0	2	0
740589	0	1	0
775090	0	1	0
778100	0	1	0
788594	0	1	0
796541	0	1	0
807630	0	2	0
808747	0	1	0
812370	0	0	1
815267	0	1	0
824354	0	1	0
825477	0	1	0
826007	0	1	0
832362	0	1	0
834638	0	1	0
836636	0	1	0
837916	0	1	0
850388	0	1	0
851233	0	1	0
856884	0	3	0
866648	0	1	0
871590	0	1	0
891442	0	1	0
905221	0	1	0
908084	0	1	0
908118	0	1	0
908163	0	1	0
908197	0	1	0
908200	0	1	0
908234	0	2	0
908239	0	1	0
908305	0	1	0
914850	0	1	0
914851	0	1	0
914948	0	1	0
914965	0	1	0
921742	0	1	0
924255	0	1	0
957498	0	1	0
962062	0	1	0
962639	0	1	0
971832	0	1	0
974139	0	1	0
996643	0	1	0
1007139	0	1	0
1013730	0	1	0
1025072	0	1	0
1029188	0	1	0
1044541	0	3	0
1056068	0	1	0
1087416	0	1	0
1089929	0	1	0
1097157	0	1	0
1102670	0	1	0
1113580	0	1	0
1136513	0	1	0
1151888	0	1	0
1169912	0	6	0
1174000	0	1	0
1178366	0	2	0
1200989	0	1	0
1214241	0	1	0
1219472	0	1	0
1228515	0	1	0
1245599	0	4	0
1260356	0	1	0
1272180	0	1	0
1292438	0	4	0
1294806	0	1	0
1305299	0	1	0
1322954	0	1	0
1346556	0	2	0
1375593	0	1	0
1387018	0	1	0
1421132	0	1	0
1421576	0	1	0
1448023	0	1	0
1448035	0	1	0
1448039	0	1	0
1448050	0	1	0
1455002	0	1	0
1456694	0	1	0
1456842	0	4	0
1472085	0	1	0
1479768	0	1	0
1484727	0	1	0
1502483	0	1	0
1510762	0	1	0
1515997	0	1	0
1523024	0	1	0
1534016	0	1	0
1536485	0	1	0
1557724	0	1	0
1563102	0	1	0
1565936	0	2	0
1565958	0	2	0
1582046	0	1	0
1594781	0	1	0
1595668	0	1	0
1602239	0	1	0
1602310	0	1	0
1614397	0	1	0
1616330	0	1	0
1616952	0	2	0
1620066	0	1	0
1620087	0	2	0
1621731	0	1	0
1627736	0	1	0
1631789	0	1	0
1637568	0	1	0
1638451	0	1	0
1640064	0	1	0
1651516	0	3	0
1666147	0	1	0
1675684	0	1	0
1684316	0	2	0
1688133	0	2	0
1695108	0	1	0
1695748	0	1	0
1698517	0	1	0
1707053	0	1	0
1714524	0	8	0
1753529	0	1	0
1798844	0	2	0
1824246	0	0	1
1835070	0	3	0
1841627	0	1	0
1865000	0	2	0
1878747	0	1	0
1887721	0	1	0
1912629	0	3	0
1918037	0	1	0
1939252	0	4	0
1939351	0	2	0
1939416	0	1	0
1960587	0	1	0
1960709	0	1	0
1960714	0	2	0
1960763	0	2	0
1960904	0	1	0
1997656	0	1	0
2004973	0	1	0
2037467	0	1	0
2037871	0	1	0
2044820	0	4	0
2044935	0	1	0
2044938	0	3	0
2044973	0	2	0
2044979	0	4	0
2044985	0	1	0
2045004	0	2	0
2045016	0	2	0
2045023	0	2	0
2045028	0	1	0
2045033	0	1	0
2045037	0	2	0
2045046	0	1	0
2059482	0	1	0
2059501	0	1	0
2059502	0	1	0
2073803	0	2	0
2086451	0	1	0
2086707	0	1	0
2105994	0	2	0
2117412	0	2	0
2135510	0	1	0
2144674	0	1	0
2155173	0	1	0
2169305	0	1	0
2177584	0	1	0
2189452	0	1	0
2202021	0	1	0
2204670	0	1	0
2235679	0	0	1
2240824	0	1	0
2243149	0	2	0
2250026	0	1	0
2269945	0	1	0
2308516	0	1	0
2323641	0	2	0
2338663	0	1	0
2351162	0	1	0
2351652	0	1	0
2366187	0	1	0
2401503	0	1	0
2428003	0	1	0
2454070	0	1	0
2504970	0	1	0
2511645	0	1	0
2519132	0	1	0
2522364	0	1	0
2544984	0	1	0
2561989	0	1	0
2580279	0	1	0
2598726	0	1	0
2612513	0	1	0
2617861	0	1	0
2661750	0	1	0
2691280	0	6	0
2693072	0	1	0
2697698	0	1	0
2716497	0	1	0
2728872	0	2	0
2734762	0	1	0
2735089	0	3	0
2759537	0	2	0
2761095	0	1	0
2767984	0	2	0
2778301	0	1	0
2778424	0	1	0
2781718	0	1	0
2790832	0	1	0
2800953	0	1	0
2803783	0	1	0
2807164	0	1	0
2831630	0	3	0
2848408	0	1	0
2850872	0	1	0
2872877	0	1	0
2879045	0	1	0
2894165	0	1	0
2894194	0	1	0
2910500	0	1	0
2923360	0	1	0
2924772	0	1	0
2929324	0	1	0
2936768	0	1	0
2938608	0	1	0
2940572	0	2	0
2943840	0	1	0
2962510	0	1	0
2967285	0	1	0
2991901	0	1	0
3016030	0	3	0
3035947	0	1	0
3039219	0	1	0
3045804	0	1	0
3052622	0	1	0
3053799	0	0	1
3057349	0	1	0
3081093	0	2	0
3082744	0	1	0
3088862	0	1	0
3090143	0	1	0
3104814	0	1	0
3113060	0	1	0
3119108	0	1	0
3131805	0	1	0
3143416	0	1	0
3151573	0	1	0
3176959	0	1	0
3199490	0	1	0
3201155	0	1	0
3235445	0	5	0
3260676	0	1	0
3271749	0	1	0
3276305	0	1	0
3289715	0	1	0
3305618	0	1	0
3305925	0	1	0
3326361	0	5	0
3354681	0	1	0
3358280	0	1	0
3366993	0	1	0
3384890	0	1	0
3389172	0	1	0
3398880	0	1	0
3402745	0	5	0
3422342	0	1	0
3425016	0	1	0
3459367	0	1	0
3470952	0	1	0
3483782	0	1	0
3497572	0	1	0
3545352	0	1	0
3572280	0	1	0
3599290	0	1	0
3601012	0	6	0
3604054	0	2	0
3611776	0	2	0
3613216	0	1	0
3621811	0	0	1
3623507	0	1	0
3623577	0	1	0
3623594	0	1	0
3659125	0	1	0
3670446	0	1	0
3675091	0	1	0
3681794	0	0	1
3687780	0	0	1
3693060	0	1	0
3710439	0	1	0
3728060	0	1	0
3735215	0	1	0
3743163	0	1	0
3748954	0	1	0
3755452	0	1	0
3774416	0	3	0
3792135	0	1	0
3799171	0	1	0
3849645	0	0	1
3863856	0	1	0
3877339	0	1	0
3887879	0	1	0
3891410	0	5	0
3900217	0	2	0
3913517	0	1	0
3918377	0	5	0
3918715	0	1	0
3949213	0	1	0
3975442	0	1	0
4013183	0	1	0
4031330	0	1	0
4052020	0	1	0
4070515	0	1	0
4074624	0	0	1
4076726	0	1	0
4086163	0	1	0
4089250	0	1	0
4090315	0	1	0
4091475	0	1	0
4112812	0	2	0
4134443	0	3	0
4158998	0	1	0
4208253	0	1	0
4208793	0	1	0
4230216	0	1	0
4240329	0	1	0
4323286	0	1	0
4324769	0	1	0
4337408	0	1	0
4339933	0	1	0
4348285	0	1	0
4352626	0	1	0
4378292	0	1	0
4379375	0	1	0
4392429	0	1	0
4412065	0	1	0
4412358	0	1	0
4423743	0	1	0
4434232	0	1	0
4460867	0	1	0
4470322	0	1	0
4492563	0	1	0
4494970	0	1	0
4497899	0	1	0
4505918	0	1	0
4513956	0	2	0
4520255	0	1	0
4520364	0	1	0
4542345	0	3	0
4568792	0	2	0
4608030	0	1	0
4615109	0	3	0
4657493	0	1	0
4683560	0	1	0
4703323	0	2	0
4706510	0	1	0
4734226	0	1	0
4742372	0	1	0
4746799	0	1	0
4753940	0	1	0
4766645	0	2	0
4791409	0	2	0
4799860	0	1	0
4812785	0	1	0
4835055	0	1	0
4838616	0	2	0
4857289	0	1	0
4859602	0	2	0
4861909	0	2	0
4888469	0	1	0
4891205	0	1	0
4898568	0	1	0
4904111	0	1	0
4918074	0	1	0
4923663	0	1	0
4930898	0	2	0
4938798	0	2	0
4971821	0	1	0
4984780	0	1	0
5048262	0	5	0
5059934	0	1	0
5062146	0	1	0
5092751	0	6	0
5118704	0	2	0
5124768	0	3	0
5143123	0	1	0
5156678	0	2	0
5183249	0	1	0
5187733	0	1	0
5206953	0	11	0
5238279	0	1	0
5266428	0	1	0
5266429	0	1	0
5308960	0	5	0
5314176	0	1	0
5328392	0	3	0
5344612	0	1	0
5378568	0	1	0
5418545	0	1	0
5422249	0	1	0
5456229	0	1	0
5489198	0	1	0
5492043	0	4	0
5512105	0	1	0
5517804	0	1	0
5566134	0	1	0
5584290	0	4	0
5587466	0	1	0
5620657	0	1	0
5657610	0	1	0
5664647	0	1	0
5690408	0	5	0
5698958	0	1	0
5727436	0	0	1
5734443	0	3	0
5744868	0	1	0
5766117	0	1	0
5768396	0	1	0
5779053	0	2	0
5800767	0	2	0
5820690	0	1	0
5820975	0	1	0
5845524	0	1	0
5846817	0	1	0
5872862	0	0	1
5872933	0	1	0
5905355	0	1	0
5913242	0	1	0
5945736	0	3	0
5947358	0	1	0
5957700	0	1	0
5966430	0	3	0
5983612	0	1	0
5983975	0	1	0
5989069	0	1	0
5994524	0	1	0
6015203	0	1	0
6029716	0	1	0
6066372	0	1	0
6115900	0	1	0
6117888	0	1	0
6123015	0	1	0
6123422	0	2	0
6133857	0	1	0
6150873	0	1	0
6175767	0	3	0
6197768	0	2	0
6198588	0	1	0
6246602	0	1	0
6263036	0	1	0
6267559	0	1	0
6272186	0	1	0
6277170	0	1	0
6280306	0	1	0
6285355	0	4	0
6293584	0	1	0
6294982	0	1	0
6300216	0	4	0
6339665	0	1	0
6348818	0	1	0
6374248	0	1	0
6381618	0	1	0
6409621	0	1	0
6437826	0	1	0
6478929	0	1	0
6502631	0	1	0
6507938	0	1	0
6547373	0	1	0
6556655	0	1	0
6587916	0	2	0
6592739	0	4	0
6595690	0	1	0
6607512	0	1	0
6614053	0	1	0
6636059	0	1	0
6637493	0	1	0
6642190	0	3	0
6644370	0	2	0
6648036	0	1	0
6653611	0	5	0
6655806	0	1	0
6665098	0	1	0
6666742	0	1	0
6671497	0	1	0
6678105	0	1	0
6687223	0	2	0
6734996	0	1	0
6742284	0	1	0
6749706	0	1	0
6779360	0	1	0
6786855	0	1	0
6797697	0	0	1
6843195	0	1	0
6871893	0	1	0
6891392	0	1	0
6926258	0	1	0
6940542	0	1	0
6952717	0	5	0
6962707	0	2	0
6972545	0	1	0
6980509	0	1	0
6986149	0	1	0
6999616	0	1	0
7002223	0	3	0
7009695	0	1	0
7038848	0	1	0
7042286	0	1	0
7057155	0	2	0
7086122	0	1	0
7102214	0	1	0
7108190	0	2	0
7118145	0	1	0
7130781	0	0	1
7147435	0	5	0
7163590	0	1	0
7172063	0	1	0
7174160	0	1	0
7177773	0	1	0
7178306	0	1	0
7191154	0	0	1
7192834	0	1	0
7204844	0	1	0
7204924	0	2	0
7227198	0	1	0
7243806	0	0	1
7295153	0	2	0
7302361	0	1	0
7303623	0	1	0
7327207	0	1	0
7330248	0	1	0
7334257	0	2	0
7334394	0	1	0
7340879	0	1	0
7346276	0	0	1
7350415	0	1	0
7381674	0	1	0
7389507	0	0	1
7408240	0	1	0
7415332	0	1	0
7427040	0	0	1
7435232	0	1	0
7453314	0	2	0
7471261	0	1	0
7473093	0	1	0
7510122	0	1	0
7530777	0	1	0
7530851	0	1	0
7546581	0	1	0
7553892	0	1	0
7580769	0	1	0
7606148	0	3	0
7615785	0	1	0
7635392	0	1	0
7637360	0	1	0
7637945	0	1	0
7638405	0	1	0
7645675	0	1	0
7648886	0	1	0
7659672	0	1	0
7674119	0	1	0
7677269	0	1	0
7758865	0	1	0
7769000	0	0	1
7791001	0	1	0
7791988	0	1	0
7793125	0	1	0
7801060	0	1	0
7806040	0	1	0
7813038	0	1	0
7821633	0	1	0
7831884	0	1	0
7841969	0	2	0
7852093	0	2	0
7897893	0	1	0
7897963	0	2	0
7936484	0	1	0
7939468	0	1	0
7961892	0	1	0
7973578	0	1	0
7977175	0	1	0
7977601	0	1	0
7979915	0	1	0
7997576	0	1	0
8008604	0	2	0
8011242	0	2	0
8024444	0	1	0
8037634	0	1	0
8042780	0	1	0
8047068	0	1	0
8059202	0	1	0
8067925	0	1	0
8077848	0	1	0
8078443	0	1	0
8086077	0	4	0
8106059	0	1	0
8108490	0	1	0
8117104	0	1	0
8140796	0	1	0
8163455	0	1	0
8177618	0	1	0
8180549	0	3	0
8188479	0	1	0
8209862	0	1	0
8213253	0	1	0
8238376	0	1	0
8240346	0	1	0
8259010	0	1	0
8276516	0	6	0
8280131	0	1	0
8280560	0	1	0
8291761	0	2	0
8295280	0	1	0
8314082	0	1	0
8354555	0	5	0
8361327	0	1	0
8369175	0	1	0
8373578	0	1	0
8400337	0	1	0
8426611	0	1	0
8429949	0	1	0
8431015	0	1	0
8478984	0	1	0
8488971	0	1	0
8526320	0	1	0
8530975	0	1	0
8559678	0	1	0
8571193	0	1	0
8585748	0	1	0
8592980	0	0	1
8607588	0	1	0
8647893	0	1	0
8659680	0	1	0
8664644	0	1	0
8665912	0	4	0
8696982	0	2	0
8751478	0	1	0
8767709	0	1	0
8800648	0	1	0
8817144	0	1	0
8821668	0	1	0
8827276	0	1	0
8846519	0	1	0
8868855	0	1	0
8933579	0	8	0
8956790	0	1	0
8962436	0	0	1
8971211	0	3	0
8977036	0	1	0
9003377	0	0	1
9021903	0	2	0
9046494	0	1	0
9064122	0	1	0
9108166	0	1	0
9158626	0	1	0
9170928	0	1	0
9224012	0	1	0
9237556	0	2	0
9266923	0	2	0
9281995	0	2	0
9343453	0	2	0
9376512	0	1	0
9391484	0	1	0
9392551	0	1	0
9400942	0	4	0
9405352	0	0	1
9418341	0	1	0
9430343	0	4	0
9475121	0	1	0
9479595	0	1	0
9482826	0	1	0
9490529	0	1	0
9524487	0	2	0
9584631	0	1	0
9594095	0	1	0
9622732	0	1	0
9624159	0	1	0
9629497	0	1	0
9671169	0	1	0
9693139	0	3	0
9708974	0	1	0
9720106	0	1	0
9767393	0	1	0
9775122	0	1	0
9792087	0	1	0
9815778	0	1	0
9840656	0	1	0
9856357	0	0	1
9877467	0	1	0
9931979	0	1	0
9935161	0	1	0
9938628	0	1	0
9943314	0	1	0
9980638	0	1	0
9995640	0	3	0
10063403	0	1	0
10076623	0	1	0
10090621	0	1	0
10142534	0	1	0
10175351	0	1	0
10197914	0	1	0
10303016	0	8	0
10311632	0	1	0
10365998	0	3	0
10422095	0	1	0
10492828	0	1	0
10508449	0	0	1
10508820	0	0	1
10545153	0	3	0
10548652	0	1	0
10596379	0	1	0
10610038	0	2	0
10700921	0	1	0
10723332	0	1	0
10724216	0	1	0
10734366	0	6	0
10743297	0	3	0
10746763	0	7	0
10750231	0	1	0
10756408	0	1	0
10767301	0	2	0
10800169	0	1	0
10826826	0	1	0
10843406	0	2	0
10843466	0	1	0
10905981	0	1	0
10910464	0	5	0
10953659	0	0	1
10977164	0	1	0
10992512	0	1	0
11009770	0	1	0
11027704	0	2	0
11056333	0	1	0
11075191	0	8	0
11079880	0	1	0
11107409	0	1	0
11143570	0	1	0
11157963	0	6	0
11161159	0	1	0
11174179	0	7	0
11216907	0	1	0
11224531	0	1	0
11262575	0	1	0
11270602	0	1	0
11276426	0	3	0
11319650	0	1	0
11379118	0	1	0
11384533	0	1	0
11406260	0	0	1
11406489	0	1	0
11470041	0	1	0
11474885	0	1	0
11484964	0	2	0
11592791	0	2	0
11594453	0	2	0
11594894	0	1	0
11600700	0	1	0
11615485	0	2	0
11617818	0	1	0
11663490	0	1	0
11672009	0	1	0
11672885	0	1	0
11688735	0	1	0
11689056	0	1	0
11714422	0	1	0
11766687	0	1	0
11767270	0	1	0
11773702	0	1	0
11804988	0	1	0
11811655	0	3	0
11814176	0	1	0
11814724	0	1	0
11819305	0	1	0
11850984	0	1	0
11853352	0	1	0
11855998	0	1	0
11883023	0	1	0
11897937	0	1	0
11914541	0	1	0
11916326	0	1	0
11920891	0	2	0
11947265	0	0	1
11948888	0	1	0
11983987	0	1	0
11984566	0	1	0
11993034	0	1	0
12019942	0	1	0
12058164	0	1	0
12074239	0	1	0
12173229	0	1	0
12278072	0	1	0
12312920	0	1	0
12313390	0	3	0
12336911	0	1	0
12347914	0	1	0
12374397	0	1	0
12374869	0	1	0
12394215	0	1	0
12397515	0	1	0
12427787	0	2	0
12445830	0	2	0
12451191	0	1	0
12475883	0	1	0
12497214	0	1	0
12555768	0	2	0
12573533	0	1	0
12574121	0	1	0
12584883	0	1	0
12586298	0	1	0
12603709	0	1	0
12608638	0	1	0
12618234	0	1	0
12623704	0	2	0
12673708	0	1	0
12676709	0	1	0
12718678	0	1	0
12727289	0	6	0
12731549	0	1	0
12732281	0	3	0
12885333	0	1	0
12913206	0	1	0
12922914	0	0	1
12925480	0	1	0
12926828	0	2	0
12955908	0	1	0
12988502	0	1	0
13010851	0	1	0
13115315	0	1	0
13132816	0	1	0
13134487	0	2	0
13135255	0	1	0
13146855	0	1	0
13193555	0	2	0
13200067	0	1	0
13206609	0	1	0
13207060	0	2	0
13292482	0	4	0
13318152	0	1	0
13335156	0	1	0
13346105	0	1	0
13349494	0	1	0
13350780	0	1	0
13376885	0	1	0
13397034	0	2	0
13397322	0	1	0
13473315	0	1	0
13486177	0	1	0
13506224	0	1	0
13511569	0	2	0
13512494	0	1	0
13620962	0	5	0
13644800	0	1	0
13687660	0	4	0
13741836	0	3	0
13769639	0	1	0
13799127	0	1	0
13814345	0	2	0
13814377	0	0	1
13814789	0	1	0
13820153	0	0	1
13856677	0	2	0
13911304	0	3	0
13931271	0	1	0
13947090	0	1	0
13954296	0	1	0
13989048	0	1	0
13991578	0	3	0
13991832	0	4	0
14014529	0	1	0
14016917	0	1	0
14019484	0	1	0
14021725	0	3	0
14023664	0	0	1
14023892	0	1	0
14048134	0	2	0
14060425	0	1	0
14101039	0	1	0
14144438	0	1	0
14178332	0	5	0
14227071	0	1	0
14234821	0	1	0
14246772	0	1	0
14265261	0	1	0
14307161	0	4	0
14311253	0	1	0
14355449	0	1	0
14389841	0	1	0
14453139	0	1	0
14467385	0	1	0
14477536	0	2	0
14531091	0	1	0
14546196	0	0	1
14562332	0	1	0
14578453	0	1	0
14639543	0	1	0
14640777	0	3	0
14649148	0	2	0
14736732	0	1	0
14779875	0	2	0
14787537	0	1	0
14818164	0	0	1
14822462	0	1	0
14831219	0	1	0
14833909	0	1	0
14874789	0	4	0
14902968	0	1	0
14906307	0	3	0
14919080	0	0	1
14921762	0	1	0
14925740	0	2	0
14926055	0	1	0
14930357	0	1	0
14936328	0	1	0
14974954	0	1	0
14989498	0	2	0
14993260	0	1	0
15005368	0	1	0
15025533	0	1	0
15043054	0	1	0
15052712	0	2	0
15056506	0	1	0
15067337	0	2	0
15110283	0	1	0
15156802	0	2	0
15176726	0	1	0
15186645	0	2	0
15227018	0	4	0
15259820	0	1	0
15272640	0	0	1
15278408	0	3	0
15280013	0	1	0
15333561	0	1	0
15427639	0	2	0
15434702	0	1	0
15436890	0	1	0
15445358	0	1	0
15456201	0	1	0
15472877	0	1	0
15533293	0	2	0
15568105	0	1	0
15586453	0	0	1
15586502	0	3	0
15620112	0	1	0
15638944	0	3	0
15682267	0	0	1
15697715	0	1	0
15763606	0	1	0
15772128	0	1	0
15777492	0	1	0
15788661	0	1	0
15804182	0	1	0
15876976	0	1	0
15881384	0	2	0
15910787	0	1	0
15916559	0	4	0
15970685	0	1	0
16050073	0	1	0
16065937	0	1	0
16091910	0	2	0
16100932	0	1	0
16121251	0	2	0
16121801	0	1	0
16159499	0	2	0
16182671	0	1	0
16244082	0	9	0
16324709	0	1	0
16341330	0	1	0
16356881	0	1	0
16370686	0	1	0
16379713	0	1	0
16381156	0	1	0
16431894	0	1	0
16438488	0	3	0
16451335	0	1	0
16486405	0	0	1
16503392	0	1	0
16528139	0	1	0
16531360	0	1	0
16538449	0	1	0
16584823	0	1	0
16594479	0	1	0
16606308	0	1	0
16645486	0	1	0
16661431	0	1	0
16688082	0	1	0
16697570	0	1	0
16700898	0	2	0
16716063	0	1	0
16721824	0	1	0
16722580	0	6	0
16729038	0	1	0
16787630	0	2	0
16804225	0	2	0
16817437	0	1	0
16874803	0	1	0
16920730	0	1	0
16934604	0	1	0
16940138	0	1	0
16943674	0	1	0
17005466	0	1	0
17013107	0	3	0
17073945	0	1	0
17146859	0	2	0
17148011	0	1	0
17199036	0	1	0
17232346	0	3	0
17248971	0	1	0
17252212	0	2	0
17268932	0	1	0
17273810	0	0	1
17273882	0	1	0
17284158	0	1	0
17290195	0	1	0
17310005	0	1	0
17357039	0	1	0
17381150	0	1	0
17390841	0	1	0
17413029	0	1	0
17420184	0	1	0
17477753	0	1	0
17492815	0	1	0
17502829	0	1	0
17521219	0	1	0
17545162	0	1	0
17610394	0	1	0
17622309	0	0	1
17694304	0	1	0
17700491	0	5	0
17710328	0	0	1
17763778	0	3	0
17770742	0	2	0
17870547	0	1	0
17872123	0	3	0
17889849	0	1	0
17896710	0	7	0
17899880	0	0	1
17913548	0	3	0
17937883	0	1	0
17945545	0	1	0
17961619	0	1	0
17962513	0	1	0
17971877	0	1	0
17991743	0	1	0
17991759	0	1	0
17991765	0	1	0
18002831	0	3	0
18031025	0	1	0
18074481	0	1	0
18121568	0	1	0
18121792	0	1	0
18124319	0	1	0
18128859	0	2	0
18132791	0	2	0
18138010	0	1	0
18146284	0	5	0
18157015	0	1	0
18182843	0	4	0
18197464	0	1	0
18205651	0	1	0
18206366	0	1	0
18214312	0	2	0
18235386	0	1	0
18253548	0	2	0
18287709	0	1	0
18330008	0	1	0
18336826	0	1	0
18408015	0	3	0
18426041	0	3	0
18431891	0	1	0
18451678	0	1	0
18462644	0	1	0
18506837	0	1	0
18522485	0	1	0
18547565	0	1	0
18568269	0	1	0
18579330	0	1	0
18712236	0	1	0
18730399	0	4	0
18730784	0	1	0
18737370	0	1	0
18742153	0	1	0
18784706	0	1	0
18789219	0	1	0
18829087	0	1	0
18829476	0	1	0
18830480	0	1	0
18847816	0	3	0
18847890	0	3	0
18857231	0	1	0
18871728	0	1	0
18873161	0	1	0
18888841	0	1	0
18890303	0	1	0
18891113	0	1	0
18947568	0	1	0
18949831	0	2	0
19034548	0	1	0
19043304	0	1	0
19056387	0	1	0
19094087	0	1	0
19143529	0	1	0
19181590	0	1	0
19203973	0	1	0
19225235	0	1	0
19225237	0	3	0
19225339	0	1	0
19225363	0	1	0
19228123	0	1	0
19292459	0	1	0
19309288	0	1	0
19337765	0	1	0
19354288	0	1	0
19354677	0	1	0
