gene_name	gene_id	chr	start	end	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	mch_diff_pct	log10_gene_length	mch_category	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	has_mecp2	mecp2_sig	mecp2_direction
Itgb3bp	ENSMUSG00000028549.17	chr4	99765401	99929813	164412	0.0149378143764413	0.0150347753285333	9.69609520920407e-05	-0.193199286902863	0.00631596090274536	TRUE	FALSE	TRUE	0.00969609520920407	5.21593351237429	Hypomethylated	-0.0982172662072701	0.602296653519106	0.602296653519106	5	0	FALSE	TRUE	FALSE	Unchanged
Slc47a1	ENSMUSG00000010122.14	chr11	61343400	61378345	34945	0.0238167613809574	0.0220408966780452	-0.00177586470291228	-0.281971937391523	0.00631596090274536	TRUE	FALSE	TRUE	-0.177586470291228	4.54338504480984	Hypomethylated	0.0126202473654093	0.960434895103219	0.817546535449938	4	0	FALSE	TRUE	FALSE	Unchanged
Asb3	ENSMUSG00000020305.13	chr11	30885415	31102704	217289	0.0142259734180286	0.0147794090187598	0.000553435600731206	-0.193437619435026	0.00631596090274536	TRUE	FALSE	TRUE	0.0553435600731206	5.33703774122977	Hypomethylated	-0.0195644210350386	1	0.944972275747537	2	0	FALSE	TRUE	FALSE	Unchanged
Extl3	ENSMUSG00000021978.9	chr14	65052059	65149855	97796	0.0192993564873425	0.0186220588989897	-0.000677297588352787	-0.202240509074333	0.00631596090274536	TRUE	FALSE	TRUE	-0.0677297588352787	4.99032109186885	Hypomethylated	-0.0395942583183669	0.8479347109354	0.00128232142528558	21	1	TRUE	TRUE	FALSE	Unchanged
Nudt3	ENSMUSG00000024213.14	chr17	27579381	27623495	44114	0.019048135924572	0.01793216477321	-0.00111597115136205	-0.330091905680921	0.00634973348866285	TRUE	FALSE	TRUE	-0.111597115136205	4.64457643885224	Hypomethylated	-0.0452724174196856	0.838741143442626	0.22481950878734	7	0	FALSE	TRUE	FALSE	Unchanged
Ifnar2	ENSMUSG00000022971.18	chr16	91372782	91405589	32807	0.0167503369750519	0.0148725687831213	-0.00187776819193054	-0.386207070311714	0.00635136486787443	TRUE	FALSE	TRUE	-0.187776819193054	4.51596651862091	Hypomethylated	-0.00721238617624434	0.977520830462578	0.579906320472805	13	0	FALSE	TRUE	FALSE	Unchanged
Osmr	ENSMUSG00000022146.12	chr15	6813576	6874969	61393	0.0136153649209201	0.0134050994163754	-0.000210265504544735	-0.282482594330481	0.00635868737083156	TRUE	FALSE	TRUE	-0.0210265504544735	4.78811885591837	Hypomethylated	0.00143245387626236	0.995175431170219	0.22773397252596	25	0	FALSE	TRUE	FALSE	Unchanged
Eif4e3	ENSMUSG00000093661.1	chr6	99625134	99666771	41637	0.0229372633739765	0.0215112568416382	-0.00142600653233835	-0.2473850770772	0.0063596882273777	TRUE	FALSE	TRUE	-0.142600653233835	4.61947943048351	Hypomethylated	-0.0450734897198697	0.822244059955861	3.68514253779406e-07	8	2	TRUE	TRUE	FALSE	Unchanged
Anapc1	ENSMUSG00000014355.10	chr2	128610103	128687391	77288	0.0116947416097763	0.012232385584733	0.000537643974956759	-0.26272140449258	0.00636320871655137	TRUE	FALSE	TRUE	0.0537643974956759	4.88811206910148	Hypomethylated	-0.0149248322375285	0.955018213902477	0.955018213902477	3	0	FALSE	TRUE	FALSE	Unchanged
Col5a2	ENSMUSG00000026042.16	chr1	45374320	45503282	128962	0.0120841787110505	0.0128294408807101	0.000745262169659644	-0.227565931960735	0.00637068226615485	TRUE	FALSE	TRUE	0.0745262169659644	5.11046175974505	Hypomethylated	-0.0172112965982172	0.951467699510153	0.951467699510153	1	0	FALSE	TRUE	FALSE	Unchanged
Dgkh	ENSMUSG00000034731.11	chr14	78558749	78732776	174027	0.020961991225513	0.0205264768538149	-0.000435514371698122	-0.144058683495747	0.00637768196089898	TRUE	FALSE	TRUE	-0.0435514371698122	5.24061663357762	Hypomethylated	-0.0393842391114399	1	0.404386522910954	22	0	FALSE	TRUE	FALSE	Unchanged
Cpq	ENSMUSG00000039007.10	chr15	33083128	33594552	511424	0.0151058635444229	0.0157647045043811	0.00065884095995814	-0.135111530232392	0.00638072814972968	TRUE	FALSE	TRUE	0.065884095995814	5.70878110465042	Hypomethylated	0.0219039803994402	0.924617224663655	0.905261995266622	4	0	FALSE	TRUE	FALSE	Unchanged
Pkd1l2	ENSMUSG00000034416.18	chr8	116995678	117082449	86771	0.0163760076865789	0.0162436749332145	-0.00013233275336447	-0.20831140417881	0.00638822426044998	TRUE	FALSE	TRUE	-0.013233275336447	4.93837460254549	Hypomethylated	0.0253354151899236	0.921499203188506	0.624197572067659	17	0	FALSE	TRUE	FALSE	Unchanged
Fgd4	ENSMUSG00000022788.16	chr16	16416916	16600549	183633	0.0156824248372219	0.016182410134213	0.000499985296991159	-0.170819302286404	0.00638822426044998	TRUE	FALSE	TRUE	0.0499985296991159	5.26395072931662	Hypomethylated	-0.110564553880802	0.569793806672646	0.569793806672646	5	0	FALSE	TRUE	FALSE	Unchanged
Atp6v1g3	ENSMUSG00000026394.5	chr1	138273737	138289462	15725	0.0287744430289907	0.0235357877894754	-0.00523865523951531	-0.38069292989224	0.00640373352672671	TRUE	FALSE	TRUE	-0.523865523951531	4.19659065411731	Hypomethylated	-0.00906542943082387	1	0.368967423001056	11	0	FALSE	TRUE	FALSE	Unchanged
Muc2	ENSMUSG00000025515.15	chr7	141690339	141754693	64354	0.0175628442126148	0.0159026520603052	-0.00166019215230966	-0.407780237957254	0.00641265128202674	TRUE	FALSE	TRUE	-0.166019215230966	4.8085755461734	Hypomethylated	-0.0289967715151297	0.911360603713125	0.365417773357907	10	0	FALSE	TRUE	FALSE	Unchanged
Mettl9	ENSMUSG00000030876.7	chr7	121034444	121078329	43885	0.0162000279796235	0.0152632993000802	-0.00093672867954334	-0.332767805517105	0.00641410772627638	TRUE	FALSE	TRUE	-0.093672867954334	4.64231610269261	Hypomethylated	-0.0209848996797007	0.91983718899035	0.91983718899035	3	0	FALSE	TRUE	FALSE	Unchanged
Ehhadh	ENSMUSG00000022853.7	chr16	21761286	21787807	26521	0.0175891104163819	0.0168701979848579	-0.000718912431523951	-0.37011977993872	0.00641410772627638	TRUE	FALSE	TRUE	-0.0718912431523951	4.42358989553568	Hypomethylated	-0.0350733314268861	0.871261700108111	0.109266931267353	5	0	FALSE	TRUE	FALSE	Unchanged
Gnai3	ENSMUSG00000000001.4	chr3	108107279	108146146	38867	0.0152807580359799	0.0144123410581033	-0.000868416977876662	-0.344715755371843	0.00642921425052657	TRUE	FALSE	TRUE	-0.0868416977876662	4.58958102033986	Hypomethylated	-0.0520562519421697	0.768562485986399	0.321667826712661	3	0	FALSE	TRUE	FALSE	Unchanged
Snx24	ENSMUSG00000024535.16	chr18	53245661	53390920	145259	0.0213008368252536	0.0209508816658873	-0.000349955159366304	-0.146801383746213	0.00643362552383881	TRUE	FALSE	TRUE	-0.0349955159366304	5.1621430500417	Hypomethylated	-0.0722814505703177	0.743764062367019	0.154685023301459	15	0	FALSE	TRUE	FALSE	Unchanged
Abcg3	ENSMUSG00000029299.14	chr5	104935056	104982718	47662	0.0133991754966241	0.0132821197386096	-0.000117055758014505	-0.35126486659989	0.0064411157124375	TRUE	FALSE	TRUE	-0.0117055758014505	4.67817226232306	Hypomethylated	0.104208470363681	0.62744031739628	0.62744031739628	2	0	FALSE	TRUE	FALSE	Unchanged
Dnaaf5	ENSMUSG00000025857.10	chr5	139150222	139186510	36288	0.0219482019203249	0.0199988597068791	-0.00194934221344577	-0.271999601229876	0.00644857355084253	TRUE	FALSE	TRUE	-0.194934221344577	4.55976303287679	Hypomethylated	0.180015118657942	0.46123989835233	0.360588066376524	5	0	FALSE	TRUE	FALSE	Unchanged
Tacc1	ENSMUSG00000065954.11	chr8	25154551	25256588	102037	0.0166983971754458	0.0164972107273288	-0.000201186448116977	-0.199550168989278	0.00644857355084253	TRUE	FALSE	TRUE	-0.0201186448116977	5.00875768139014	Hypomethylated	-0.0359816022379424	0.873138759589579	0.0208681350281268	13	1	TRUE	TRUE	FALSE	Unchanged
Slc6a17	ENSMUSG00000027894.14	chr3	107467542	107518018	50476	0.0198412911804321	0.0255486402385688	0.00570734905813667	0.257908943875363	0.00645072916893456	TRUE	TRUE	FALSE	0.570734905813667	4.70308493168066	Hypermethylated	0.0271682118146912	0.907118983035792	0.622692295929294	14	0	FALSE	TRUE	FALSE	Unchanged
Olfr1324	ENSMUSG00000048173.5	chrX	50420997	50428498	7501	0.0408559624906866	0.0587060282232377	0.017850065732551	0.46677938658854	0.00645321643032778	TRUE	TRUE	FALSE	1.7850065732551	3.87511916546257	Hypermethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Olfr954	ENSMUSG00000094745.3	chr9	39456700	39464625	7925	0.0108308449180044	0.020631729361887	0.00980088444388257	0.812674710458442	0.00646209052887084	TRUE	TRUE	FALSE	0.980088444388257	3.89899927088979	Hypermethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Ano10	ENSMUSG00000037949.8	chr9	122175873	122294423	118550	0.0264517773220561	0.0252796432629098	-0.0011721340591463	-0.159655702930745	0.00646298658277042	TRUE	FALSE	TRUE	-0.11721340591463	5.07390155831421	Hypomethylated	0.0388712550903472	0.875947470792574	0.62897494233313	17	0	FALSE	TRUE	FALSE	Unchanged
Wnt7b	ENSMUSG00000022382.15	chr15	85535436	85582473	47037	0.0323863593991467	0.029852297776574	-0.00253406162257273	-0.222927348923637	0.00646298658277042	TRUE	FALSE	TRUE	-0.253406162257273	4.67243961483268	Hypomethylated	-0.0142455434695739	0.952503932026502	0.190864738745929	15	0	FALSE	TRUE	FALSE	Unchanged
Psmd12	ENSMUSG00000020720.13	chr11	107479483	107504362	24879	0.0149896304909207	0.0130092990019146	-0.00198033148900601	-0.421683875630928	0.00646342025112536	TRUE	FALSE	TRUE	-0.198033148900601	4.39583292010198	Hypomethylated	-0.00642379203449917	0.97546618790622	0.912862245743089	2	0	FALSE	TRUE	FALSE	Unchanged
Pdgfc	ENSMUSG00000028019.9	chr3	81036415	81214040	177625	0.0185900416389999	0.0187175327555481	0.000127491116548233	-0.150855851896155	0.00647100155394359	TRUE	FALSE	TRUE	0.0127491116548233	5.24950409093553	Hypomethylated	0.0348429691347302	0.874018578625662	0.368637983671075	15	0	FALSE	TRUE	FALSE	Unchanged
Exog	ENSMUSG00000042787.15	chr9	119444942	119465517	20575	0.0191715393448636	0.0164032595009367	-0.00276827984392692	-0.425863384873941	0.00647457072302448	TRUE	FALSE	TRUE	-0.276827984392692	4.31333984388431	Hypomethylated	-0.0225634369761111	0.896961617780417	0.371297097523417	15	0	FALSE	TRUE	FALSE	Unchanged
Crisp2	ENSMUSG00000023930.14	chr17	40764019	40807003	42984	0.0118667340780244	0.0117187472890508	-0.000147986788973658	-0.424631109193741	0.00648931454781854	TRUE	FALSE	TRUE	-0.0147986788973658	4.63330682756064	Hypomethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Lcp2	ENSMUSG00000002699.13	chr11	34046919	34092295	45376	0.0177660505267984	0.0169124371377011	-0.000853613389097289	-0.317265289550351	0.00650209959205479	TRUE	FALSE	TRUE	-0.0853613389097289	4.65682620916695	Hypomethylated	0.0634515377385474	0.790409730160829	0.372313154895036	9	0	FALSE	TRUE	FALSE	Unchanged
Ak1	ENSMUSG00000026817.14	chr2	32621757	32635058	13301	0.0209649718299706	0.0171007763249352	-0.0038641955050354	-0.509794612662853	0.00650371542857083	TRUE	FALSE	TRUE	-0.38641955050354	4.12388429346001	Hypomethylated	-0.619500949072906	0.0989332053245407	0.0989332053245407	4	0	FALSE	TRUE	FALSE	Unchanged
Tmbim7	ENSMUSG00000014529.9	chr5	3651180	3680325	29145	0.0135322793055525	0.0127057767603129	-0.000826502545239577	-0.403474545372495	0.00650466774253385	TRUE	FALSE	TRUE	-0.0826502545239577	4.46456405965546	Hypomethylated	-0.0701311466708611	0.766482625055953	0.766482625055953	1	0	FALSE	TRUE	FALSE	Unchanged
Hadh	ENSMUSG00000027984.8	chr3	131233418	131272101	38683	0.0159201511132429	0.0148598760063742	-0.00106027510686872	-0.340484083484573	0.0065060916373464	TRUE	FALSE	TRUE	-0.106027510686872	4.58752014775127	Hypomethylated	-0.0734131150033204	0.721081700521647	0.563774674791151	20	0	FALSE	TRUE	FALSE	Unchanged
Cdh1	ENSMUSG00000000303.12	chr8	106603350	106670246	66896	0.0166356759629965	0.016542653972882	-9.30219901145168e-05	-0.254093366673168	0.0065060916373464	TRUE	FALSE	TRUE	-0.00930219901145168	4.82540015020634	Hypomethylated	0.022120924727712	0.928545618169152	0.631932593874589	6	0	FALSE	TRUE	FALSE	Unchanged
Lrrc27	ENSMUSG00000015980.14	chr7	139212987	139242979	29992	0.0274946729222136	0.0248041684203287	-0.00269050450188488	-0.299582439178187	0.00651249233477596	TRUE	FALSE	TRUE	-0.269050450188488	4.47700542741349	Hypomethylated	-0.0593183133989267	0.801307178635283	0.780550549251218	10	0	FALSE	TRUE	FALSE	Unchanged
Ranbp2	ENSMUSG00000003226.7	chr10	58446919	58494356	47437	0.0130860822452386	0.0132500303644851	0.000163948119246448	-0.357310496463643	0.00652298870913135	TRUE	FALSE	TRUE	0.0163948119246448	4.67611721567148	Hypomethylated	-0.038110071826041	0.864820707735743	0.864820707735743	1	0	FALSE	TRUE	FALSE	Unchanged
Col15a1	ENSMUSG00000028339.17	chr4	47208160	47313167	105007	0.0449168625820273	0.0507360623323366	0.00581919975030935	0.125616620313807	0.00652617578260162	TRUE	TRUE	FALSE	0.581919975030935	5.02121825107034	Hypermethylated	0.0143855449681206	0.951660859212436	0.0106382345681719	48	1	TRUE	TRUE	FALSE	Unchanged
Cyp19a1	ENSMUSG00000032274.9	chr9	54165936	54268110	102174	0.016024782540908	0.0163906182229448	0.000365835682036821	-0.195055567340623	0.00656500554697969	TRUE	FALSE	TRUE	0.0365835682036821	5.00934039586631	Hypomethylated	-0.101089551166191	0.625150774390417	0.625150774390417	11	0	FALSE	TRUE	FALSE	Unchanged
Wscd2	ENSMUSG00000063430.9	chr5	113490332	113589725	99393	0.0175176318579369	0.017061201485097	-0.000456430372839902	-0.22174363304963	0.00656500554697969	TRUE	FALSE	TRUE	-0.0456430372839902	4.99735579920191	Hypomethylated	0.0163258541321643	0.947348992867582	0.0686355936162469	42	0	FALSE	TRUE	FALSE	Unchanged
Lonrf3	ENSMUSG00000016239.11	chrX	36328352	36362341	33989	0.015151492691577	0.0140148388811675	-0.0011366538104094	-0.422395237624592	0.00657000916642493	TRUE	FALSE	TRUE	-0.11366538104094	4.53133838727001	Hypomethylated	-0.0657655708816784	0.82518293996107	0.816884690011614	6	0	FALSE	TRUE	FALSE	Unchanged
Cttn	ENSMUSG00000031078.15	chr7	144435732	144471009	35277	0.0166744860238822	0.0151765602211357	-0.00149792580274652	-0.365658316430429	0.00657037153152152	TRUE	FALSE	TRUE	-0.149792580274652	4.54749164508667	Hypomethylated	0.0681681207656401	0.741297746326569	0.671528906550419	9	0	FALSE	TRUE	FALSE	Unchanged
Phldb2	ENSMUSG00000033149.17	chr16	45746242	45953598	207356	0.0179686931491002	0.0219908285452847	0.00402213539618445	0.154915846771188	0.00660772587860222	TRUE	TRUE	FALSE	0.402213539618445	5.31671660651552	Hypermethylated	1.89459152210193	8.1072415719158e-06	5.62147513385671e-08	24	2	TRUE	TRUE	TRUE	Gained
Wsb2	ENSMUSG00000029364.15	chr5	117357303	117378601	21298	0.0183664801544127	0.0169673410892064	-0.00139913906520631	-0.381187138779562	0.00660772587860222	TRUE	FALSE	TRUE	-0.139913906520631	4.32833882269953	Hypomethylated	-0.126214645498035	1	0.965205257242531	6	0	FALSE	TRUE	FALSE	Unchanged
Zc3hav1l	ENSMUSG00000047749.2	chr6	38287395	38299259	11864	0.0236571055583971	0.0191191643612693	-0.00453794119712782	-0.504366924235653	0.00660772587860222	TRUE	FALSE	TRUE	-0.453794119712782	4.07423113802033	Hypomethylated	-0.0364961428170275	0.856565400605719	0.401096820290623	5	0	FALSE	TRUE	FALSE	Unchanged
Glb1	ENSMUSG00000045594.10	chr9	114401075	114474898	73823	0.0148398883546711	0.0148140342327197	-2.58541219514529e-05	-0.244186964611991	0.00661439840855472	TRUE	FALSE	TRUE	-0.00258541219514529	4.8681916899652	Hypomethylated	-0.0705877375780095	0.730667920126367	0.527054163231489	5	0	FALSE	TRUE	FALSE	Unchanged
Fgfr4	ENSMUSG00000005320.9	chr13	55152639	55168759	16120	0.0239187014761674	0.0207808026046691	-0.00313789887149826	-0.449961320624658	0.00662071536241899	TRUE	FALSE	TRUE	-0.313789887149826	4.20736503746907	Hypomethylated	-0.0208480012659717	0.935764453933887	0.362398949633864	6	0	FALSE	TRUE	FALSE	Unchanged
Crem	ENSMUSG00000063889.16	chr18	3266047	3337748	71701	0.0163646093609434	0.015912004813952	-0.000452604546991406	-0.249205465562326	0.00663464795961434	TRUE	FALSE	TRUE	-0.0452604546991406	4.85552521273131	Hypomethylated	-0.187054621917237	0.471159798288826	0.471159798288826	3	0	FALSE	TRUE	FALSE	Unchanged
Magi3	ENSMUSG00000052539.15	chr3	104013258	104220374	207116	0.0333900465328394	0.0322700746056203	-0.00111997192721912	-0.114849150128787	0.0066358860782001	TRUE	FALSE	TRUE	-0.111997192721912	5.31621365004413	Hypomethylated	-0.0171931694809441	0.933942276178495	0.0433941854906129	27	1	TRUE	TRUE	FALSE	Unchanged
4931428L18Rik	ENSMUSG00000086727.8	chr1	30997841	31222684	224843	0.0170802996752416	0.0207553511018182	0.00367505142657669	0.148823381292101	0.00663675653651426	TRUE	TRUE	FALSE	0.367505142657669	5.35187937129602	Hypermethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Pdgfa	ENSMUSG00000025856.15	chr5	138976013	138997370	21357	0.0325109519931676	0.0259495229493294	-0.00656142904383822	-0.364829758775073	0.00664233756692414	TRUE	FALSE	TRUE	-0.656142904383822	4.32954024765666	Hypomethylated	-0.0175475867752182	0.943767803040788	0.00129053936567568	25	1	TRUE	TRUE	FALSE	Unchanged
Sema6a	ENSMUSG00000019647.16	chr18	47235597	47368870	133273	0.020873904511072	0.0249146492051731	0.00404074469410113	0.168753358363032	0.00664284866841273	TRUE	TRUE	FALSE	0.404074469410113	5.12474217387957	Hypermethylated	-0.10248362296884	0.672970858759501	0.0335077433948381	50	2	TRUE	TRUE	FALSE	Unchanged
Ppp1r16b	ENSMUSG00000037754.13	chr2	158665397	158766334	100937	0.0227293148983185	0.0216684318578243	-0.00106088304049424	-0.164222667187947	0.00666007611478243	TRUE	FALSE	TRUE	-0.106088304049424	5.00405039270193	Hypomethylated	-0.149859917531867	0.518905028797899	0.352976381376887	12	0	FALSE	TRUE	FALSE	Unchanged
Stx2	ENSMUSG00000029428.13	chr5	128984556	129008574	24018	0.0340456413008879	0.0296499757145327	-0.00439566558635518	-0.259569910723944	0.00667811382975449	TRUE	FALSE	TRUE	-0.439566558635518	4.38053684048875	Hypomethylated	-0.353271193885416	0.189630446993617	0.0758526522025022	9	0	FALSE	TRUE	FALSE	Unchanged
Mthfsd	ENSMUSG00000031816.15	chr8	121091627	121108392	16765	0.0164769912719661	0.0135280629787027	-0.00294892829326346	-0.679022963428052	0.00669188866398104	TRUE	FALSE	TRUE	-0.294892829326346	4.22440355776484	Hypomethylated	-0.00555544959628364	0.980646240627304	0.39339287691834	8	0	FALSE	TRUE	FALSE	Unchanged
Dapp1	ENSMUSG00000028159.14	chr3	137931006	137981545	50539	0.0163619588991661	0.0218290592267523	0.00546710032758614	0.250009761160772	0.00669188866398104	TRUE	TRUE	FALSE	0.546710032758614	4.70362664441455	Hypermethylated	-0.0104815435900038	0.967818455634166	6.62789603839752e-09	13	1	TRUE	TRUE	FALSE	Unchanged
Cmas	ENSMUSG00000030282.14	chr6	142756685	142775714	19029	0.015036375733052	0.013133793858602	-0.00190258187445002	-0.471172096584449	0.00669219920074372	TRUE	FALSE	TRUE	-0.190258187445002	4.27941596611713	Hypomethylated	0.00634283161067269	0.981813986582752	0.00316650049570659	9	1	TRUE	TRUE	FALSE	Unchanged
Kbtbd11	ENSMUSG00000055675.6	chr8	15011024	15033333	22309	0.0223022695442817	0.0206371911155131	-0.00166507842876858	-0.38417880835565	0.00669294518988219	TRUE	FALSE	TRUE	-0.166507842876858	4.34848010348799	Hypomethylated	-0.0070431693092772	0.980672234280251	0.0321496991454505	6	1	TRUE	TRUE	FALSE	Unchanged
Zfp652	ENSMUSG00000075595.9	chr11	95712672	95835115	122443	0.0191393599601442	0.0189780187519086	-0.000161341208235667	-0.170237181242704	0.00670559162233717	TRUE	FALSE	TRUE	-0.0161341208235667	5.08793396179008	Hypomethylated	-0.0404567653464891	0.869594461660998	0.740762384575007	10	0	FALSE	TRUE	FALSE	Unchanged
Ngf	ENSMUSG00000027859.10	chr3	102469918	102521013	51095	0.0290996830296117	0.027977485054416	-0.00112219797519566	-0.190445476765227	0.00670559162233717	TRUE	FALSE	TRUE	-0.112219797519566	4.70837840348789	Hypomethylated	0.0243200874261845	0.913432083284981	0.0083551397372831	24	1	TRUE	TRUE	FALSE	Unchanged
Zbtb6	ENSMUSG00000066798.3	chr2	37425499	37443171	17672	0.0152765827461769	0.0125412147101771	-0.00273536803599981	-0.523081915652313	0.00671361276571175	TRUE	FALSE	TRUE	-0.273536803599981	4.24728570286338	Hypomethylated	-0.0230144448628492	0.932908957942994	0.932908957942994	1	0	FALSE	TRUE	FALSE	Unchanged
Ash1l	ENSMUSG00000028053.13	chr3	88950621	89079375	128754	0.0129647219302758	0.0128389190238214	-0.000125802906454394	-0.208124338665156	0.00672611729549612	TRUE	FALSE	TRUE	-0.0125802906454394	5.10976073014774	Hypomethylated	-0.12343006201284	1	1	1	0	FALSE	TRUE	FALSE	Unchanged
Dnaja2	ENSMUSG00000031701.6	chr8	85537632	85555344	17712	0.013619996502367	0.0133300248107187	-0.000289971691648308	-0.519898855343641	0.00675071328290462	TRUE	FALSE	TRUE	-0.0289971691648308	4.24826760353465	Hypomethylated	-0.0658076163180678	1	0.902934998977981	4	0	FALSE	TRUE	FALSE	Unchanged
Smarca5	ENSMUSG00000031715.14	chr8	80698506	80739497	40991	0.0133468031641512	0.0129396200100885	-0.000407183154062647	-0.395760909106082	0.00676809640368982	TRUE	FALSE	TRUE	-0.0407183154062647	4.61268851331978	Hypomethylated	-0.00296241623890112	0.991390187206147	0.760370593529234	9	0	FALSE	TRUE	FALSE	Unchanged
Hpca	ENSMUSG00000028785.13	chr4	129111569	129122036	10467	0.0278617760868873	0.0235806968932848	-0.00428107919360252	-0.536432192405314	0.00676809640368982	TRUE	FALSE	TRUE	-0.428107919360252	4.01982222416777	Hypomethylated	0.035679013339478	0.8747294283205	0.195969058582035	4	0	FALSE	TRUE	FALSE	Unchanged
Pla2g4e	ENSMUSG00000050211.14	chr2	120166411	120245335	78924	0.0196020291173363	0.0190879814941651	-0.000514047623171199	-0.213907875813512	0.00676809640368982	TRUE	FALSE	TRUE	-0.0514047623171199	4.89720908790688	Hypomethylated	0.00119951252701842	0.996345417985177	0.0656579615355477	16	0	FALSE	TRUE	FALSE	Unchanged
Baiap3	ENSMUSG00000047507.12	chr17	25242658	25256364	13706	0.0187091921998077	0.0169642066412919	-0.00174498555851586	-0.500502261721384	0.00681080039673793	TRUE	FALSE	TRUE	-0.174498555851586	4.13691072748138	Hypomethylated	-0.00107758660525312	0.997005606266789	0.713500922872959	5	0	FALSE	TRUE	FALSE	Unchanged
Gm2115	ENSMUSG00000097789.2	chr7	84528953	84583531	54578	0.01965189572591	0.0180306681014695	-0.00162122762444048	-0.258556914089029	0.00681080039673793	TRUE	FALSE	TRUE	-0.162122762444048	4.73701761699019	Hypomethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Sptb	ENSMUSG00000021061.15	chr12	76580487	76710547	130060	0.0206616361569443	0.0201830774186231	-0.000478558738321189	-0.179964188028065	0.00681080039673793	TRUE	FALSE	TRUE	-0.0478558738321189	5.11414374967188	Hypomethylated	-0.0137053388387976	0.941271273008917	0.000451804421412015	44	1	TRUE	TRUE	FALSE	Unchanged
Spint3	ENSMUSG00000074596.3	chr2	164569694	164573459	3765	0.0242861129853868	0.01277009565565	-0.0115160173297368	-1.08758672126534	0.00681545078050578	TRUE	FALSE	TRUE	-1.15160173297368	3.57576498053672	Hypomethylated	0.0230004872046742	1	1	1	0	FALSE	TRUE	FALSE	Unchanged
Adcyap1r1	ENSMUSG00000029778.12	chr6	55451977	55501451	49474	0.0346222521822445	0.0321871286150316	-0.00243512356721292	-0.191459284462894	0.00681545078050578	TRUE	FALSE	TRUE	-0.243512356721292	4.69437702473046	Hypomethylated	-0.0407003162503466	0.819009068227472	0.0628393461796941	29	0	FALSE	TRUE	FALSE	Unchanged
Enox2	ENSMUSG00000031109.16	chrX	49009706	49288259	278553	0.0161969824041146	0.016547515851873	0.000350533447758386	-0.160632553157938	0.00681703668125963	TRUE	FALSE	TRUE	0.0350533447758386	5.44490784014757	Hypomethylated	0.0214378276737177	0.903004024628949	0.173913912196648	10	0	FALSE	TRUE	FALSE	Unchanged
Immp2l	ENSMUSG00000056899.10	chr12	41024089	41955588	931499	0.0239254232847748	0.0245117090238096	0.000586285739034787	-0.0837356671294332	0.00681978405567556	TRUE	FALSE	TRUE	0.0586285739034787	5.96918239300068	Hypomethylated	-0.0147735237117103	1	9.72173105625898e-10	24	5	TRUE	TRUE	FALSE	Unchanged
Anks4b	ENSMUSG00000030909.6	chr7	120173857	120185586	11729	0.0206031844002913	0.0307018620931514	0.01009867769286	0.489181463550929	0.00682172781786343	TRUE	TRUE	FALSE	1.009867769286	4.06926098628475	Hypermethylated	-0.0143297319248814	1	1	3	0	FALSE	TRUE	FALSE	Unchanged
Smarcc2	ENSMUSG00000025369.15	chr10	128459247	128490482	31235	0.0164184712006232	0.0150495774953945	-0.00136889370522865	-0.355981630225442	0.00683117865573544	TRUE	FALSE	TRUE	-0.136889370522865	4.49464151028204	Hypomethylated	0.0049346392224627	0.986713463096922	0.289313138808436	6	0	FALSE	TRUE	FALSE	Unchanged
2700049A03Rik	ENSMUSG00000034601.17	chr12	71136847	71243303	106456	0.0142242728301977	0.0143435129021561	0.000119240071958382	-0.235222061103425	0.00685367484471534	TRUE	FALSE	TRUE	0.0119240071958382	5.02717014387164	Hypomethylated	-0.0565470562692511	0.817981509568714	0.817981509568714	4	0	FALSE	TRUE	FALSE	Unchanged
Fam102b	ENSMUSG00000040339.10	chr3	108970996	109027607	56611	0.0187467263961077	0.0181274187133999	-0.0006193076827078	-0.260149096829433	0.00686204433838644	TRUE	FALSE	TRUE	-0.06193076827078	4.7529008265088	Hypomethylated	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Gm5592	ENSMUSG00000072259.3	chr7	41153840	41290183	136343	0.0120153510302235	0.0121950389414149	0.000179687911191403	-0.233319795424221	0.00686204433838644	TRUE	FALSE	TRUE	0.0179687911191403	5.1346328456923	Hypomethylated	0.10584549147079	1	0.527040403308794	16	0	FALSE	TRUE	FALSE	Unchanged
Prim2	ENSMUSG00000026134.11	chr1	33453809	33669795	215986	0.0177573890093106	0.0180326459917056	0.000275256982394966	-0.153694412291083	0.00686720956329874	TRUE	FALSE	TRUE	0.0275256982394966	5.33442560152224	Hypomethylated	-0.0874759605648105	0.705969503202287	5.48933328535056e-05	36	3	TRUE	TRUE	FALSE	Unchanged
