ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	ranking	is_significant	is_neuronal	n_genes_ranked
GO:0002526	acute inflammatory response	128	-0.362064008500435	-1.76770682214372	0.000102280123916989	0.00587542489612034	0.00548843518749876	5359	tags=46%, list=25%, signal=35%	218624/15018/19225/22361/56312/16181/64292/14129/22371/110557/18782/22164/12774/14972/193034/14980/14963/109648/216799/14964/18489/16623/16334/19694/14268/16189/14985/12266/12944/19218/15013/15043/18405/20701/233079/224754/399549/15015/20700/30955/224761/224753/19695/13618/12775/16176/20737/11625/15006/15024/224756/14997/14125/233080/21926/16333/13419/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0032814	regulation of natural killer cell activation	75	-0.42788123828392	-1.88201799286274	0.000104791755648068	0.00589119512783942	0.00550316669989356	4302	tags=49%, list=20%, signal=40%	110557/21946/18106/20850/14972/16173/60505/14980/14963/58179/16169/252838/16783/14964/242100/11765/384997/14985/15013/15043/16859/224754/16642/399549/15015/224761/224753/14728/16643/15006/15024/224756/57757/14997/75345/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002709	regulation of T cell mediated immunity	115	-0.363580849952598	-1.73198373593615	0.000104833646375479	0.00589119512783942	0.00550316669989356	4302	tags=40%, list=20%, signal=32%	110557/140474/100328588/22164/14972/16173/19264/14980/14963/19370/102570/216799/18762/14964/16189/20371/21938/75863/14985/14204/15013/15043/56532/224754/399549/12772/15015/224761/224753/16176/100529082/14728/20737/16182/14727/16643/27218/15006/100504404/15024/224756/14997/76797/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:1903489	positive regulation of lactation	24	-0.640759679364846	-2.19105969112929	0.000110791868676018	0.00615907485005391	0.00575340230317568	3776	tags=67%, list=18%, signal=55%	67505/19113/19112/13529/18814/215029/75596/19114/19110/18775/74188/56635/19111/27372/18812/18776	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:1903487	regulation of lactation	25	-0.62246828758272	-2.1673948479505	0.000121302325473663	0.00660729847030342	0.0061721033048462	3776	tags=64%, list=18%, signal=53%	67505/19113/19112/13529/18814/215029/75596/19114/19110/18775/74188/56635/19111/27372/18812/18776	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002883	regulation of hypersensitivity	37	-0.545909712855842	-2.06352761186959	0.000121410706901127	0.00660729847030342	0.0061721033048462	4302	tags=65%, list=20%, signal=52%	14129/110557/14972/14980/14963/14964/14985/12266/15013/15043/224754/399549/15015/224761/224753/12775/20737/15006/15024/224756/14997/14125/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0140236	translation at presynapse	47	0.544255145831148	1.93539961700031	0.00012285216089397	0.00661610074814403	0.00618032581339403	4707	tags=47%, list=22%, signal=37%	20042/20055/319195/67281/20088/67671/20044/57808/78294/66489/20103/54217/269261/68193/19989/67115/68436/22121/19944/66480/110954/67186	K119ub gene-body log2FC	TRUE	TRUE	21490
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	19	0.70241051662629	2.03926492081301	0.000125361437298233	0.00668163536940067	0.00624154394274871	5155	tags=68%, list=24%, signal=52%	52575/66192/71989/100233175/72085/69786/15108/76367/66246/76357/228019/381406/230734	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0048705	skeletal system morphogenesis	261	-0.285229070859463	-1.53829238917749	0.000139013603290923	0.0073336768266742	0.00685063815143668	4878	tags=34%, list=23%, signal=27%	17240/70300/15423/12643/12590/18933/18596/12825/17180/19227/18014/26564/12162/235626/15404/70661/22255/111970/18605/14175/59035/21418/13392/109181/23892/791364/15396/11749/109663/17869/666279/15401/63873/21813/15405/15438/14634/14119/26416/269878/16147/57329/192170/21825/15430/17002/17386/12005/381598/13395/18121/20472/73121/14177/12411/15431/12845/21387/212937/216285/11595/59024/15416/15415/622473/15434/20204/15436/15400/18763/15399/12815/14234/15414/231633/20997/668137/20481/15402/18503/15413/12023/13345/15417/15410/15394/103889/15412/15407	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002886	regulation of myeloid leukocyte mediated immunity	92	-0.407802611899448	-1.85250079840372	0.000147796432755747	0.00771825815502233	0.00720988871327343	4705	tags=45%, list=22%, signal=35%	19354/14129/18607/16415/109934/110557/16409/14972/20963/14980/14963/14460/378460/14964/11541/11542/16189/20910/14985/210155/12266/19204/15013/15043/224754/399549/12772/15015/224761/224753/68891/15006/15024/224756/14997/14125/13419/20311/15227/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:1901136	carbohydrate derivative catabolic process	165	0.386042149195356	1.68736026134425	0.000150621408189211	0.00778712680338222	0.00727422127128527	4239	tags=30%, list=20%, signal=25%	81600/229687/64705/20690/12655/75686/14430/18950/13039/15586/109685/56174/104183/102954/224794/50773/66194/667034/59007/76654/66422/72962/228859/15212/11605/13010/15587/110074/27052/83921/22271/14555/74245/71665/214254/17308/19703/105446/110173/23959/15366/17766/50877/22262/11881/229688/11628/213484/107569/213012	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002524	hypersensitivity	39	-0.515334600418402	-1.97820253237553	0.00015632576267456	0.00792357051987722	0.00740167800981302	4302	tags=59%, list=20%, signal=47%	110557/14972/14980/14963/14964/14985/12266/15013/15043/224754/399549/15015/224761/224753/12775/20737/15006/15024/224756/14997/14125/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0006310	DNA recombination	324	0.334774940024518	1.5719293498796	0.000156198407312189	0.00792357051987722	0.00740167800981302	4553	tags=25%, list=21%, signal=20%	14957/19374/319583/70020/19373/73747/97165/17215/113002583/107970/14958/69583/68240/66209/54388/69596/50708/109019/209334/71567/225280/635253/72440/235587/56009/11792/239083/723890/56505/27354/80859/80838/66962/60530/67968/66362/69917/216049/66634/56702/170787/66647/213389/56626/21939/237211/102632837/12053/17217/20422/67788/55993/78412/20892/384619/14056/73247/69716/72544/64050/21745/74264/72749/623474/17218/15510/320022/66713/56207/11628/109145/171506/330149/15574/69723/56456/75698/17216/114714/56397/13870	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0046641	positive regulation of alpha-beta T cell proliferation	52	-0.477105557631021	-1.94946676410531	0.000162503301433656	0.00815671911079611	0.00761947007641913	4302	tags=52%, list=20%, signal=42%	110557/18106/22164/14972/16173/20963/19264/14980/14963/14964/21813/12501/14985/15013/15043/224754/399549/12772/15015/224761/224753/15006/15024/224756/14997/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0018149	peptide cross-linking	30	-0.590915261643714	-2.11314888057395	0.00017123116843385	0.00851216481541352	0.00795150405642212	4934	tags=57%, list=23%, signal=44%	21816/74145/12825/16447/209294/14268/433016/21825/16952/20862/100034684/20863/14027/268885/20861/20753/408196	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0019882	antigen processing and presentation	119	-0.364533692400091	-1.75061116770727	0.000177363269406317	0.00873302955076816	0.00815782135374617	4390	tags=39%, list=20%, signal=31%	21354/110557/15925/14972/16912/72925/14980/14963/19370/11776/14964/16913/224727/77407/14999/228994/21825/83433/12514/14985/14960/19376/15013/15043/224754/15001/399549/15015/224761/224753/12775/100529082/224840/15006/15002/100504404/15024/224756/15000/14997/381091/76797/66824/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0033108	mitochondrial respiratory chain complex assembly	90	0.456646562365933	1.85341858002337	0.000181115338521135	0.0087510869173296	0.00817468935695983	4727	tags=41%, list=22%, signal=32%	544717/66433/68472/108755/67705/226646/67105/66928/230075/68002/107197/69577/68493/214489/66278/100503890/73694/75597/66377/68197/66690/67013/68332/66091/208501/68194/407785/70207/12856/66821/68202/67264/68185/76178/66916/68033/93757	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0030216	keratinocyte differentiation	155	-0.331779315875549	-1.66851301030319	0.000179538906293491	0.0087510869173296	0.00817468935695983	5636	tags=40%, list=26%, signal=30%	20762/16680/19156/235505/19225/26395/74591/20761/16682/15218/21816/29876/114566/406223/16447/170644/16798/18612/18988/15404/19041/21418/231580/20765/68723/21420/18489/20763/209294/19694/433016/22061/77055/332131/69073/16688/16769/105866/223915/109052/16952/20862/386463/100034684/20586/20863/18991/14027/268885/19695/20759/20861/20766/20756/66705/20754/16667/16664/20753/214922/20760/408196	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0042274	ribosomal small subunit biogenesis	101	0.432266492058113	1.77569347013274	0.000184145140381915	0.00881509607198613	0.00823448249583068	4361	tags=28%, list=20%, signal=22%	78581/65961/20042/66475/20055/30946/59014/78651/66249/208366/20088/66538/67671/20044/20116/27966/20103/14113/27993/66481/102462/50529/20115/66254/52705/353258/67045/99480	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002697	regulation of immune effector process	441	-0.249491540655241	-1.40385646896708	0.000188232141343358	0.00892807496096477	0.00834001993706736	4705	tags=32%, list=22%, signal=26%	19354/14129/107035/319817/18607/17057/214855/209558/170743/16415/109934/21354/12491/16447/110557/21946/18106/140474/100328588/20850/16409/22164/16590/14972/22324/19041/16173/77727/20963/19264/60505/14980/14963/360013/107746/94088/317757/19370/14460/100043861/58179/102570/216799/18762/378460/16783/14964/239447/242100/11541/16334/11542/22789/11765/110213/21687/225825/225888/16792/17969/14999/16189/20371/20910/17221/21938/83433/12524/384997/72432/75863/14985/13844/210155/12266/23993/11801/13861/12483/14204/19204/27007/15013/15043/56532/16859/66873/16952/16002/18534/233079/224754/16642/243958/399549/12772/18636/243862/15015/26365/15223/224761/16183/224753/14027/12775/16176/100529082/20361/14728/20737/16182/14727/232345/19074/16643/16992/68891/243655/27218/15006/100504404/17173/30925/15024/224756/57757/15000/14997/76797/22163/13345/14125/233080/21926/16333/66824/13419/20311/15227/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002437	inflammatory response to antigenic stimulus	95	-0.391987136305901	-1.80310024765001	0.000190230486745688	0.00894083287704735	0.00835193754248055	4302	tags=42%, list=20%, signal=34%	110557/18782/14972/18605/69677/16184/14980/14963/109648/14964/215257/83433/12514/14985/12266/67027/15013/15043/224754/399549/15015/224761/224753/12775/54450/16192/14728/20737/215274/574402/16992/15006/15024/224756/14997/14125/21926/58861/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0032782	bile acid secretion	16	-0.701557613526652	-2.11270160126575	0.000194166342095836	0.00904360350122047	0.00844793909469602	4020	tags=62%, list=19%, signal=51%	13897/12623/382044/104158/13884/106407/244595/75704/12374/21926	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0044706	multi-multicellular organism process	185	-0.318872902050768	-1.64494620062956	0.000198818284884361	0.00917759404332275	0.00857310423918656	4434	tags=34%, list=21%, signal=27%	13852/29812/11857/280287/11479/20850/20860/56334/21336/67505/243897/22417/26413/21857/50722/19113/19112/71840/69865/15567/68510/13529/14119/18814/215029/15446/70248/75596/58991/11552/19204/12411/15013/16433/16859/17235/13854/19114/19110/18775/74188/243862/56635/11835/15373/19111/27372/56717/12919/20997/64335/232345/114662/21824/18812/18776/27206/11434/208188/26437/114661/54140	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0046640	regulation of alpha-beta T cell proliferation	71	-0.420780286456812	-1.82701437283005	0.000202719471559872	0.00927486431827026	0.00866396772721652	4302	tags=45%, list=20%, signal=36%	110557/18106/22164/14972/16173/20963/19264/16184/14980/14963/14964/21813/12501/20371/75863/14985/15013/15043/16859/224754/399549/12772/15015/224761/16183/224753/15006/15024/224756/14997/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0046717	acid secretion	57	-0.465714311895187	-1.93462200013119	0.000207572961062159	0.00941361586571371	0.00879358028950311	4020	tags=42%, list=19%, signal=34%	13897/12623/11611/12425/29816/64051/22242/17869/22066/18015/14805/70840/382044/16535/104158/13884/58991/19218/106407/244595/75704/12374/21926/22044	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0034728	nucleosome organization	83	0.462647395880371	1.86107942738493	0.000209421498037517	0.00941486212916492	0.0087947444667838	4407	tags=36%, list=21%, signal=29%	14957/59001/319148/107970/14958/319151/54388/66403/50708/108671/239364/20833/319150/260423/101612/66929/80838/54561/13163/56702/21958/54169/22110/83796/97114/104248/102635290/56086/171506/17216	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0019884	antigen processing and presentation of exogenous antigen	58	-0.464955409455836	-1.94591489087098	0.000214383556168547	0.00947318790932812	0.0088492285713117	3968	tags=45%, list=18%, signal=37%	14972/14980/14963/11776/14964/14999/14985/14960/15013/15043/224754/15001/399549/15015/224761/224753/15006/15002/100504404/15024/224756/15000/14997/381091/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002699	positive regulation of immune effector process	301	-0.271828639331913	-1.47402911446819	0.000214285705459831	0.00947318790932812	0.0088492285713117	6226	tags=43%, list=29%, signal=31%	16174/14127/27056/20296/14751/107823/14461/18673/257630/667803/667281/27223/24088/104721/57765/83408/56644/16190/110558/16149/15018/28040/234311/56554/69816/232972/22030/15170/15978/19354/14129/107035/18607/214855/209558/170743/16415/12491/110557/18106/20850/16409/22164/16590/14972/22324/16173/77727/20963/19264/60505/14980/14963/360013/107746/94088/317757/19370/14460/58179/102570/216799/18762/16783/14964/239447/11541/11542/11765/21687/225825/225888/16792/14999/16189/20371/20910/17221/83433/12524/14985/13844/210155/12266/23993/19204/27007/15013/15043/16952/18534/233079/224754/16642/399549/12772/18636/243862/15015/224761/16183/224753/12775/16176/100529082/20361/14728/16182/16643/16992/68891/243655/27218/15006/100504404/30925/15024/224756/15000/14997/76797/22163/14125/233080/21926/66824/15227/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0032259	methylation	265	0.350505076037979	1.61343737142633	0.000224747500919635	0.00981468994575766	0.00916823729433699	4380	tags=28%, list=20%, signal=23%	68260/69962/403183/67897/12116/52575/234728/50708/67768/13813/12151/74455/66578/17299/214917/76894/64918/791260/100504608/66423/67383/66715/64707/320204/70359/382066/70779/75422/18508/229780/69544/30949/15108/73694/213389/14711/75284/17193/67099/13434/27374/67390/71449/108943/101867/22171/212528/74729/382137/319582/14113/14056/76357/68190/327747/28114/67789/380855/100038538/66926/328162/77630/319822/74753/110109/19340/66254/101148/229700/228019/71664/252973/67148/54343/69536	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0051346	negative regulation of hydrolase activity	342	-0.272336710405449	-1.48215714628857	0.000225908724089973	0.00981468994575766	0.00916823729433699	4493	tags=32%, list=21%, signal=26%	12211/234069/67701/102774/12401/20111/66968/72462/20568/329581/78242/56334/381286/14080/16424/16426/15234/328971/18054/435350/21857/209378/16000/232400/94175/385643/15461/67931/19288/18762/69076/93897/64930/59083/209294/13013/20319/68510/110213/14734/268591/433016/21825/18125/15194/17002/21789/72432/408198/12991/328572/94227/17948/408190/71869/26569/17952/75667/14433/16952/20862/15160/14938/100034684/20701/624219/17940/12836/238395/20863/20700/16625/217847/20714/68054/268885/20703/20724/13601/194604/238393/215001/17951/74069/394252/433502/20861/11625/277343/232345/20704/433181/380780/68348/71907/20702/331535/433180/628900/21926/78239/271047/75526/20715/408196/12954/13011/209351/14038/192200/20219	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0140241	translation at synapse	48	0.527130874461655	1.87871871540155	0.000239913007769419	0.010166805329245	0.00949716030755905	4707	tags=46%, list=22%, signal=36%	20042/20055/319195/67281/20088/67671/20044/57808/78294/66489/20103/54217/269261/68193/19989/67115/68436/22121/19944/66480/110954/67186	K119ub gene-body log2FC	TRUE	TRUE	21490
GO:0140242	translation at postsynapse	48	0.527130874461655	1.87871871540155	0.000239913007769419	0.010166805329245	0.00949716030755905	4707	tags=46%, list=22%, signal=36%	20042/20055/319195/67281/20088/67671/20044/57808/78294/66489/20103/54217/269261/68193/19989/67115/68436/22121/19944/66480/110954/67186	K119ub gene-body log2FC	TRUE	TRUE	21490
GO:0002708	positive regulation of lymphocyte mediated immunity	153	-0.327075207045995	-1.64053200457709	0.000238597352498423	0.010166805329245	0.00949716030755905	4090	tags=36%, list=19%, signal=29%	20850/22164/14972/22324/16173/77727/19264/60505/14980/14963/317757/19370/58179/102570/216799/18762/16783/14964/11765/225825/225888/16189/20371/83433/14985/12266/27007/15013/15043/224754/16642/399549/15015/224761/16183/224753/16176/100529082/16182/16643/16992/243655/27218/15006/100504404/30925/15024/224756/14997/76797/14125/21926/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002864	regulation of acute inflammatory response to antigenic stimulus	44	-0.506451976309213	-1.99280340558318	0.000249280936803294	0.0104779060428702	0.00978777011599071	4302	tags=57%, list=20%, signal=46%	110557/18782/14972/14980/14963/109648/14964/14985/12266/15013/15043/224754/399549/15015/224761/224753/12775/20737/15006/15024/224756/14997/14125/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0031577	spindle checkpoint signaling	50	0.516277107721279	1.86008533963228	0.000279782060937354	0.011571786040369	0.0108096008048891	4586	tags=40%, list=21%, signal=32%	56150/67629/209334/268697/66442/30949/14841/66591/66977/107047/69716/12235/83560/20877/67052/20878/11799/76464/20460/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002718	regulation of cytokine production involved in immune response	151	-0.33307094282184	-1.66731693756507	0.000278785436183237	0.011571786040369	0.0108096008048891	4506	tags=43%, list=21%, signal=34%	24088/68667/104721/57765/83408/56644/73914/16149/15018/22030/15978/214855/170743/12491/110557/22164/16590/14972/16173/20963/60505/14980/14963/94088/317757/216799/18762/14964/21687/225825/16792/16189/20371/21938/14985/13861/15013/15043/66873/233079/224754/399549/12772/243862/15015/224761/224753/16176/20361/14728/16182/14727/19074/27218/15006/15024/224756/14997/13345/14125/233080/21926/66824/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0050727	regulation of inflammatory response	378	-0.25870234127525	-1.42783718641507	0.000285266996784891	0.0117050029633165	0.0109340432852889	4102	tags=28%, list=19%, signal=23%	13075/20850/22164/12774/14972/16173/16184/14980/15234/12978/378425/14963/244202/16000/109648/216799/14964/19261/18489/20201/11541/239337/16334/11542/63873/11450/19694/18133/17969/16189/20371/14000/21938/381463/83433/106763/14154/14985/12266/17394/76858/107527/68497/84506/237310/57261/58991/67027/19218/21899/58203/15013/15043/16859/19697/18413/16952/83382/56310/233079/224754/243958/399549/12772/15015/30955/224761/16183/224753/19695/13618/12775/16176/436440/20361/20737/11625/217166/12608/574402/16992/15006/20698/15024/224756/57757/14997/11687/20202/54483/14125/208188/233080/21926/16333/56221/66824/13419/104416/15227/13011/16392/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0022616	DNA strand elongation	36	0.566821563456154	1.93275241687364	0.000297788381518277	0.0121225663972401	0.0113241035591037	1185	tags=28%, list=6%, signal=26%	70020/59001/69270/18538/17215/140917/225280/56505/27354/21752	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0031424	keratinization	57	-0.455297175702558	-1.89134821544845	0.000313848433875697	0.0121999729559199	0.0113964116709276	5636	tags=46%, list=26%, signal=34%	20762/16680/74591/16682/21816/114566/406223/19041/20765/68723/20763/77055/332131/16688/105866/223915/109052/386463/14027/20759/20766/20756/20754/16667/20753/20760	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0033046	negative regulation of sister chromatid segregation	48	0.520901149252586	1.85651568782507	0.000313461828038103	0.0121999729559199	0.0113964116709276	4586	tags=40%, list=21%, signal=31%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0033048	negative regulation of mitotic sister chromatid segregation	48	0.520901149252586	1.85651568782507	0.000313461828038103	0.0121999729559199	0.0113964116709276	4586	tags=40%, list=21%, signal=31%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	48	0.520901149252586	1.85651568782507	0.000313461828038103	0.0121999729559199	0.0113964116709276	4586	tags=40%, list=21%, signal=31%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:2000816	negative regulation of mitotic sister chromatid separation	48	0.520901149252586	1.85651568782507	0.000313461828038103	0.0121999729559199	0.0113964116709276	4586	tags=40%, list=21%, signal=31%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0042102	positive regulation of T cell proliferation	136	-0.340690885079979	-1.65960918229199	0.000309399400058251	0.0121999729559199	0.0113964116709276	4302	tags=38%, list=20%, signal=31%	110557/18106/11629/20850/22164/14972/16173/20963/19264/16184/60505/14980/547431/14963/16000/16408/14964/17311/21813/170780/12501/14999/16189/20371/17221/12524/14985/15013/15043/16952/16002/224754/399549/12772/15015/224761/16183/224753/20739/12775/16176/20737/170786/27218/15006/15024/224756/15000/14997/66824/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0006749	glutathione metabolic process	63	0.494024233375218	1.87661151946386	0.000318012687947914	0.0122533991904834	0.0114463189424693	5126	tags=49%, list=24%, signal=38%	17986/14873/14872/14866/14865/50887/76263/69065/15926/20511/103140/14630/14862/65106/68044/67096/68312/75886/14871/14860/225884/14381/68214/20655/14782/71522/14869/232223/26570/625249/23887	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0002720	positive regulation of cytokine production involved in immune response	111	-0.363242237493504	-1.71452240037439	0.000322333131509814	0.0122533991904834	0.0114463189424693	5733	tags=48%, list=27%, signal=35%	24088/104721/57765/83408/56644/16149/15018/22030/15978/214855/170743/12491/110557/22164/16590/14972/16173/20963/60505/14980/14963/94088/317757/216799/18762/14964/21687/225825/16792/16189/14985/15013/15043/233079/224754/399549/243862/15015/224761/224753/16176/20361/16182/27218/15006/15024/224756/14997/14125/233080/66824/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0006364	rRNA processing	213	0.361137778114296	1.63102915596952	0.00032095361363436	0.0122533991904834	0.0114463189424693	4478	tags=27%, list=21%, signal=22%	78581/65961/227522/66181/69962/59050/67936/20055/107071/30946/59014/68147/71989/76894/271842/78651/67920/69639/208366/20088/75422/66362/52530/68731/109075/20116/27966/50911/72171/57808/67276/66489/67390/101867/382137/14113/27993/19989/72544/245474/17089/68533/195434/72662/27998/66481/102462/67115/70930/234344/110109/20115/66254/52705/66161/67045/67832/66583	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0051985	negative regulation of chromosome segregation	51	0.510200322200442	1.85269569362091	0.000342149056300638	0.0129117563582066	0.012061312872127	7111	tags=57%, list=33%, signal=38%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444/17451/93759/107995/52276/327799/12236/18817/24010/66991/52696	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0071174	mitotic spindle checkpoint signaling	48	0.517644452542825	1.84490867075314	0.000344982816248915	0.012924356231934	0.0120730828447751	4586	tags=40%, list=21%, signal=31%	56150/67629/209334/268697/66442/30949/14841/66591/66977/107047/69716/12235/83560/20877/67052/11799/76464/20460/214444	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0022613	ribonucleoprotein complex biogenesis	420	0.308025254834734	1.48463031214729	0.000369362309215372	0.0137381520765717	0.0128332773546393	4478	tags=25%, list=21%, signal=20%	78581/65961/20042/227522/67242/66181/69962/66475/214616/59050/67936/237221/20055/107071/30946/71986/59014/68147/66164/66603/71989/76894/69126/56505/271842/27756/78651/66249/67920/69639/56758/56412/101612/208366/20088/98985/75422/66538/53975/67671/66362/52530/68731/20044/108143/109075/20116/27966/272009/50911/72171/57808/78688/67276/107686/66489/27374/20103/67390/101867/382137/14113/27993/69878/68193/19989/72544/23992/245474/17089/207704/68533/195434/100038538/72662/27998/229317/66481/102462/234384/67115/70930/69241/234344/50529/56844/56195/110109/217011/20115/66254/22121/52705/353258/66161/67148/68040/67045/99480/67832/218629/66282/66583	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0043414	macromolecule methylation	211	0.348333527045304	1.57348691012841	0.00042267560521073	0.0156088062781391	0.0145807193737356	4380	tags=27%, list=20%, signal=22%	68260/69962/403183/12116/52575/234728/50708/67768/13813/12151/74455/66578/17299/214917/76894/100504608/66423/66715/64707/320204/70359/75422/18508/229780/69544/30949/15108/73694/213389/75284/17193/67099/13434/27374/108943/212528/74729/382137/319582/14113/14056/76357/68190/28114/67789/380855/66926/328162/74753/110109/19340/66254/229700/228019/252973/67148/54343/69536	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0001914	regulation of T cell mediated cytotoxicity	62	-0.435952847195432	-1.85090027402214	0.000437220960660987	0.0159185377930796	0.0148700501668837	4302	tags=47%, list=20%, signal=38%	110557/140474/14972/19264/14980/14963/19370/102570/14964/14985/15013/15043/56532/224754/399549/15015/224761/224753/100529082/16643/15006/100504404/15024/224756/14997/76797/333715/15007/667977	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0042098	T cell proliferation	264	-0.278386237994475	-1.50520750758767	0.000436418247515462	0.0159185377930796	0.0148700501668837	4302	tags=31%, list=20%, signal=25%	110557/18782/26970/18106/11629/100328588/20850/16409/22164/14972/27371/16173/20963/19264/16184/60505/14980/547431/22417/14963/13866/93675/114774/16000/16408/105782/17869/14964/20390/17311/21813/170780/12501/16792/14999/16189/20371/16147/381924/17221/21938/12524/22084/75863/14985/14960/14204/15013/15043/56532/16859/16952/16002/224754/114570/399549/12772/15015/14714/26365/15223/224761/16183/224753/20739/12775/16176/14728/20737/12608/14727/170786/27218/15006/15024/224756/15000/14997/22163/20555/66824/333715/15007	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	33	0.584928911245171	1.95322665110315	0.000456870013147095	0.0160928146189806	0.0150328481058501	2276	tags=21%, list=11%, signal=19%	78581/65961/20055/30946/59014/208366/20116	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	49	0.510428417941139	1.8325775866106	0.000449186259741781	0.0160928146189806	0.0150328481058501	7111	tags=57%, list=33%, signal=38%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444/17451/107995/52276/327799/12236/18817/24010/66991/52696	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:1905819	negative regulation of chromosome separation	49	0.510428417941139	1.8325775866106	0.000449186259741781	0.0160928146189806	0.0150328481058501	7111	tags=57%, list=33%, signal=38%	56150/67629/209334/268697/66442/30949/14841/66591/66977/67141/107047/69716/12235/83560/20877/67052/11799/76464/214444/17451/107995/52276/327799/12236/18817/24010/66991/52696	K119ub gene-body log2FC	TRUE	FALSE	21490
GO:0044703	multi-organism reproductive process	171	-0.317137229244534	-1.6124393135809	0.00045319538569728	0.0160928146189806	0.0150328481058501	4434	tags=33%, list=21%, signal=27%	13852/29812/11857/280287/11479/20850/20860/56334/21336/67505/243897/22417/26413/21857/19113/19112/69865/15567/68510/13529/14119/18814/215029/15446/70248/75596/58991/11552/19204/12411/15013/16433/16859/13854/19114/19110/18775/74188/243862/56635/11835/15373/19111/27372/56717/12919/64335/232345/114662/21824/18812/18776/27206/208188/26437/114661/54140	K119ub gene-body log2FC	TRUE	FALSE	21490
