gene_name	ctrl_aging_up	mut_aging_up	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Smr3a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sms	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Smtn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smtnl1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smtnl2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smu1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smug1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Smurf1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smurf2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smyd1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smyd2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Smyd3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Smyd4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smyd5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snai1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snai2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snai3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snap23	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snap25	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Snap47	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snap91	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snapc1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snapc2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snapc3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Snapc4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snapc5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snapin	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snca	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sncaip	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sncb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sncg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snd1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sned1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snf8	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snhg11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg14	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Snhg15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snhg8	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snip1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora17	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snora20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora21	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snora24	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snora26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora2b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora33	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snora34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora35	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snora36b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora41	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora62	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora69	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snora7a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snorc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord116l1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snord12	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snord123	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snord13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord15b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord1a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord35b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord3a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord42a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord45b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord58b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord61	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord71	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord72	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord73a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snord83b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snord85	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord88a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord89	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord91a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord92	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord93	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snord99	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snph	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snrk	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Snrnp200	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrnp25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrnp27	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snrnp35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrnp40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrnp48	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snrnp70	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpa	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snrpa1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpb2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snrpc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpd1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpd2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpd3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpf	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Snrpg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snrpn	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snta1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sntb1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sntb2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sntg1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sntg2	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Sntn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snu13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snupn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snurf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snw1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Snx10	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snx11	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snx12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snx14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx16	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Snx18	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Snx19	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snx2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snx20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx24	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Snx25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx27	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx29	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Snx3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx7	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Snx8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Snx9	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Soat1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Soat2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sobp	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Socs1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Socs2	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Socs3	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Socs4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Socs5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Socs6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Socs7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sod1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sod2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sod3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Soga1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Soga3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sohlh1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sohlh2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Son	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sorbs1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sorbs2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sorbs2os	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sorbs3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sorcs1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sorcs2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sorcs3	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Sord	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sorl1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sort1	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Sos1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sos2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sost	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Sostdc1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
Sowaha	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sowahb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sowahc	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sowahd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox11	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sox14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox18	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sox1ot	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sox2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox2ot	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sox30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox5os3	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sox6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sox8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sox9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Sp3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sp3os	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sp4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sp6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sp8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sp9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spa17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spaar	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spaca1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spaca3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spaca4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spaca6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spaca7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spaca7b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spaca9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spag11a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag11b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spag16	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spag17	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spag4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag6l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag7	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spag8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spag9	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spam1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spanxn4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sparc	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Sparcl1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spart	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spast	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata13	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spata16	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spata17	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Spata18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata19	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spata2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata20	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spata21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spata31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31d1a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31d1b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31d1c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31d1d	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31f1a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata31f3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata45	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spata6l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spata7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spatc1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spats1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spats2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Spats2l	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spc24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spc25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spcs1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spcs2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spcs3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spdef	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Spdl1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spdya	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spdye4a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spdye4b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spdye4c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Specc1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Specc1l	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Speer1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Speer2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Speer3	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Speer4a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Speer4b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Speer4c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Speer4f1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Speer5-ps1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Speer6-ps1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Speer9-ps1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spef1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spef1l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spef2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Speg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spem2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spen	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spesp1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spg11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spg21	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Spg7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sphk1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sphk2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sphkap	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Spi1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spib	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spic	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spice1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spidr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spin1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spin2c	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Spin4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spindoc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spink10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink12	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spink13	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Spink14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spink2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Spink8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spint1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spint2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
