mch_diff_pct	log10_gene_length	probability	ci_low	ci_high	gene_length_bp
2.61467729589438	4.35262622142074	0.752919065169845	0.606211592485177	0.857791675323314	22522.9992008169
2.63406351705815	4.35262622142074	0.762702453080667	0.617510356716375	0.864843132479014	22522.9992008169
2.65344973822192	4.35262622142074	0.772215655670112	0.628681913932788	0.871598041492411	22522.9992008169
2.6728359593857	4.35262622142074	0.781456756667515	0.639716020546154	0.878063662156542	22522.9992008169
2.69222218054947	4.35262622142074	0.790424698461546	0.650602991623214	0.884247610820637	22522.9992008169
2.71160840171324	4.35262622142074	0.79911923786861	0.661333728028822	0.890157793884708	22522.9992008169
2.73099462287701	4.35262622142074	0.807540899128739	0.671899738887741	0.895802345625374	22522.9992008169
2.75038084404078	4.35262622142074	0.815690924816779	0.682293159344071	0.901189570486983	22522.9992008169
2.76976706520455	4.35262622142074	0.823571225320102	0.692506763654543	0.906327889896856	22522.9992008169
2.78915328636832	4.35262622142074	0.831184327490602	0.70253397370568	0.911225793597993	22522.9992008169
2.80853950753209	4.35262622142074	0.838533323030048	0.712368863094121	0.915891795436691	22522.9992008169
2.82792572869586	4.35262622142074	0.845621817115555	0.722006156953714	0.920334393495702	22522.9992008169
2.84731194985963	4.35262622142074	0.852453877717499	0.731441227751762	0.924562034425346	22522.9992008169
2.8666981710234	4.35262622142074	0.85903398600693	0.740670087309689	0.928583081794692	22522.9992008169
2.88608439218717	4.35262622142074	0.865366988194644	0.749689375330325	0.932405788261778	22522.9992008169
2.90547061335094	4.35262622142074	0.871458049090504	0.758496344734874	0.936038271345149	22522.9992008169
2.92485683451471	4.35262622142074	0.877312607620206	0.767088844127591	0.939488492567993	22522.9992008169
2.94424305567849	4.35262622142074	0.882936334488115	0.775465297715442	0.942764239740005	22522.9992008169
2.96362927684226	4.35262622142074	0.888335092129494	0.783624683013982	0.945873112140235	22522.9992008169
2.98301549800603	4.35262622142074	0.893514897053875	0.791566506669639	0.948822508365817	22522.9992008169
3.0024017191698	4.35262622142074	0.898481884643564	0.799290778723147	0.95161961661597	22522.9992008169
3.02178794033357	4.35262622142074	0.903242276437509	0.806797985629441	0.954271407187594	22522.9992008169
3.04117416149734	4.35262622142074	0.907802349901009	0.814089062336562	0.956784626967449	22522.9992008169
3.06056038266111	4.35262622142074	0.912168410655842	0.821165363710436	0.959165795716047	22522.9992008169
3.07994660382488	4.35262622142074	0.91634676712331	0.828028635574523	0.961421203949439	22522.9992008169
3.09933282498865	4.35262622142074	0.920343707514153	0.834680985613625	0.963556912236846	22522.9992008169
3.11871904615242	4.35262622142074	0.924165479084046	0.841124854370212	0.96557875174418	22522.9992008169
3.13810526731619	4.35262622142074	0.927818269561326	0.84736298653996	0.967492325865735	22522.9992008169
3.15749148847996	4.35262622142074	0.931308190644204	0.853398402751096	0.969303012798493	22522.9992008169
3.17687770964373	4.35262622142074	0.934641263457933	0.859234371990126	0.971015968925407	22522.9992008169
3.1962639308075	4.35262622142074	0.937823405857859	0.864874384814869	0.972636132885608	22522.9992008169
3.21565015197128	4.35262622142074	0.940860421461617	0.870322127474652	0.974168230220566	22522.9992008169
3.23503637313505	4.35262622142074	0.943757990292905	0.875581457037389	0.975616778495862	22522.9992008169
3.25442259429882	4.35262622142074	0.946521660919762	0.880656377604175	0.976986092808183	22522.9992008169
3.27380881546259	4.35262622142074	0.949156843972094	0.885551017674127	0.978280291596608	22522.9992008169
3.29319503662636	4.35262622142074	0.951668806925946	0.89026960870563	0.979503302685979	22522.9992008169
3.31258125779013	4.35262622142074	0.954062670045662	0.89481646490499	0.980658869498324	22522.9992008169
3.3319674789539	4.35262622142074	0.95634340337927	0.899195964259664	0.981750557375835	22522.9992008169
3.35135370011767	4.35262622142074	0.958515824707209	0.903412530820918	0.982781759965786	22522.9992008169
3.37073992128144	4.35262622142074	0.960584598349566	0.907470618229795	0.983755705624141	22522.9992008169
3.39012614244521	4.35262622142074	0.962554234742329	0.911374694470689	0.984675463800373	22522.9992008169
3.40951236360898	4.35262622142074	0.964429090698596	0.915129227828534	0.985543951371216	22522.9992008169
3.42889858477275	4.35262622142074	0.966213370276187	0.918738674018585	0.986363938895859	22522.9992008169
3.44828480593652	4.35262622142074	0.967911126178562	0.922207464451907	0.987138056769306	22522.9992008169
3.46767102710029	4.35262622142074	0.969526261621322	0.925539995594887	0.987868801254477	22522.9992008169
3.48705724826407	4.35262622142074	0.971062532601834	0.928740619377302	0.988558540377047	22522.9992008169
3.50644346942784	4.35262622142074	0.972523550514556	0.931813634600599	0.989209519670027	22522.9992008169
3.52582969059161	4.35262622142074	0.973912785059536	0.934763279295967	0.989823867757825	22522.9992008169
3.54521591175538	4.35262622142074	0.975233567396171	0.937593723980462	0.990403601771881	22522.9992008169
3.56460213291915	4.35262622142074	0.976489093498736	0.940309065758751	0.990950632592071	22522.9992008169
3.58398835408292	4.35262622142074	0.977682427674327	0.942913323217913	0.991466769909899	22522.9992008169
3.60337457524669	4.35262622142074	0.978816506207756	0.945410432063114	0.991953727111087	22522.9992008169
3.62276079641046	4.35262622142074	0.979894141101593	0.947804241442742	0.992413125976568	22522.9992008169
3.64214701757423	4.35262622142074	0.980918023882934	0.950098510912729	0.992846501202046	22522.9992008169
3.661533238738	4.35262622142074	0.981890729451593	0.9522969079912	0.993255304737329	22522.9992008169
3.68091945990177	4.35262622142074	0.982814719947361	0.954403006256252	0.993640909947473	22522.9992008169
3.70030568106554	4.35262622142074	0.983692348616611	0.956420283941495	0.994004615598525	22522.9992008169
3.71969190222931	4.35262622142074	0.984525863660991	0.958352122985974	0.994347649671233	22522.9992008169
3.73907812339309	4.35262622142074	0.985317412053194	0.960201808497164	0.994671173006585	22522.9992008169
3.75846434455686	4.35262622142074	0.986069043306826	0.961972528587871	0.994976282787453	22522.9992008169
3.77785056572063	4.35262622142074	0.986782713189259	0.96366737455006	0.995264015860904	22522.9992008169
3.7972367868844	4.35262622142074	0.987460287368019	0.965289341330793	0.995535351906006	22522.9992008169
3.81662300804817	4.35262622142074	0.988103544982808	0.966841328277674	0.99579121645211	22522.9992008169
3.83600922921194	4.35262622142074	0.988714182136585	0.968326140123303	0.996032483752736	22522.9992008169
3.85539545037571	4.35262622142074	0.989293815300388	0.969746488180352	0.996259979520219	22522.9992008169
3.87478167153948	4.35262622142074	0.989843984627654	0.971104991720915	0.996474483526359	22522.9992008169
3.89416789270325	4.35262622142074	0.990366157174788	0.972404179515744	0.99667673207426	22522.9992008169
3.91355411386702	4.35262622142074	0.990861730025572	0.973646491510876	0.996867420346547	22522.9992008169
3.93294033503079	4.35262622142074	0.991332033317803	0.974834280620964	0.997047204635061	22522.9992008169
3.95232655619456	4.35262622142074	0.991778333171191	0.975969814620338	0.997216704457075	22522.9992008169
3.97171277735833	4.35262622142074	0.992201834516158	0.977055278114468	0.997376504562956	22522.9992008169
3.99109899852211	4.35262622142074	0.992603683823695	0.978092774576023	0.997527156840095	22522.9992008169
4.01048521968587	4.35262622142074	0.992984971736865	0.979084328431192	0.997669182117794	22522.9992008169
4.02987144084965	4.35262622142074	0.993346735604938	0.980031887183273	0.997803071877686	22522.9992008169
4.04925766201342	4.35262622142074	0.993689961921471	0.980937323561826	0.997929289874087	22522.9992008169
4.06864388317719	4.35262622142074	0.994015588667913	0.981802437686869	0.998048273668571	22522.9992008169
4.08803010434096	4.35262622142074	0.994324507564571	0.982628959238691	0.998160436082891	22522.9992008169
4.10741632550473	4.35262622142074	0.994617566230936	0.983418549624895	0.998266166574222	22522.9992008169
4.1268025466685	4.35262622142074	0.994895570257557	0.984172804137227	0.998365832536547	22522.9992008169
4.14618876783227	4.35262622142074	0.995159285191752	0.984893254091605	0.998459780531875	22522.9992008169
4.16557498899604	4.35262622142074	0.995409438439562	0.985581368945606	0.998548337454798	22522.9992008169
4.18496121015981	4.35262622142074	0.995646721086403	0.986238558388349	0.998631811633782	22522.9992008169
4.20434743132358	4.35262622142074	0.995871789638957	0.986866174398455	0.99871049387242	22522.9992008169
4.22373365248735	4.35262622142074	0.996085267690833	0.987465513266329	0.998784658433729	22522.9992008169
4.24311987365112	4.35262622142074	0.996287747514584	0.988037817577594	0.998854563970464	22522.9992008169
4.26250609481489	4.35262622142074	0.996479791582626	0.988584278155027	0.998920454404247	22522.9992008169
4.28189231597867	4.35262622142074	0.996661934019641	0.989106035956796	0.998982559756215	22522.9992008169
4.30127853714244	4.35262622142074	0.996834681988972	0.989604183929216	0.999041096931736	22522.9992008169
4.32066475830621	4.35262622142074	0.996998517015522	0.990079768812633	0.999096270461637	22522.9992008169
4.34005097946998	4.35262622142074	0.997153896247624	0.990533792899374	0.999148273202267	22522.9992008169
4.35943720063375	4.35262622142074	0.997301253660278	0.990967215743009	0.999197286996596	22522.9992008169
4.37882342179752	4.35262622142074	0.997441001202133	0.991380955818441	0.999243483298448	22522.9992008169
4.39820964296129	4.35262622142074	0.997573529888518	0.991775892132584	0.999287023761868	22522.9992008169
4.41759586412506	4.35262622142074	0.997699210842762	0.992152865785602	0.999328060797502	22522.9992008169
4.43698208528883	4.35262622142074	0.997818396287994	0.99251268148287	0.999366738097803	22522.9992008169
4.4563683064526	4.35262622142074	0.99793142049154	0.992856108997995	0.999403191132744	22522.9992008169
4.47575452761637	4.35262622142074	0.998038600663973	0.99318388458735	0.999437547617672	22522.9992008169
4.49514074878014	4.35262622142074	0.998140237814808	0.993496712356749	0.999469927954834	22522.9992008169
4.51452696994391	4.35262622142074	0.998236617566751	0.993795265580942	0.999500445650004	22522.9992008169
4.53391319110769	4.35262622142074	0.99832801093037	0.994080187976757	0.999529207705616	22522.9992008169
4.55329941227146	4.35262622142074	0.998414675040965	0.994352094930752	0.999556314991683	22522.9992008169
4.57268563343523	4.35262622142074	0.998496853859365	0.994611574682322	0.999581862595737	22522.9992008169
4.592071854599	4.35262622142074	0.998574778838296	0.994859189463275	0.999605940152977	22522.9992008169
4.61145807576277	4.35262622142074	0.998648669555928	0.995095476594909	0.999628632157687	22522.9992008169
4.63084429692654	4.35262622142074	0.998718734318116	0.995320949543658	0.99965001825702	22522.9992008169
4.65023051809031	4.35262622142074	0.998785170730798	0.995536098936436	0.999670173528088	22522.9992008169
4.66961673925408	4.35262622142074	0.998848166243977	0.995741393536776	0.999689168739328	22522.9992008169
4.68900296041785	4.35262622142074	0.998907898668608	0.995937281182908	0.999707070596999	22522.9992008169
4.70838918158162	4.35262622142074	0.998964536667695	0.996124189688917	0.999723941977673	22522.9992008169
4.72777540274539	4.35262622142074	0.99901824022283	0.996302527710119	0.999739842147474	22522.9992008169
4.74716162390916	4.35262622142074	0.999069161077356	0.996472685573787	0.999754826968851	22522.9992008169
4.76654784507293	4.35262622142074	0.99911744315728	0.996635036076365	0.999768949095549	22522.9992008169
4.7859340662367	4.35262622142074	0.999163222971014	0.996789935248283	0.999782258156473	22522.9992008169
4.80532028740048	4.35262622142074	0.999206629988984	0.996937723087474	0.999794800929065	22522.9992008169
4.82470650856425	4.35262622142074	0.999247787004073	0.997078724262686	0.999806621502773	22522.9992008169
4.84409272972802	4.35262622142074	0.99928681047386	0.99721324878765	0.999817761433197	22522.9992008169
4.86347895089179	4.35262622142074	0.999323810845527	0.997341592667169	0.999828259887426	22522.9992008169
4.88286517205556	4.35262622142074	0.999358892864311	0.997464038516122	0.999838153781059	22522.9992008169
4.90225139321933	4.35262622142074	0.999392155866294	0.99758085615242	0.999847477907406	22522.9992008169
4.9216376143831	4.35262622142074	0.999423694056324	0.997692303164866	0.999856265059287	22522.9992008169
4.94102383554687	4.35262622142074	0.999453596771795	0.99779862545689	0.999864546143872	22522.9992008169
4.96041005671064	4.35262622142074	0.999481948733005	0.997900057767066	0.999872350290934	22522.9992008169
4.97979627787441	4.35262622142074	0.999508830280739	0.997996824167336	0.999879704954921	22522.9992008169
4.99918249903818	4.35262622142074	0.999534317601744	0.998089138539793	0.999886636011164	22522.9992008169
5.01856872020195	4.35262622142074	0.999558482942678	0.99817720503288	0.999893167846589	22522.9992008169
5.03795494136572	4.35262622142074	0.999581394813134	0.998261218497835	0.999899323445222	22522.9992008169
5.05734116252949	4.35262622142074	0.999603118178271	0.998341364906159	0.999905124468792	22522.9992008169
5.07672738369327	4.35262622142074	0.999623714641586	0.998417821748888	0.999910591332718	22522.9992008169
5.09611360485704	4.35262622142074	0.999643242618323	0.998490758418413	0.999915743277732	22522.9992008169
5.11549982602081	4.35262622142074	0.999661757499992	0.998560336573557	0.999920598437403	22522.9992008169
5.13488604718458	4.35262622142074	0.999679311810446	0.998626710488603	0.999925173901774	22522.9992008169
5.15427226834835	4.35262622142074	0.999695955353946	0.998690027386948	0.99992948577736	22522.9992008169
5.17365848951212	4.35262622142074	0.999711735355625	0.998750427760019	0.999933549243694	22522.9992008169
5.19304471067589	4.35262622142074	0.999726696594729	0.998808045672071	0.999937378606629	22522.9992008169
5.21243093183966	4.35262622142074	0.999740881531006	0.998863009051467	0.999940987348582	22522.9992008169
