ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0032943	mononuclear cell proliferation	367	-0.295905839353193	-1.22210134153112	0.034965034965035	0.688334995014955	0.673488307008798	6224	tags=39%, list=33%, signal=27%	60533/56532/19211/110696/12478/12182/12487/14732/11847/13137/105855/14204/20315/16854/19354/20663/22788/434215/229473/19264/14609/11987/19099/14964/19055/243958/21942/14714/11534/57916/69165/14255/116
GO:0050769	positive regulation of neurogenesis	319	-0.296042514475736	-1.2153511230019	0.0461384152457372	0.688334995014955	0.673488307008798	8816	tags=52%, list=46%, signal=28%	18759/18049/52822/319757/213084/17380/20720/13004/74143/104015/16971/19699/271639/19047/14365/76901/18845/54214/665113/57434/74117/18213/20616/83431/16412/18844/22416/83701/18606/20430/66713/14912/264
GO:0043434	response to peptide hormone	385	-0.292041463826447	-1.20817891676649	0.046953046953047	0.688334995014955	0.673488307008798	7927	tags=49%, list=42%, signal=29%	83431/384783/70556/108083/67389/20430/13033/18489/18805/12192/237542/26409/11651/22628/19878/170731/18709/11450/12703/13617/19697/105787/320706/320528/20660/18753/20411/20716/15925/57264/69719/238384/
GO:0007015	actin filament organization	458	-0.29045397967877	-1.20797045419389	0.038961038961039	0.688334995014955	0.673488307008798	9038	tags=55%, list=47%, signal=30%	68732/23968/218397/245880/54324/22003/107351/319262/18759/18645/246710/29816/56193/77569/52822/76884/320502/320878/20947/12721/99889/18761/12391/52428/11352/211556/64930/320472/56226/22411/74117/31927
GO:0032102	negative regulation of response to external stimulus	473	-0.289062502976932	-1.20418962222456	0.034965034965035	0.688334995014955	0.673488307008798	5382	tags=31%, list=28%, signal=23%	26456/381463/21946/54396/14964/20186/15234/102774/243958/16678/14810/81799/20312/17470/16145/246729/11622/107221/227331/11539/223650/210029/18784/76707/19255/20354/11689/74019/83564/19123/269473/16334
GO:0007264	small GTPase mediated signal transduction	425	-0.28824628684752	-1.19616050773425	0.044955044955045	0.688334995014955	0.673488307008798	8173	tags=47%, list=43%, signal=28%	56715/319197/269608/109689/74194/236920/232201/16412/26921/19342/20430/54366/227801/215821/13449/192786/74018/56297/19878/170731/353283/12558/215632/260409/13617/110351/57912/12488/12540/19417/381293/
GO:0007159	leukocyte cell-cell adhesion	428	-0.287590704599641	-1.19372950594955	0.046953046953047	0.688334995014955	0.673488307008798	6453	tags=38%, list=34%, signal=26%	192656/77044/240754/78317/11461/54215/12493/60533/56456/19211/110696/19877/68268/12487/14732/12399/11847/16728/13137/105855/14204/20315/16854/16818/19354/14870/22788/434215/229473/19264/11987/14964/19
GO:1901652	response to peptide	453	-0.285774192301328	-1.18835009809492	0.046953046953047	0.688334995014955	0.673488307008798	7927	tags=48%, list=42%, signal=29%	83431/384783/70556/108083/67389/20430/13033/18489/18805/12192/21899/14360/237542/13838/26409/11651/22628/19878/20317/170731/18709/15894/11820/11450/195046/12703/13617/19697/105787/320706/320528/20660/
GO:0035418	protein localization to synapse	99	-0.356029964919951	-1.34013501484874	0.0472279260780288	0.688862538681783	0.674004472093558	6837	tags=46%, list=36%, signal=30%	83493/26395/18164/73340/72978/54631/29819/74513/17274/216831/11487/74053/18190/26414/216963/14810/14811/26422/16593/65945/53869/268566/54645/17762/108100/56637/12322/56216/13138/19400/15461/12300/1657
GO:0031290	retinal ganglion cell axon guidance	22	-0.491068240845191	-1.42042176619125	0.0474495848161329	0.69015154544364	0.675265676286361	2801	tags=36%, list=15%, signal=31%	16392/270190/22339/68193/18998/13844/53404/18997
GO:0070979	protein K11-linked ubiquitination	28	-0.468884236769506	-1.42484221744364	0.0480093676814988	0.695121030330998	0.680127974422779	8077	tags=68%, list=42%, signal=39%	68999/22214/22195/66105/217232/17222/77891/22193/68497/22210/66156/59008/68612/52206/99152/66799/213211/73318/66440
GO:0008090	retrograde axonal transport	24	-0.484549399117508	-1.42072119712827	0.0482352941176471	0.695121030330998	0.680127974422779	2460	tags=29%, list=13%, signal=25%	16572/16561/15114/16562/18039/67749/20615
GO:0051654	establishment of mitochondrion localization	32	-0.446305819471315	-1.3982066407509	0.0484988452655889	0.695121030330998	0.680127974422779	4242	tags=38%, list=22%, signal=29%	66196/17762/17760/67095/16561/15114/68196/15185/226778/18039/67749/22187
GO:0006513	protein monoubiquitination	55	-0.39380150731927	-1.37302237257215	0.0484391819160388	0.695121030330998	0.680127974422779	8313	tags=62%, list=44%, signal=35%	66743/58186/67561/213753/66105/104806/16396/19763/63958/26965/83814/240756/72179/106021/18011/17999/245522/320311/233900/17237/67615/69587/26554/57438/19821/217069/433766/12402/66799/217342/67898/7607
GO:0055008	cardiac muscle tissue morphogenesis	73	-0.377675401257095	-1.37146222217951	0.0483193277310924	0.695121030330998	0.680127974422779	5787	tags=42%, list=30%, signal=30%	109620/15110/21954/16974/27419/320790/13805/22762/107765/18128/11464/13856/19014/22761/14225/20191/228785/16392/20181/228788/21952/140781/11600/13609/21814/21956/21924/14234/12154/17300/18121
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	89	-0.362742646400533	-1.34813262791942	0.0486542443064182	0.695121030330998	0.680127974422779	5660	tags=42%, list=30%, signal=29%	56398/14629/16885/237107/72400/18752/232341/26903/80750/70315/240518/19716/192653/69237/57438/107831/18754/65019/71974/327799/117198/229615/56150/11350/209011/56717/623046/209200/76857/27050/12328/563
GO:0009612	response to mechanical stimulus	160	-0.326553786087071	-1.28113675328749	0.0487309644670051	0.695121030330998	0.680127974422779	8865	tags=56%, list=47%, signal=30%	110789/18504/12905/56541/20720/18211/73242/237253/12391/11352/12675/22411/50769/20274/239250/76645/328789/26419/66797/14360/16480/11651/13617/19697/26372/15194/12814/18127/210108/11826/234839/59030/22
GO:0031098	stress-activated protein kinase signaling cascade	247	-0.304510017483778	-1.23487638879588	0.0492462311557789	0.700541167375338	0.685431204606026	7736	tags=48%, list=41%, signal=29%	224938/12192/381812/26419/15289/71751/12005/26409/11651/16396/26406/11820/22421/195046/52521/22422/57912/19229/12540/23882/20185/21940/26395/14170/17164/66505/192656/404194/15183/26415/26399/54631/264
GO:0031103	axon regeneration	53	-0.400726717448248	-1.38829138076145	0.0499457111834962	0.708544910981215	0.693262315576546	8544	tags=57%, list=45%, signal=31%	16971/66368/18213/83431/269295/13838/26395/210108/13361/19211/192176/84035/109880/17136/11491/223255/19716/19268/269473/244058/16001/26396/380684/80913/19280/18039/16476/14824/18377/12803
GO:0019882	antigen processing and presentation	112	-0.347727893689781	-1.31926424452694	0.0503597122302158	0.712466092699611	0.697098921380583	3193	tags=23%, list=17%, signal=19%	69908/21356/16149/68767/228994/15039/56554/15018/76797/66824/19376/15001/12775/213233/15043/19186/224761/14961/399549/14972/224754/83433/15007/14985/14960/224756
GO:0009267	cellular response to starvation	171	-0.323600086405103	-1.27754630993319	0.0505050505050505	0.712575344727933	0.697205816953415	5178	tags=35%, list=27%, signal=25%	277854/12123/18024/26417/544791/74302/320311/230676/100102/223255/58809/77976/74244/110616/216805/66734/22084/21425/54636/19106/11910/237300/72027/12846/14456/27103/231659/72002/240752/218035/11911/66
GO:0002715	regulation of natural killer cell mediated immunity	85	-0.364341805216868	-1.34767140371731	0.0508298755186722	0.715209498466534	0.699783154666388	4191	tags=31%, list=22%, signal=24%	77777/93806/100043861/16783/52118/16002/27007/11765/20850/80782/232408/30925/15039/15018/11692/26365/71183/15043/224761/26904/399549/14972/224754/15007/14985/224756
GO:0046058	cAMP metabolic process	15	-0.545636091890116	-1.45578998384624	0.0515337423312884	0.715362753611747	0.699933104253489	5154	tags=60%, list=27%, signal=44%	224129/18577/11513/104110/12298/99296/11515/11512/114640
GO:0009158	ribonucleoside monophosphate catabolic process	21	0.390739707259801	1.44943064898456	0.0552475484514695	0.715362753611747	0.699933104253489	1956	tags=33%, list=10%, signal=30%	64705/22271/105446/22262/76654/50773/231903
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	15	-0.540957707120795	-1.44330777127089	0.0539877300613497	0.715362753611747	0.699933104253489	2821	tags=40%, list=15%, signal=34%	213988/217351/244551/208922/22695/12193
GO:0048853	forebrain morphogenesis	18	-0.508588953836118	-1.42711373829187	0.052757793764988	0.715362753611747	0.699933104253489	3332	tags=33%, list=17%, signal=28%	18015/19127/18424/20674/22142/14843
GO:0009226	nucleotide-sugar biosynthetic process	16	-0.52279933011307	-1.42172971579104	0.0569007263922518	0.715362753611747	0.699933104253489	4246	tags=50%, list=22%, signal=39%	26384/67883/14583/29858/54128/12764/110119/331026
GO:0070278	extracellular matrix constituent secretion	16	-0.521859926704251	-1.41917504966103	0.0581113801452785	0.715362753611747	0.699933104253489	4809	tags=75%, list=25%, signal=56%	21937/56373/66191/13805/18128/11606/52076/195209/106042/21938/226089/14219
GO:1905809	negative regulation of synapse organization	18	-0.505568527502289	-1.4186383439995	0.0539568345323741	0.715362753611747	0.699933104253489	4466	tags=50%, list=23%, signal=38%	442801/73181/56637/11848/13380/232370/14083/11816/12404
GO:0038083	peptidyl-tyrosine autophosphorylation	26	-0.4726606783698	-1.41383545416637	0.0550351288056206	0.715362753611747	0.699933104253489	8611	tags=81%, list=45%, signal=44%	19886/11302/18211/11682/19229/23892/12388/16818/11421/26417/13649/29875/16337/20811/16001/20779/13548/11350/14083/22339/17005
GO:0009190	cyclic nucleotide biosynthetic process	23	-0.484592494581212	-1.41306580030694	0.0577830188679245	0.715362753611747	0.699933104253489	3133	tags=57%, list=16%, signal=47%	60596/432530/14917/230103/18158/224129/11513/104110/11515/11512/18160/114640/230899
GO:0051882	mitochondrial depolarization	27	-0.467820213857026	-1.41225253578147	0.0526932084309134	0.715362753611747	0.699933104253489	7179	tags=63%, list=38%, signal=39%	12578/76055/11666/18053/12257/93686/14629/13179/209488/14694/12362/14718/16536/20779/56772/11684/59032
GO:0045730	respiratory burst	29	-0.457990907792811	-1.41154529693673	0.0601851851851852	0.715362753611747	0.699933104253489	4722	tags=41%, list=25%, signal=31%	80795/16334/110279/16337/18173/17523/19353/14385/217370/14824/83433/17969
GO:0021854	hypothalamus development	25	-0.475150660369138	-1.40866559805913	0.05978898007034	0.715362753611747	0.699933104253489	2432	tags=28%, list=13%, signal=24%	19127/15114/20675/12028/230025/14842/22187
GO:0150077	regulation of neuroinflammatory response	29	-0.456600203284875	-1.4072590930532	0.0601851851851852	0.715362753611747	0.699933104253489	4968	tags=45%, list=26%, signal=33%	20312/17470/11920/56312/12978/239849/21938/229521/19225/269060/14824/13011/83433
GO:2000252	negative regulation of feeding behavior	18	-0.500719620156293	-1.4050321847682	0.0587529976019185	0.715362753611747	0.699933104253489	4434	tags=39%, list=23%, signal=30%	16334/16337/26367/22044/18167/17202/22226
GO:0031445	regulation of heterochromatin formation	23	-0.481497418294552	-1.40404059562688	0.0625	0.715362753611747	0.699933104253489	7759	tags=61%, list=41%, signal=36%	217578/18676/237339/320595/74522/75329/11628/99982/13548/666704/11810/223828/67246/240069
GO:0120261	regulation of heterochromatin organization	23	-0.481497418294552	-1.40404059562688	0.0625	0.715362753611747	0.699933104253489	7759	tags=61%, list=41%, signal=36%	217578/18676/237339/320595/74522/75329/11628/99982/13548/666704/11810/223828/67246/240069
GO:0072376	protein activation cascade	20	-0.496155120435519	-1.40199683677264	0.0562874251497006	0.715362753611747	0.699933104253489	2080	tags=30%, list=11%, signal=27%	14724/14060/14729/14723/58992/54368
GO:0006882	intracellular zinc ion homeostasis	27	-0.464029915972621	-1.40081040985346	0.0573770491803279	0.715362753611747	0.699933104253489	4645	tags=52%, list=24%, signal=39%	109108/11979/213053/72027/227059/66500/72002/20510/17748/69048/328133/22784/230810/17750
GO:0032967	positive regulation of collagen biosynthetic process	37	-0.434457658756513	-1.40072671453312	0.051487414187643	0.715362753611747	0.699933104253489	4809	tags=32%, list=25%, signal=24%	13805/192119/67557/24111/22352/20289/12159/22417/11479/14219/16147/22226
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	27	-0.46393758259929	-1.40053167448299	0.0573770491803279	0.715362753611747	0.699933104253489	4384	tags=44%, list=23%, signal=34%	20927/240899/11931/242735/13430/16527/223864/241528/238161/16485/83433/230899
GO:0051444	negative regulation of ubiquitin-protein transferase activity	18	-0.499009852105544	-1.40023453146466	0.0611510791366907	0.715362753611747	0.699933104253489	3054	tags=33%, list=16%, signal=28%	65019/327799/56150/11350/209200/70369
GO:0034368	protein-lipid complex remodeling	27	-0.463691507291814	-1.39978882398897	0.0608899297423888	0.715362753611747	0.699933104253489	5627	tags=56%, list=30%, signal=39%	26565/20186/18784/20778/11812/17523/11307/18830/11814/237625/11807/26970/66113/11816/11806
GO:0034369	plasma lipoprotein particle remodeling	27	-0.463691507291814	-1.39978882398897	0.0608899297423888	0.715362753611747	0.699933104253489	5627	tags=56%, list=30%, signal=39%	26565/20186/18784/20778/11812/17523/11307/18830/11814/237625/11807/26970/66113/11816/11806
GO:1904862	inhibitory synapse assembly	20	-0.495373631486914	-1.39978856563164	0.0562874251497006	0.715362753611747	0.699933104253489	5625	tags=55%, list=30%, signal=39%	14270/14394/20354/14402/14401/225872/216856/246316/330790/232370/12404
GO:1902624	positive regulation of neutrophil migration	39	-0.427444459186382	-1.3995540150298	0.0554298642533937	0.715362753611747	0.699933104253489	6223	tags=51%, list=33%, signal=35%	12261/16177/105855/68585/19354/26903/80795/14345/17242/11501/171486/16175/117149/114774/16149/12765/19353/12775/17916/12273
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	23	-0.479881130963775	-1.39932752149525	0.0625	0.715362753611747	0.699933104253489	3772	tags=43%, list=20%, signal=35%	14629/22654/56637/68350/11739/75712/58801/12018/380705/15937
GO:0016226	iron-sulfur cluster assembly	26	-0.466831636165608	-1.39639946486313	0.0620608899297424	0.715362753611747	0.699933104253489	7143	tags=58%, list=37%, signal=36%	11306/68165/18041/56748/109006/26371/30926/26425/216792/68250/66383/73046/15526/74316/68523
GO:0031163	metallo-sulfur cluster assembly	26	-0.466831636165608	-1.39639946486313	0.0620608899297424	0.715362753611747	0.699933104253489	7143	tags=58%, list=37%, signal=36%	11306/68165/18041/56748/109006/26371/30926/26425/216792/68250/66383/73046/15526/74316/68523
GO:0031643	positive regulation of myelination	23	-0.478837848058976	-1.39628532127692	0.0648584905660377	0.715362753611747	0.699933104253489	5325	tags=52%, list=28%, signal=38%	17136/78830/15234/192119/16411/13138/22041/21938/13654/20203/15387/13011
GO:0030279	negative regulation of ossification	46	-0.410521238087795	-1.39622482915471	0.0579234972677596	0.715362753611747	0.699933104253489	4559	tags=35%, list=24%, signal=27%	13601/18128/17242/18442/13380/94111/20682/22337/13115/19073/17130/73121/74499/73016/12770/12310
GO:0051220	cytoplasmic sequestering of protein	23	-0.477903230577272	-1.3935599881062	0.0648584905660377	0.715362753611747	0.699933104253489	6499	tags=52%, list=34%, signal=34%	54638/192176/12388/66573/17120/67604/14084/16798/18035/66915/56320/12913
GO:0070254	mucus secretion	23	-0.476999248865061	-1.39092398846544	0.0660377358490566	0.715362753611747	0.699933104253489	4840	tags=48%, list=25%, signal=36%	13649/11539/74244/11686/18442/18754/23795/14284/101613/17831/11486
GO:0055089	fatty acid homeostasis	17	-0.504098148142192	-1.39040578384607	0.0657894736842105	0.715362753611747	0.699933104253489	7366	tags=71%, list=39%, signal=43%	105787/18971/11666/14732/20186/11539/16334/14718/67800/58805/11816/238011
GO:0060148	positive regulation of post-transcriptional gene silencing	17	-0.504087171520346	-1.39037550807823	0.0657894736842105	0.715362753611747	0.699933104253489	5606	tags=59%, list=29%, signal=42%	14265/29806/21843/80913/72133/80912/12159/22695/636931/16475
GO:1900370	positive regulation of post-transcriptional gene silencing by RNA	17	-0.504087171520346	-1.39037550807823	0.0657894736842105	0.715362753611747	0.699933104253489	5606	tags=59%, list=29%, signal=42%	14265/29806/21843/80913/72133/80912/12159/22695/636931/16475
GO:2000637	positive regulation of miRNA-mediated gene silencing	17	-0.504087171520346	-1.39037550807823	0.0657894736842105	0.715362753611747	0.699933104253489	5606	tags=59%, list=29%, signal=42%	14265/29806/21843/80913/72133/80912/12159/22695/636931/16475
GO:1903859	regulation of dendrite extension	33	-0.4418186439156	-1.38949375556599	0.0543352601156069	0.715362753611747	0.699933104253489	6834	tags=61%, list=36%, signal=39%	83814/75788/20981/12891/17356/19211/233489/20403/239790/19415/54338/70834/12767/68350/211232/19692/382018/20980/217340/15387
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	21	-0.484928408113499	-1.38940126829598	0.0659599528857479	0.715362753611747	0.699933104253489	5030	tags=43%, list=26%, signal=32%	240185/15368/79221/23797/11350/19225/22339/14234/23991
GO:0032232	negative regulation of actin filament bundle assembly	40	-0.421814331965798	-1.38839982523059	0.0606741573033708	0.715362753611747	0.699933104253489	5602	tags=38%, list=29%, signal=27%	76499/69710/233977/76707/12631/235431/102098/224105/58234/16456/243961/13609/21872/56320/56753
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	25	-0.468207648396501	-1.38808184867495	0.063305978898007	0.715362753611747	0.699933104253489	3938	tags=40%, list=21%, signal=32%	11606/20474/20682/18510/12159/22339/20681/15415/18121/56753
GO:0050850	positive regulation of calcium-mediated signaling	46	-0.406936561208929	-1.38403297548574	0.0655737704918033	0.715362753611747	0.699933104253489	6765	tags=52%, list=36%, signal=34%	100504518/12319/12525/11542/16728/18595/19056/19055/17967/19057/16408/19205/100072/12501/238161/18438/19059/11486/14125/22637/70261/23991/21926/83433
GO:0000002	mitochondrial genome maintenance	36	-0.43159702563111	-1.3835033959931	0.0607101947308133	0.715362753611747	0.699933104253489	8659	tags=69%, list=45%, signal=38%	11545/83408/74143/16882/21975/70556/226153/13804/18975/12628/382985/216021/19819/17258/74244/216805/57813/23797/192287/76781/27395/230784/83945/327762/27397
GO:0048009	insulin-like growth factor receptor signaling pathway	52	-0.400720010083694	-1.38209352830745	0.0533188248095756	0.715362753611747	0.699933104253489	5135	tags=40%, list=27%, signal=30%	110157/26417/329828/227331/14784/16653/22084/16001/26396/16332/16002/15461/18095/20238/14602/214425/18706/26413/57330/68818/22408
GO:0098586	cellular response to virus	47	-0.404162454122218	-1.37768218756416	0.0566448801742919	0.715362753611747	0.699933104253489	7993	tags=62%, list=42%, signal=36%	56417/60505/18985/28185/72462/27056/11840/56489/142980/14265/13205/54396/78781/170743/12914/14255/16145/26416/54722/17127/94088/16193/107338/19094/15944/11909/12028/18987/15977
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	25	-0.463968116636636	-1.37551302989785	0.0656506447831184	0.715362753611747	0.699933104253489	3908	tags=40%, list=21%, signal=32%	17762/17760/67095/16561/15114/68196/15185/18039/67749/22187
GO:0047497	mitochondrion transport along microtubule	25	-0.463968116636636	-1.37551302989785	0.0656506447831184	0.715362753611747	0.699933104253489	3908	tags=40%, list=21%, signal=32%	17762/17760/67095/16561/15114/68196/15185/18039/67749/22187
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	32	-0.438835066524899	-1.37480193499675	0.0658198614318707	0.715362753611747	0.699933104253489	7844	tags=59%, list=41%, signal=35%	21771/208144/223499/67842/72515/217995/68966/66467/213895/216987/224823/57315/215194/20055/69499/208366/53414/104662/65961
GO:0090594	inflammatory response to wounding	33	-0.437083035336046	-1.37460054397179	0.0589595375722543	0.715362753611747	0.699933104253489	6732	tags=52%, list=35%, signal=33%	20848/12628/142980/216963/243958/11689/15368/17242/12772/16175/16193/16171/17312/14824/21926/19695/19694
GO:0045920	negative regulation of exocytosis	37	-0.426172646908449	-1.37401516464579	0.0594965675057208	0.715362753611747	0.699933104253489	6471	tags=57%, list=34%, signal=38%	21463/94090/105855/14265/109880/20912/215449/19349/18128/15368/110279/15227/11981/218460/217303/12772/109905/237782/20375/109934/18999
GO:0061037	negative regulation of cartilage development	33	-0.435617318219307	-1.3699909494941	0.061271676300578	0.715362753611747	0.699933104253489	3407	tags=30%, list=18%, signal=25%	19247/19411/20682/22402/12159/73121/214685/16147/12020/18121
GO:0030224	monocyte differentiation	30	0.335742566131952	1.36701523893619	0.0592893462229454	0.715362753611747	0.699933104253489	943	tags=17%, list=5%, signal=16%	20219/107771/75766/238377/105446
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	52	-0.394713670343289	-1.36137750945354	0.0598476605005441	0.715362753611747	0.699933104253489	5180	tags=40%, list=27%, signal=29%	68014/208628/70799/11789/75430/11920/24010/17120/234069/66991/12237/327799/52696/12236/56150/22680/14841/100504207/22264/66591/628119
GO:1905819	negative regulation of chromosome separation	52	-0.394713670343289	-1.36137750945354	0.0598476605005441	0.715362753611747	0.699933104253489	5180	tags=40%, list=27%, signal=29%	68014/208628/70799/11789/75430/11920/24010/17120/234069/66991/12237/327799/52696/12236/56150/22680/14841/100504207/22264/66591/628119
GO:0061028	establishment of endothelial barrier	50	-0.396216349436952	-1.36064271653173	0.0576086956521739	0.715362753611747	0.699933104253489	7737	tags=62%, list=41%, signal=37%	11518/19878/15894/13617/14739/218518/17356/18669/19877/13618/68268/14063/22350/20672/192119/19123/19684/50918/27375/223864/109905/76089/16456/107746/19280/72065/16150/22339/21872/21926/12741
GO:0006026	aminoglycan catabolic process	39	0.304447420769898	1.35873501342741	0.0589810736857305	0.715362753611747	0.699933104253489	213	tags=10%, list=1%, signal=10%	81600/20690/12655/229687
GO:0002714	positive regulation of B cell mediated immunity	71	-0.37434108776092	-1.35735375762216	0.0523012552301255	0.715362753611747	0.699933104253489	2262	tags=24%, list=12%, signal=21%	15039/15018/20852/14125/16183/15043/224761/67278/72544/399549/21926/14972/224754/83433/15007/14985/224756
GO:0002891	positive regulation of immunoglobulin mediated immune response	71	-0.37434108776092	-1.35735375762216	0.0523012552301255	0.715362753611747	0.699933104253489	2262	tags=24%, list=12%, signal=21%	15039/15018/20852/14125/16183/15043/224761/67278/72544/399549/21926/14972/224754/83433/15007/14985/224756
GO:0030501	positive regulation of bone mineralization	48	-0.397291999773513	-1.35456904953363	0.0652173913043478	0.715362753611747	0.699933104253489	5836	tags=48%, list=31%, signal=33%	11474/381629/105722/67972/11480/12161/11689/22410/17127/12978/106522/22337/20181/16591/107587/12168/14371/12159/14184/80752/22417/231633/100038882
GO:0045581	negative regulation of T cell differentiation	53	-0.390987655027711	-1.35455103896136	0.0597176981541802	0.715362753611747	0.699933104253489	3351	tags=30%, list=18%, signal=25%	319817/16149/67122/12394/20535/22694/12159/16190/13866/14357/16183/15284/16147/15223/15977/15507
GO:0030858	positive regulation of epithelial cell differentiation	63	-0.380143882052546	-1.35369668529454	0.0586979722518677	0.715362753611747	0.699933104253489	4374	tags=35%, list=23%, signal=27%	18128/22410/16878/26914/18088/19014/20682/22337/13115/15218/107586/18510/22062/12159/22344/15377/55948/17300/15223/20674/18506/14008
GO:0034340	response to type I interferon	70	-0.373657025590911	-1.35155577773328	0.0545073375262055	0.715362753611747	0.699933104253489	3862	tags=30%, list=20%, signal=24%	20597/20466/94088/246727/68350/235626/231699/77772/53323/70312/15976/246728/100535/100038882/68713/213002/16179/243262/54123/15977/215919
GO:0032371	regulation of sterol transport	70	-0.373118363047412	-1.349607380077	0.0555555555555556	0.715362753611747	0.699933104253489	5628	tags=43%, list=30%, signal=30%	13645/26565/244595/20280/100102/12306/18670/12623/13897/22260/11812/11307/217258/18830/67470/68767/18035/18550/11814/99031/13884/17846/66508/11807/11816/56310/16179/238011/83433/11806
GO:0032374	regulation of cholesterol transport	70	-0.373118363047412	-1.349607380077	0.0555555555555556	0.715362753611747	0.699933104253489	5628	tags=43%, list=30%, signal=30%	13645/26565/244595/20280/100102/12306/18670/12623/13897/22260/11812/11307/217258/18830/67470/68767/18035/18550/11814/99031/13884/17846/66508/11807/11816/56310/16179/238011/83433/11806
GO:0010712	regulation of collagen metabolic process	63	-0.377567115625746	-1.34452079075718	0.064034151547492	0.715362753611747	0.699933104253489	5407	tags=37%, list=28%, signal=26%	13110/20186/16194/13805/192119/67557/18128/14718/24111/16193/11541/223864/22352/20289/109905/114886/12159/14184/22417/11479/14219/16147/22226
GO:0002717	positive regulation of natural killer cell mediated immunity	58	-0.38309845393623	-1.34435734412033	0.0600858369098712	0.715362753611747	0.699933104253489	3637	tags=29%, list=19%, signal=24%	16783/52118/27007/11765/20850/30925/15039/15018/15043/224761/26904/399549/14972/224754/15007/14985/224756
GO:0048644	muscle organ morphogenesis	93	-0.359644035769698	-1.3408025259189	0.0518672199170125	0.715362753611747	0.699933104253489	5787	tags=43%, list=30%, signal=30%	110532/109620/15110/21954/16974/28146/27419/320790/13805/21407/22762/107765/18128/16878/11464/13856/19014/22761/14225/20191/57265/228785/16392/17877/20181/228788/21952/140781/93840/11600/13609/21814/2
GO:0034620	cellular response to unfolded protein	82	-0.362275312827207	-1.33449643521956	0.0539979231568017	0.715362753611747	0.699933104253489	5093	tags=38%, list=27%, signal=28%	18024/16145/78943/19255/17973/77128/216440/22242/56491/19106/11910/80517/15499/109815/226090/66364/23795/27103/80280/13198/71648/19246/69232/11911/14828/72661/56334/12028/231630/12018/12913
GO:1903432	regulation of TORC1 signaling	89	-0.358957102158511	-1.33406365710018	0.0527950310559006	0.715362753611747	0.699933104253489	8423	tags=72%, list=44%, signal=40%	22258/216080/76630/71718/74374/328572/17168/72124/101148/224023/22631/56480/64930/18145/68441/101142/20963/68526/11651/22628/319481/105787/329679/18749/226419/75747/20869/97998/83924/252870/18712/2221
GO:0097120	receptor localization to synapse	86	-0.359428502268462	-1.33191313731269	0.0548654244306418	0.715362753611747	0.699933104253489	6837	tags=49%, list=36%, signal=31%	83493/26395/18164/53331/73340/72978/74513/17274/216831/11487/74053/26414/216963/77531/140723/69035/26422/65945/53869/268566/19684/54645/56637/20320/12322/56216/81905/13138/19400/15461/12300/16574/1099
GO:0048708	astrocyte differentiation	93	-0.356555735386852	-1.32928891650993	0.0570539419087137	0.715362753611747	0.699933104253489	5502	tags=38%, list=29%, signal=27%	30948/17136/18032/26417/27419/13649/18128/16653/16878/18109/11606/12978/18992/18088/19247/18015/16195/15979/20682/245944/22352/12259/107503/11350/14184/26413/15902/20201/14824/20681/12273/83433/20202/
GO:0017156	calcium-ion regulated exocytosis	76	-0.362272951703872	-1.32204615479133	0.06478578892372	0.715362753611747	0.699933104253489	6677	tags=47%, list=35%, signal=31%	20981/11840/241770/94090/16500/20318/320405/22788/19056/20912/215449/20907/18128/12288/239556/20910/208898/22249/11938/56216/171180/319508/54524/229521/54525/382018/13446/19894/27062/12291/20980/54519
GO:0072676	lymphocyte migration	105	-0.347921951537191	-1.31623722010473	0.053388090349076	0.715362753611747	0.699933104253489	4968	tags=38%, list=26%, signal=28%	20312/232341/17470/11491/80795/14345/13601/16408/20295/57765/73178/11634/108737/11501/171486/11848/12772/14456/321019/14462/66102/16456/20299/16421/20304/15945/67374/11350/66824/20300/12929/12775/1360
GO:0006892	post-Golgi vesicle-mediated transport	97	-0.347885846191619	-1.3064918698975	0.065843621399177	0.715362753611747	0.699933104253489	4540	tags=35%, list=24%, signal=27%	66482/26422/213760/20742/14694/19325/229593/106522/16783/13430/17918/66629/66460/11765/11778/107338/11766/75914/245944/71648/66352/53611/11736/18195/53612/17846/18797/93835/19376/142687/102058/57437/1
GO:0071346	cellular response to type II interferon	112	-0.343339066749143	-1.30261322928406	0.0616649537512847	0.715362753611747	0.699933104253489	5605	tags=41%, list=29%, signal=29%	360013/55932/20912/54396/20913/74732/20312/16145/19255/69091/20295/17913/12362/20910/56699/211948/20911/12322/14026/19014/69635/171429/227753/15979/22352/15944/20299/20304/15018/14469/21906/20300/1812
