gene_name	chr	is_neuronal	stratum_top_quartile
Fgf6	chr6	FALSE	TRUE
Fgfr3	chr5	TRUE	TRUE
Fgfr4	chr13	FALSE	TRUE
Akr1b8	chr6	FALSE	TRUE
Fh1	chr1	FALSE	FALSE
Ppm1g	chr5	FALSE	FALSE
Fkbp1a	chr2	FALSE	FALSE
Foxm1	chr6	FALSE	FALSE
Flii	chr11	FALSE	FALSE
Flot2	chr11	TRUE	FALSE
Asb14	chr14	FALSE	FALSE
Asb13	chr13	FALSE	FALSE
Fnta	chr8	FALSE	FALSE
Folr1	chr7	TRUE	FALSE
Folr2	chr7	FALSE	FALSE
Fosl2	chr5	FALSE	TRUE
Fpgs	chr2	FALSE	FALSE
Fxn	chr19	TRUE	FALSE
Tlr3	chr8	TRUE	FALSE
Frg1	chr8	FALSE	FALSE
Ftcd	chr10	FALSE	FALSE
Fut2	chr7	FALSE	FALSE
Timm10b	chr7	FALSE	FALSE
Ganab	chr19	FALSE	FALSE
G6pc2	chr2	FALSE	FALSE
G6pdx	chrX	TRUE	FALSE
Gaa	chr11	TRUE	FALSE
Gabra6	chr11	TRUE	FALSE
Gabrd	chr4	TRUE	TRUE
Gabre	chrX	TRUE	FALSE
Slc6a12	chr6	FALSE	TRUE
Galr1	chr18	FALSE	TRUE
Gapdhs	chr7	FALSE	FALSE
Gata1	chrX	TRUE	FALSE
Gata2	chr6	TRUE	TRUE
Gbp2b	chr3	FALSE	FALSE
Gbp2	chr3	FALSE	FALSE
Gcsam	chr16	FALSE	FALSE
Gcm1	chr9	TRUE	FALSE
Gdap1	chr1	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Gdf10	chr14	FALSE	TRUE
Gfap	chr11	TRUE	TRUE
Gfi1b	chr2	FALSE	FALSE
Ggh	chr4	FALSE	FALSE
Ggps1	chr13	FALSE	FALSE
Ggt1	chr10	FALSE	TRUE
Ghrh	chr2	TRUE	FALSE
Ghrhr	chr6	TRUE	TRUE
Cblif	chr19	FALSE	FALSE
Gja1	chr10	TRUE	TRUE
Gja3	chr14	TRUE	FALSE
Gjc1	chr11	TRUE	FALSE
Gja8	chr3	FALSE	FALSE
Gclm	chr3	TRUE	FALSE
Hagh	chr17	FALSE	FALSE
Glra4	chrX	TRUE	FALSE
Gm2a	chr11	TRUE	FALSE
Gna11	chr10	TRUE	FALSE
Gna15	chr10	FALSE	FALSE
Gnai2	chr9	TRUE	TRUE
Gnrhr	chr5	FALSE	FALSE
Got1	chr19	FALSE	FALSE
Got2	chr8	FALSE	FALSE
Lilrb4a	chr10	FALSE	FALSE
S1pr2	chr9	TRUE	FALSE
Pigq	chr17	FALSE	FALSE
Gpr37	chr6	TRUE	TRUE
P3h3	chr6	FALSE	FALSE
Grin2c	chr11	TRUE	TRUE
Pdia3	chr2	FALSE	FALSE
Gsg1	chr6	FALSE	TRUE
Gsta2	chr9	FALSE	FALSE
Gsta3	chr1	FALSE	FALSE
Gstt1	chr10	FALSE	FALSE
Gstz1	chr12	FALSE	FALSE
Cfap20	chr8	FALSE	FALSE
Thumpd3	chr6	FALSE	FALSE
Gucy2e	chr11	TRUE	FALSE
Gypa	chr8	FALSE	FALSE
Gys1	chr7	FALSE	FALSE
H2-DMa	chr17	FALSE	FALSE
Mr1	chr1	FALSE	TRUE
H3f3a	chr1	FALSE	FALSE
Hars1	chr18	FALSE	FALSE
Has3	chr8	FALSE	TRUE
Hba-a1	chr11	FALSE	TRUE
Serpind1	chr16	FALSE	FALSE
Hcfc1	chrX	FALSE	FALSE
Hcn2	chr10	FALSE	TRUE
Hcn3	chr3	FALSE	FALSE
Ptpn6	chr6	FALSE	FALSE
Hdac3	chr18	TRUE	FALSE
Hdac6	chrX	TRUE	FALSE
Hdgfl2	chr17	FALSE	FALSE
Gml2	chr15	FALSE	FALSE
Hexb	chr13	TRUE	TRUE
Hgs	chr11	FALSE	FALSE
Tfb2m	chr1	FALSE	FALSE
Hmgcl	chr4	FALSE	FALSE
Hmgcr	chr13	TRUE	FALSE
Nr4a1	chr15	TRUE	TRUE
Jpt1	chr11	FALSE	FALSE
Hnrnpk	chr13	TRUE	FALSE
Hnrnpl	chr7	FALSE	FALSE
Hoxb3	chr11	TRUE	TRUE
Hoxc4	chr15	FALSE	TRUE
Hoxc6	chr15	FALSE	TRUE
Hoxd11	chr2	FALSE	TRUE
Hoxd4	chr2	FALSE	TRUE
Hpn	chr7	TRUE	FALSE
Hr	chr14	FALSE	TRUE
Hsd17b7	chr1	TRUE	FALSE
Hsd3b2	chr3	TRUE	FALSE
Hsf1	chr15	FALSE	FALSE
Dnaja1	chr4	FALSE	FALSE
Hsph1	chr5	TRUE	FALSE
Hspa9	chr18	FALSE	FALSE
Htr1d	chr4	TRUE	FALSE
Htr2b	chr1	TRUE	FALSE
Htr5a	chr5	TRUE	TRUE
Htr5b	chr1	TRUE	FALSE
Htr6	chr4	TRUE	TRUE
Hus1	chr11	FALSE	FALSE
Ibsp	chr5	FALSE	FALSE
Icam1	chr9	FALSE	FALSE
Irf8	chr8	TRUE	TRUE
Ido1	chr8	FALSE	TRUE
Ids	chrX	FALSE	FALSE
Idua	chr5	TRUE	FALSE
Ifi203	chr1	FALSE	FALSE
Ifi204	chr1	FALSE	FALSE
Ifnar1	chr16	FALSE	FALSE
Ifngr1	chr10	TRUE	TRUE
Ifngr2	chr16	FALSE	FALSE
Igf2	chr7	TRUE	TRUE
Igfals	chr17	TRUE	FALSE
Igfbp4	chr11	FALSE	TRUE
Igfbp5	chr1	FALSE	TRUE
Il10ra	chr9	TRUE	TRUE
Il12b	chr11	FALSE	TRUE
Il12rb1	chr8	FALSE	TRUE
Il17ra	chr6	FALSE	TRUE
Il1rn	chr2	TRUE	FALSE
Il2rb	chr15	FALSE	TRUE
Il4	chr11	TRUE	FALSE
Il7r	chr15	FALSE	FALSE
Il9r	chr11	FALSE	TRUE
Gimap1	chr6	FALSE	FALSE
Inhba	chr13	TRUE	TRUE
Inhbc	chr10	FALSE	FALSE
Inppl1	chr7	TRUE	TRUE
Ipw	chr7	FALSE	FALSE
Irf4	chr13	TRUE	TRUE
Irs4	chrX	FALSE	TRUE
Itga2b	chr11	FALSE	FALSE
Itga5	chr15	TRUE	TRUE
Itga7	chr10	FALSE	TRUE
Itgax	chr7	TRUE	FALSE
Itgb1bp1	chr12	FALSE	FALSE
Itgb2l	chr16	FALSE	TRUE
Itgb7	chr15	FALSE	FALSE
Itih1	chr14	FALSE	FALSE
Itih3	chr14	FALSE	FALSE
Itih4	chr14	FALSE	TRUE
Itln1	chr1	FALSE	FALSE
Itm2b	chr14	FALSE	FALSE
Cuzd1	chr7	FALSE	FALSE
Itpa	chr2	FALSE	FALSE
Jag2	chr12	TRUE	TRUE
Jak3	chr8	TRUE	TRUE
Kcna2	chr3	TRUE	TRUE
Kcnc3	chr7	TRUE	FALSE
Kcnd1	chrX	FALSE	FALSE
Kcne1	chr16	TRUE	TRUE
Kcnh3	chr15	FALSE	TRUE
Kcnj4	chr15	FALSE	TRUE
Kcnn4	chr7	FALSE	FALSE
Napsa	chr7	FALSE	FALSE
Kif7	chr7	FALSE	TRUE
Kifc5b	chr17	FALSE	FALSE
Kin	chr2	FALSE	FALSE
Uhmk1	chr1	TRUE	FALSE
Klrc2	chr6	FALSE	FALSE
Kng1	chr16	FALSE	FALSE
Lad1	chr1	FALSE	TRUE
Lamp1	chr8	FALSE	FALSE
Laptm5	chr4	FALSE	TRUE
Arhgef1	chr7	FALSE	FALSE
Lck	chr4	FALSE	FALSE
Ldb1	chr19	TRUE	FALSE
Ldha	chr7	FALSE	FALSE
Ldhb	chr6	FALSE	FALSE
Cog1	chr11	FALSE	TRUE
Cnmd	chr14	FALSE	TRUE
Lep	chr6	TRUE	TRUE
Lgals3	chr14	TRUE	TRUE
Lgals9	chr11	FALSE	FALSE
Lhx6	chr2	TRUE	TRUE
Lhx8	chr3	TRUE	TRUE
Lhx9	chr1	TRUE	TRUE
Lif	chr11	TRUE	TRUE
Lig3	chr11	FALSE	FALSE
Lipe	chr7	FALSE	TRUE
Lipg	chr18	FALSE	TRUE
Llgl1	chr11	TRUE	FALSE
Lmna	chr3	FALSE	TRUE
Lmnb2	chr10	FALSE	FALSE
Lmo2	chr2	FALSE	TRUE
Lmo4	chr3	TRUE	TRUE
Phyh	chr2	FALSE	FALSE
Sh2b3	chr5	FALSE	TRUE
Lox	chr18	FALSE	TRUE
Loxl1	chr9	FALSE	TRUE
Loxl3	chr6	TRUE	TRUE
Anxa1	chr19	TRUE	FALSE
Zbtb7a	chr10	FALSE	FALSE
Lrpap1	chr5	FALSE	TRUE
Ltbp3	chr19	FALSE	TRUE
Ltf	chr9	FALSE	FALSE
Slc2a10	chr2	FALSE	FALSE
Stard4	chr18	FALSE	TRUE
Stard5	chr7	FALSE	FALSE
Nphs2	chr1	FALSE	FALSE
Klrb1a	chr6	FALSE	FALSE
Or51e2	chr7	TRUE	FALSE
Peg10	chr6	FALSE	TRUE
Cdhr1	chr14	TRUE	TRUE
Cyp4f13	chr17	FALSE	FALSE
Nxf7	chrX	FALSE	FALSE
Arr3	chrX	TRUE	FALSE
Tlr8	chrX	FALSE	FALSE
Mtmr4	chr11	FALSE	FALSE
Epcam	chr17	FALSE	FALSE
Bco2	chr9	FALSE	FALSE
Slc8b1	chr5	FALSE	FALSE
Atp13a1	chr8	FALSE	FALSE
Mlc1	chr15	FALSE	FALSE
Vgll1	chrX	FALSE	FALSE
Hook2	chr8	FALSE	FALSE
Ly9	chr1	FALSE	FALSE
Ly96	chr1	FALSE	FALSE
Lyar	chr5	FALSE	FALSE
Sumo2	chr11	FALSE	FALSE
Zfp369	chr13	FALSE	FALSE
Myoz3	chr18	FALSE	FALSE
Tm4sf1	chr3	FALSE	TRUE
Mcoln3	chr3	TRUE	FALSE
Amacr	chr15	FALSE	FALSE
Mxd1	chr6	FALSE	FALSE
Mxd4	chr5	FALSE	TRUE
Acot3	chr12	FALSE	FALSE
Maff	chr15	FALSE	TRUE
Mag	chr7	TRUE	FALSE
Mal	chr2	TRUE	TRUE
Bmf	chr2	FALSE	TRUE
Man2b1	chr8	TRUE	FALSE
Man2b2	chr5	FALSE	TRUE
Masp2	chr4	FALSE	FALSE
Matn3	chr12	FALSE	FALSE
Matn4	chr2	TRUE	TRUE
Max	chr12	FALSE	FALSE
Mbd1	chr18	TRUE	FALSE
Mbd4	chr6	FALSE	FALSE
Mc2r	chr18	FALSE	FALSE
Mcm3	chr1	FALSE	FALSE
Mcm2	chr6	FALSE	TRUE
Mcm4	chr16	FALSE	FALSE
Mcm5	chr8	FALSE	FALSE
Mdfi	chr17	FALSE	TRUE
Mdm2	chr10	TRUE	FALSE
Rdh11	chr12	TRUE	FALSE
Slc3a2	chr19	FALSE	FALSE
Mef2b	chr8	FALSE	TRUE
Rab8a	chr8	TRUE	FALSE
Meox1	chr11	FALSE	TRUE
Mest	chr6	FALSE	TRUE
Mfge8	chr7	FALSE	TRUE
Mfng	chr15	FALSE	TRUE
Sypl2	chr3	FALSE	TRUE
Mgat1	chr11	FALSE	FALSE
Clec10a	chr11	FALSE	FALSE
Mknk2	chr10	FALSE	TRUE
Mmp11	chr10	FALSE	TRUE
Mmp14	chr14	FALSE	TRUE
Mmp15	chr8	FALSE	TRUE
Mmp9	chr2	TRUE	TRUE
Mns1	chr9	TRUE	FALSE
Mnt	chr11	FALSE	TRUE
Mocs2	chr13	FALSE	TRUE
Mog	chr17	FALSE	FALSE
Mdh1	chr11	FALSE	FALSE
Mov10	chr3	TRUE	FALSE
Mpl	chr4	FALSE	FALSE
Mpp1	chrX	FALSE	FALSE
Mpv17	chr5	TRUE	FALSE
Msh5	chr17	FALSE	FALSE
Msh6	chr17	FALSE	FALSE
Msl3	chrX	FALSE	FALSE
Msmb	chr14	FALSE	FALSE
Grpel2	chr18	FALSE	FALSE
Map1a	chr2	TRUE	TRUE
Nudt1	chr5	FALSE	FALSE
Mthfd2	chr6	FALSE	FALSE
Mthfr	chr4	TRUE	TRUE
Tesmin	chr19	FALSE	FALSE
Mtnr1a	chr8	FALSE	TRUE
Laptm4a	chr12	FALSE	FALSE
Mtx1	chr3	FALSE	TRUE
Mvk	chr5	FALSE	TRUE
Mx1	chr16	FALSE	FALSE
Mybpc3	chr2	FALSE	TRUE
Myh1	chr11	FALSE	FALSE
Myh3	chr11	TRUE	TRUE
Myh4	chr11	FALSE	FALSE
Myh6	chr14	FALSE	TRUE
Myl1	chr1	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myo1c	chr11	FALSE	FALSE
Naca	chr10	FALSE	FALSE
Nat3	chr8	FALSE	FALSE
Ncf4	chr15	FALSE	TRUE
Ncl	chr1	FALSE	FALSE
Nfatc2ip	chr7	FALSE	FALSE
Nfe2l1	chr11	TRUE	FALSE
Nfil3	chr13	FALSE	FALSE
Nfkbil1	chr17	FALSE	FALSE
Nfs1	chr2	FALSE	FALSE
Nfya	chr17	FALSE	FALSE
Nfyb	chr10	FALSE	TRUE
Ngfr	chr11	TRUE	TRUE
Nipsnap1	chr11	TRUE	FALSE
Nme2	chr11	TRUE	FALSE
Nqo1	chr8	TRUE	FALSE
Nqo2	chr13	TRUE	FALSE
Nnmt	chr9	FALSE	FALSE
Rrp1	chr10	FALSE	FALSE
Emc8	chr8	FALSE	FALSE
Nos3	chr5	TRUE	TRUE
Notch4	chr17	FALSE	FALSE
Uhrf1	chr17	FALSE	TRUE
Nup50	chr15	TRUE	FALSE
Npas1	chr7	TRUE	TRUE
Pnoc	chr14	TRUE	TRUE
Npr1	chr3	FALSE	TRUE
Nsg1	chr5	TRUE	TRUE
Ntan1	chr16	TRUE	FALSE
Ntrk1	chr3	TRUE	TRUE
Dusp8	chr7	FALSE	TRUE
Nucb1	chr7	FALSE	FALSE
Nudc	chr4	FALSE	FALSE
Numbl	chr7	TRUE	FALSE
Nup62	chr7	FALSE	FALSE
Nr4a2	chr2	TRUE	TRUE
Oat	chr7	FALSE	FALSE
Oaz2	chr9	FALSE	FALSE
Ogn	chr13	FALSE	FALSE
Oit3	chr10	FALSE	TRUE
Oprk1	chr1	TRUE	FALSE
Sigmar1	chr4	TRUE	FALSE
Slc25a15	chr8	FALSE	FALSE
Cldn11	chr3	TRUE	TRUE
Otx2	chr14	TRUE	TRUE
Oxtr	chr6	TRUE	TRUE
P2rx1	chr11	TRUE	TRUE
P2rx4	chr5	TRUE	FALSE
P2rx6	chr16	FALSE	TRUE
P2ry2	chr7	TRUE	TRUE
P4hb	chr11	FALSE	FALSE
Pabpc1	chr15	FALSE	FALSE
Prdx1	chr4	FALSE	FALSE
Pax9	chr12	FALSE	TRUE
Igbp1	chrX	FALSE	FALSE
Furin	chr7	FALSE	FALSE
Pcsk7	chr9	FALSE	FALSE
Pctp	chr11	FALSE	FALSE
Pdcd1	chr1	FALSE	TRUE
Pdcd6	chr13	FALSE	FALSE
Pdgfa	chr5	FALSE	TRUE
Pdgfb	chr15	TRUE	TRUE
Pdha1	chrX	FALSE	FALSE
Padi3	chr4	FALSE	FALSE
Pdk2	chr11	FALSE	TRUE
Pdyn	chr2	TRUE	TRUE
Etv4	chr11	TRUE	TRUE
Per1	chr11	FALSE	FALSE
Pfdn2	chr1	FALSE	FALSE
Pfkl	chr10	FALSE	TRUE
Pgk1	chrX	FALSE	FALSE
Phb1	chr11	TRUE	FALSE
Piga	chrX	FALSE	FALSE
Pou1f1	chr16	TRUE	TRUE
Pitpnm1	chr19	FALSE	FALSE
Pitx2	chr3	TRUE	TRUE
Pitx3	chr19	TRUE	TRUE
Pkm	chr9	FALSE	FALSE
Prkaca	chr8	TRUE	FALSE
Pla2g2c	chr4	FALSE	TRUE
Serpinb2	chr1	FALSE	FALSE
Plat	chr8	TRUE	FALSE
Plaur	chr7	FALSE	FALSE
Plcb2	chr2	TRUE	TRUE
Plcb3	chr19	FALSE	TRUE
Plcd1	chr9	FALSE	TRUE
Plcd4	chr1	FALSE	FALSE
Pld2	chr11	TRUE	FALSE
Pld3	chr7	FALSE	FALSE
Plp1	chrX	TRUE	FALSE
Plscr2	chr9	FALSE	FALSE
Pltp	chr2	FALSE	FALSE
Plxna3	chrX	TRUE	FALSE
Pmp2	chr3	FALSE	FALSE
Pnliprp1	chr19	FALSE	FALSE
Pnliprp2	chr19	FALSE	FALSE
Septin4	chr11	TRUE	FALSE
Pola2	chr19	FALSE	FALSE
Polb	chr8	TRUE	FALSE
Pold1	chr7	FALSE	FALSE
Polg	chr7	FALSE	FALSE
Cnot7	chr8	FALSE	FALSE
Pou6f1	chr15	FALSE	FALSE
Endou	chr15	FALSE	TRUE
Ppp1cc	chr5	TRUE	FALSE
Ppp1r17	chr6	FALSE	TRUE
Ppp2cb	chr8	FALSE	FALSE
Ppp5c	chr7	FALSE	TRUE
Inpp5k	chr11	FALSE	FALSE
Ppt1	chr4	TRUE	FALSE
Mob4	chr1	FALSE	FALSE
Prim1	chr10	FALSE	FALSE
Prkag1	chr15	FALSE	FALSE
Prkar1a	chr11	FALSE	FALSE
Mapk8ip1	chr2	FALSE	TRUE
Proc	chr18	FALSE	FALSE
Prph2	chr17	TRUE	FALSE
Prps1	chrX	TRUE	FALSE
Prx	chr7	TRUE	FALSE
Psap	chr10	TRUE	FALSE
Psma3	chr12	FALSE	FALSE
Psmb1	chr17	FALSE	FALSE
Psmc1	chr12	FALSE	FALSE
Psmc2	chr5	FALSE	FALSE
Psmc3	chr2	FALSE	FALSE
Pipox	chr11	FALSE	TRUE
Ptafr	chr4	FALSE	FALSE
Ptch2	chr4	FALSE	FALSE
Atp12a	chr14	FALSE	TRUE
Bspry	chr4	FALSE	FALSE
Prpf8	chr11	FALSE	FALSE
Ufsp2	chr8	FALSE	FALSE
Ptger2	chr14	FALSE	TRUE
Rwdd4a	chr8	FALSE	FALSE
Med9	chr11	FALSE	FALSE
Shkbp1	chr7	FALSE	FALSE
Rspo1	chr4	FALSE	FALSE
Prom2	chr2	FALSE	TRUE
Hps1	chr19	FALSE	TRUE
Ptgs1	chr2	TRUE	TRUE
Pth1r	chr9	FALSE	TRUE
Ptpn18	chr1	FALSE	TRUE
Wdr81	chr11	FALSE	FALSE
Pla2g15	chr8	FALSE	FALSE
Abcg4	chr9	FALSE	FALSE
Ptprn	chr1	FALSE	TRUE
Cavin1	chr11	FALSE	TRUE
Pvalb	chr15	TRUE	TRUE
Cyb5d2	chr11	TRUE	FALSE
Abcd4	chr12	FALSE	FALSE
Pirt	chr11	FALSE	FALSE
Pex2	chr3	TRUE	FALSE
Gm53	chr11	FALSE	TRUE
Pex5	chr6	TRUE	FALSE
Pygm	chr19	FALSE	TRUE
Slu7	chr11	FALSE	FALSE
Rab1a	chr11	FALSE	FALSE
Rab11b	chr17	FALSE	FALSE
Rab12	chr17	FALSE	FALSE
Rab20	chr8	FALSE	TRUE
Rab23	chr1	TRUE	FALSE
Rab33b	chr3	FALSE	FALSE
Rab4b	chr7	FALSE	FALSE
Rab5b	chr10	FALSE	FALSE
Rab5c	chr11	FALSE	FALSE
Zfp184	chr13	FALSE	FALSE
Rac1	chr5	TRUE	FALSE
Rac2	chr15	FALSE	TRUE
Rad1	chr15	FALSE	FALSE
Rad51ap1	chr6	FALSE	FALSE
Rad51d	chr11	FALSE	FALSE
Rad52	chr6	FALSE	FALSE
Zbtb12	chr17	FALSE	FALSE
Abhd16a	chr17	FALSE	FALSE
Rasgrp2	chr19	FALSE	TRUE
Rarg	chr15	TRUE	TRUE
Zfp469	chr8	FALSE	TRUE
Utp14b	chr1	FALSE	TRUE
Robo3	chr9	TRUE	TRUE
Rbm4	chr19	FALSE	FALSE
Rbp1	chr9	FALSE	TRUE
Rbp2	chr9	FALSE	FALSE
Rbpjl	chr2	FALSE	TRUE
Rcn1	chr2	FALSE	TRUE
Rdh16	chr10	FALSE	FALSE
Relb	chr7	TRUE	FALSE
Upf1	chr8	FALSE	TRUE
Dpf2	chr19	TRUE	FALSE
Rest	chr5	TRUE	TRUE
Rfc2	chr5	FALSE	FALSE
Trim27	chr13	FALSE	TRUE
Rgn	chrX	FALSE	FALSE
Rit1	chr3	FALSE	FALSE
Rlbp1	chr7	TRUE	FALSE
Rlim	chrX	FALSE	FALSE
Rnf4	chr5	FALSE	FALSE
Slc22a8	chr19	FALSE	FALSE
Mst1r	chr9	TRUE	TRUE
Polr2a	chr11	FALSE	FALSE
Polr2c	chr8	FALSE	TRUE
Sub1	chr15	FALSE	FALSE
Pdc	chr1	TRUE	FALSE
Rrh	chr3	TRUE	FALSE
Rtkn	chr6	FALSE	TRUE
Rtn2	chr7	FALSE	FALSE
Ruvbl2	chr7	FALSE	FALSE
S100a3	chr3	FALSE	FALSE
Sar1a	chr10	FALSE	FALSE
Sars1	chr3	FALSE	FALSE
Scd1	chr19	FALSE	TRUE
Scd2	chr19	FALSE	TRUE
Scnn1a	chr6	TRUE	TRUE
Scrg1	chr8	FALSE	FALSE
Cxcl12	chr6	TRUE	TRUE
Serpinf1	chr11	TRUE	FALSE
Cavin2	chr1	FALSE	TRUE
Sec22b	chr3	FALSE	FALSE
Sell	chr1	FALSE	FALSE
Selplg	chr5	FALSE	FALSE
Sema4a	chr3	TRUE	TRUE
Sema6b	chr17	TRUE	TRUE
Sema6c	chr3	TRUE	TRUE
Sema7a	chr9	TRUE	TRUE
Foxp3	chrX	FALSE	FALSE
Sftpd	chr14	FALSE	FALSE
Sgca	chr11	FALSE	TRUE
Sh3bp1	chr15	FALSE	TRUE
Sh3gl1	chr17	TRUE	TRUE
Sem1	chr6	FALSE	FALSE
Shmt1	chr11	FALSE	FALSE
Pmel	chr10	FALSE	FALSE
Siah1a	chr8	TRUE	FALSE
Siah2	chr3	FALSE	TRUE
St6galnac2	chr11	FALSE	FALSE
St6galnac4	chr2	FALSE	TRUE
St8sia3	chr18	FALSE	TRUE
Tra2b	chr16	TRUE	FALSE
Cox7a2l	chr17	FALSE	FALSE
Sipa1	chr19	FALSE	TRUE
Six3	chr17	TRUE	TRUE
Six4	chr12	TRUE	TRUE
Slbp	chr5	FALSE	FALSE
Slc10a1	chr12	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Slc12a4	chr8	TRUE	TRUE
Slc13a2	chr11	FALSE	TRUE
Slc16a1	chr3	FALSE	FALSE
Slc34a1	chr13	FALSE	TRUE
Slc1a5	chr7	FALSE	FALSE
Slc20a1	chr2	FALSE	FALSE
Slc23a1	chr18	TRUE	FALSE
Slc4a1	chr11	FALSE	TRUE
Slc4a2	chr5	FALSE	TRUE
Slc4a3	chr1	FALSE	TRUE
Slfn4	chr11	FALSE	FALSE
Smarcb1	chr10	TRUE	FALSE
Ighmbp2	chr19	TRUE	FALSE
Smn1	chr13	TRUE	FALSE
Siglec1	chr2	FALSE	TRUE
Snn	chr16	FALSE	TRUE
Snrpc	chr17	FALSE	FALSE
Snrpd1	chr18	FALSE	FALSE
Sod2	chr17	TRUE	FALSE
Sall3	chr18	TRUE	TRUE
Serpinb9b	chr13	FALSE	FALSE
Serpinb6b	chr13	TRUE	FALSE
Serpinb9	chr13	FALSE	FALSE
Serpinb5	chr1	FALSE	FALSE
Serpinb8	chr1	FALSE	TRUE
Spint1	chr2	TRUE	TRUE
Gtpbp10	chr5	FALSE	FALSE
Sqle	chr15	FALSE	TRUE
Tmie	chr9	TRUE	TRUE
Tspoap1	chr11	TRUE	FALSE
Csrnp2	chr15	FALSE	FALSE
Smagp	chr15	FALSE	FALSE
Bnip5	chr17	FALSE	TRUE
Srebf1	chr11	FALSE	TRUE
Ubap1l	chr9	FALSE	FALSE
Aph1b	chr9	TRUE	FALSE
Dhx37	chr5	TRUE	FALSE
Fam180a	chr6	FALSE	TRUE
Srprb	chr9	FALSE	FALSE
Exog	chr9	FALSE	FALSE
Btbd2	chr10	TRUE	FALSE
Mob3a	chr10	FALSE	FALSE
Cyp4f17	chr17	FALSE	FALSE
Rpp40	chr13	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Stat6	chr10	FALSE	FALSE
Stc1	chr14	FALSE	TRUE
Stc2	chr11	FALSE	TRUE
Sult1e1	chr5	FALSE	FALSE
Slc25a38	chr9	FALSE	FALSE
Eif4g1	chr16	TRUE	FALSE
Stip1	chr19	FALSE	FALSE
Creb3l3	chr10	FALSE	FALSE
Stk11	chr10	TRUE	TRUE
Eif5a2	chr3	FALSE	FALSE
Hmgcs1	chr13	FALSE	FALSE
Plk4	chr3	FALSE	FALSE
Sde2	chr1	FALSE	FALSE
Aurka	chr2	TRUE	FALSE
Stra8	chr6	FALSE	TRUE
Strap	chr6	TRUE	FALSE
Tns2	chr15	FALSE	TRUE
Stx4a	chr7	TRUE	FALSE
Stxbp2	chr8	TRUE	FALSE
Dtx3l	chr16	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Igsf1	chrX	FALSE	FALSE
Surf4	chr2	FALSE	FALSE
Surf6	chr2	FALSE	FALSE
Suv39h1	chrX	FALSE	FALSE
Gpkow	chrX	FALSE	FALSE
Tfe3	chrX	FALSE	FALSE
Tyw3	chr3	FALSE	FALSE
Sectm1a	chr11	FALSE	FALSE
Sycp3	chr10	TRUE	FALSE
Sdc1	chr12	FALSE	TRUE
Sdc4	chr2	TRUE	TRUE
Syp	chrX	TRUE	FALSE
Syt3	chr7	TRUE	FALSE
Tbc1d25	chrX	FALSE	FALSE
Mtrr	chr13	FALSE	FALSE
Metrnl	chr11	FALSE	TRUE
Iglon5	chr7	FALSE	FALSE
Zfp658	chr7	FALSE	FALSE
Zfp719	chr7	FALSE	FALSE
Irgc	chr7	FALSE	FALSE
Zkscan2	chr7	FALSE	FALSE
Gprc6a	chr10	FALSE	FALSE
Mtmr9	chr14	FALSE	FALSE
Zfp677	chr17	FALSE	FALSE
Tdrd6	chr17	FALSE	FALSE
Mettl14	chr3	TRUE	FALSE
Timd5	chr11	FALSE	FALSE
Ppp1r36	chr12	FALSE	FALSE
Lacc1	chr14	FALSE	TRUE
Kbtbd2	chr6	FALSE	FALSE
Alkbh1	chr12	TRUE	FALSE
Churc1	chr12	FALSE	FALSE
Lrtm2	chr6	TRUE	TRUE
Cpne9	chr6	TRUE	FALSE
Fbxw13	chr9	FALSE	FALSE
Pank3	chr11	FALSE	FALSE
4932415M13Rik	chr17	FALSE	FALSE
Odad1	chr7	TRUE	FALSE
Mgst2	chr3	FALSE	TRUE
Mfsd9	chr1	FALSE	FALSE
Depdc7	chr2	FALSE	TRUE
Hk3	chr13	FALSE	TRUE
Clrn3	chr7	FALSE	FALSE
Nhlrc3	chr3	FALSE	FALSE
Proser1	chr3	FALSE	FALSE
Cc2d1a	chr8	FALSE	FALSE
Zfp748	chr13	FALSE	FALSE
AA986860	chr1	FALSE	TRUE
Paox	chr7	FALSE	FALSE
Mtg1	chr7	FALSE	FALSE
Trmt1	chr8	FALSE	FALSE
Nepro	chr16	TRUE	FALSE
Slc66a1	chr4	FALSE	FALSE
Zfp273	chr13	FALSE	FALSE
Catsper2	chr2	FALSE	FALSE
Pm20d1	chr1	FALSE	FALSE
Tnpo2	chr8	FALSE	FALSE
Zfp583	chr7	FALSE	FALSE
Abhd10	chr16	FALSE	FALSE
Pdlim2	chr14	FALSE	TRUE
Ankrd35	chr3	FALSE	TRUE
Fbxl21	chr13	FALSE	FALSE
Tacc3	chr5	TRUE	FALSE
Tacr2	chr10	TRUE	FALSE
Prdm9	chr17	FALSE	FALSE
Taf1a	chr1	FALSE	FALSE
P2ry10b	chrX	FALSE	FALSE
Tal1	chr4	TRUE	TRUE
Plekhg6	chr6	FALSE	TRUE
Bag2	chr1	FALSE	TRUE
Tap2	chr17	FALSE	FALSE
Tapbp	chr17	FALSE	FALSE
Arhgef19	chr4	FALSE	TRUE
