gene_name	chr	is_neuronal	stratum_top_quartile
Foxs1	chr2	TRUE	TRUE
Foxb2	chr19	FALSE	TRUE
Foxl1	chr8	FALSE	TRUE
Fos	chr12	TRUE	TRUE
Fpr3	chr17	FALSE	FALSE
Frat1	chr19	FALSE	TRUE
Fshb	chr2	FALSE	FALSE
Fth1	chr19	FALSE	FALSE
Ftl1	chr7	FALSE	FALSE
Fut1	chr7	TRUE	FALSE
Fut4	chr9	FALSE	TRUE
Fut7	chr2	FALSE	TRUE
Fzd1	chr5	TRUE	TRUE
Fzd7	chr1	FALSE	TRUE
Fzd9	chr5	TRUE	TRUE
G0s2	chr1	FALSE	TRUE
G6pd2	chr5	TRUE	FALSE
Gal	chr19	TRUE	FALSE
Galr2	chr11	TRUE	TRUE
Galr3	chr15	FALSE	TRUE
Galt	chr4	FALSE	FALSE
Gamt	chr10	FALSE	TRUE
Gapdh	chr6	TRUE	FALSE
Gas1	chr13	TRUE	TRUE
Gas5	chr1	FALSE	TRUE
Gast	chr11	FALSE	FALSE
Rabac1	chr7	FALSE	TRUE
Gbx2	chr1	TRUE	TRUE
Gdf3	chr6	FALSE	FALSE
Gdf5	chr2	TRUE	FALSE
Gfra4	chr2	TRUE	TRUE
Gh	chr11	TRUE	FALSE
Gja10	chr4	TRUE	FALSE
Gja4	chr4	FALSE	TRUE
Gjd2	chr2	TRUE	TRUE
Gjb4	chr4	TRUE	FALSE
Gjb5	chr4	FALSE	FALSE
Gykl1	chr18	FALSE	FALSE
Gk2	chr5	FALSE	TRUE
Galk1	chr11	FALSE	TRUE
Glycam1	chr15	FALSE	FALSE
Gngt1	chr6	TRUE	FALSE
Gng3	chr19	FALSE	FALSE
Gng8	chr7	FALSE	TRUE
Gnmt	chr17	FALSE	TRUE
Gnrh1	chr14	TRUE	FALSE
Gp1ba	chr11	FALSE	FALSE
Gp1bb	chr16	FALSE	TRUE
Gp5	chr16	FALSE	TRUE
Gpaa1	chr15	FALSE	FALSE
Gpr12	chr5	FALSE	TRUE
Gpr3	chr4	FALSE	TRUE
Gpr27	chr6	FALSE	TRUE
Gpx1	chr9	TRUE	TRUE
Gpx2	chr12	FALSE	FALSE
Gpx2-ps1	chr7	FALSE	FALSE
Grcc10	chr6	TRUE	FALSE
Cdca3	chr6	FALSE	FALSE
Spsb2	chr6	FALSE	TRUE
Cxcl1	chr5	FALSE	TRUE
Gsc	chr12	TRUE	TRUE
Haspin	chr11	FALSE	FALSE
Gsx1	chr5	TRUE	TRUE
Gsx2	chr5	TRUE	TRUE
Gspt2	chrX	FALSE	TRUE
Gstm2	chr3	FALSE	TRUE
Gstm4	chr3	FALSE	FALSE
Gstm5	chr3	FALSE	FALSE
Gstp1	chr19	FALSE	FALSE
Nkx6-2	chr7	TRUE	TRUE
Guca2a	chr4	FALSE	FALSE
Guca2b	chr4	FALSE	TRUE
Gzmb	chr14	FALSE	FALSE
Gzmc	chr14	FALSE	FALSE
Gzmd	chr14	FALSE	FALSE
Gzme	chr14	FALSE	FALSE
Gzmg	chr14	FALSE	TRUE
H19	chr7	FALSE	TRUE
H1f0	chr15	FALSE	TRUE
H2-Bl	chr17	FALSE	TRUE
H2-K1	chr17	TRUE	TRUE
Pfdn6	chr17	FALSE	FALSE
Hsd17b8	chr17	FALSE	FALSE
H2-L	chr17	FALSE	FALSE
H2-M10.1	chr17	FALSE	FALSE
H2-M3	chr17	FALSE	FALSE
H2-M9	chr17	FALSE	FALSE
H2-Oa	chr17	FALSE	FALSE
H2-Q1	chr17	FALSE	FALSE
H2-Q10	chr17	FALSE	FALSE
H2-Q2	chr17	FALSE	TRUE
H2-Q5	chr17	FALSE	TRUE
H2-Q7	chr17	FALSE	TRUE
H2-T23	chr17	FALSE	TRUE
H2-T3	chr17	FALSE	FALSE
Ifi44l	chr3	FALSE	TRUE
H3c14	chr3	FALSE	TRUE
Hsd17b10	chrX	FALSE	FALSE
Hand1	chr11	FALSE	TRUE
Hand2	chr8	TRUE	TRUE
Hba-x	chr11	FALSE	FALSE
Hbb-b1	chr7	FALSE	FALSE
Hbb-bh1	chr7	FALSE	FALSE
Hcrt	chr11	TRUE	TRUE
Hdgfl1	chr13	FALSE	FALSE
Hes1	chr16	TRUE	TRUE
Hes2	chr4	TRUE	TRUE
Hes5	chr4	TRUE	TRUE
Hey1	chr3	TRUE	TRUE
Foxd3	chr4	FALSE	TRUE
Foxj1	chr11	TRUE	TRUE
Foxf1	chr8	FALSE	TRUE
Foxg1	chr12	TRUE	TRUE
Mst1	chr9	FALSE	FALSE
Hint1	chr11	FALSE	FALSE
H2ax	chr9	FALSE	FALSE
Hmgn2	chr4	FALSE	FALSE
Hmg20b	chr10	TRUE	TRUE
Hmx3	chr7	TRUE	TRUE
Foxa2	chr2	TRUE	TRUE
Hoxa1	chr6	TRUE	TRUE
Hoxa11	chr6	FALSE	TRUE
Hoxa13	chr6	FALSE	TRUE
Hoxa4	chr6	FALSE	TRUE
Hoxa5	chr6	FALSE	TRUE
Hoxa6	chr6	FALSE	TRUE
Hoxb1	chr11	TRUE	TRUE
Hoxb13	chr11	FALSE	TRUE
Hoxb4	chr11	FALSE	TRUE
Hoxb5	chr11	FALSE	TRUE
Hoxb7	chr11	FALSE	TRUE
Hoxb8	chr11	TRUE	TRUE
Hoxc12	chr15	FALSE	TRUE
Hoxc8	chr15	TRUE	TRUE
Hoxd1	chr2	TRUE	TRUE
Hoxd10	chr2	TRUE	TRUE
Hoxd12	chr2	FALSE	TRUE
Hoxd13	chr2	FALSE	TRUE
Hoxd8	chr2	FALSE	TRUE
Hoxd9	chr2	TRUE	TRUE
Hp	chr8	FALSE	FALSE
Hrc	chr7	FALSE	FALSE
Hsd17b1	chr11	FALSE	TRUE
Dnajb3	chr1	FALSE	TRUE
Hspb1	chr5	TRUE	TRUE
Hspa1b	chr17	FALSE	TRUE
Hspa2	chr12	TRUE	TRUE
Hspe1	chr1	FALSE	FALSE
Htr1a	chr13	TRUE	TRUE
Id1	chr2	TRUE	TRUE
Id2	chr12	TRUE	TRUE
Id3	chr4	TRUE	TRUE
Ier2	chr8	TRUE	TRUE
Ier3	chr17	FALSE	TRUE
Ier5	chr1	FALSE	TRUE
Cxcl10	chr5	FALSE	TRUE
Ifna1	chr4	FALSE	FALSE
Ifna11	chr4	FALSE	TRUE
Ifna2	chr4	FALSE	FALSE
Ifna4	chr4	FALSE	TRUE
Ifna5	chr4	FALSE	FALSE
Ifna6	chr4	FALSE	TRUE
Ifna7	chr4	FALSE	FALSE
Ifna9	chr4	FALSE	TRUE
Ifnab	chr4	FALSE	FALSE
Ifnb1	chr4	TRUE	FALSE
Cd79b	chr11	FALSE	FALSE
Ccn1	chr3	FALSE	TRUE
Il18bp	chr7	FALSE	FALSE
Igll1	chr16	FALSE	FALSE
Il13	chr11	FALSE	FALSE
Il17a	chr1	FALSE	FALSE
Il3	chr11	FALSE	FALSE
Il5	chr11	FALSE	FALSE
Il9	chr13	FALSE	FALSE
Inha	chr1	FALSE	TRUE
Ins1	chr19	TRUE	FALSE
Insl3	chr8	FALSE	TRUE
Irs3	chr5	FALSE	TRUE
Irx3	chr8	TRUE	TRUE
Ivl	chr3	FALSE	FALSE
Jun	chr4	TRUE	TRUE
Junb	chr8	FALSE	TRUE
Jund	chr8	FALSE	FALSE
Kap	chr6	FALSE	FALSE
Kcna3	chr3	FALSE	TRUE
Kcna5	chr6	FALSE	TRUE
Kcna7	chr7	FALSE	FALSE
Kcnj11	chr7	TRUE	TRUE
Kcnk7	chr19	FALSE	FALSE
Fabp5	chr3	TRUE	TRUE
Klf1	chr8	FALSE	TRUE
Klf2	chr8	FALSE	TRUE
Klk1b7-ps	chr7	FALSE	FALSE
Klk1	chr7	FALSE	FALSE
Klk1b11	chr7	FALSE	FALSE
Klk1b21	chr7	FALSE	FALSE
Klk1b24	chr7	FALSE	FALSE
Klk1b27	chr7	FALSE	FALSE
Klk1b1	chr7	FALSE	FALSE
Klk1b8	chr7	FALSE	FALSE
Mafb	chr2	TRUE	TRUE
Krt31	chr11	FALSE	FALSE
Krt10	chr11	FALSE	FALSE
Krt13	chr11	FALSE	FALSE
Krt14	chr11	FALSE	FALSE
Krt15	chr11	FALSE	FALSE
Krt16	chr11	FALSE	FALSE
Krt18	chr15	FALSE	TRUE
Krt34	chr11	FALSE	FALSE
Krt36	chr11	FALSE	FALSE
Krt6a	chr15	FALSE	FALSE
Krt6b	chr15	FALSE	FALSE
Krtap11-1	chr16	FALSE	TRUE
Krtap12-1	chr10	FALSE	FALSE
Krtap13	chr16	FALSE	FALSE
Krtap6-1	chr16	FALSE	FALSE
Krtap6-2	chr16	FALSE	FALSE
Krtap8-1	chr16	FALSE	FALSE
Krtap9-1	chr11	FALSE	FALSE
Lalba	chr15	FALSE	FALSE
Rpsa	chr9	FALSE	FALSE
Lbx1	chr19	TRUE	TRUE
Lbx2	chr6	FALSE	TRUE
Lcat	chr8	FALSE	FALSE
Lcn2	chr2	TRUE	FALSE
Lcn3	chr2	FALSE	FALSE
Lcn4	chr2	FALSE	FALSE
Lgals1	chr15	TRUE	FALSE
Lgals6	chr7	FALSE	FALSE
Lgals7	chr7	FALSE	FALSE
Lhb	chr7	FALSE	TRUE
Rps2	chr17	FALSE	FALSE
Psmb8	chr17	FALSE	TRUE
Loricrin	chr3	FALSE	TRUE
Xcl1	chr1	FALSE	FALSE
Lst1	chr17	TRUE	FALSE
Lta	chr17	TRUE	TRUE
Ltb	chr17	FALSE	TRUE
Ltb4r1	chr14	FALSE	TRUE
Ltc4s	chr11	FALSE	TRUE
Gpha2	chr19	FALSE	FALSE
Krtap19-2	chr16	FALSE	FALSE
Krtap21-1	chr16	FALSE	FALSE
Ly6d	chr15	FALSE	TRUE
Ly6f	chr15	TRUE	FALSE
Trhr2	chr8	FALSE	FALSE
Sertad3	chr7	FALSE	FALSE
Rac3	chr11	TRUE	TRUE
Nherf4	chr9	FALSE	FALSE
Rfxap	chr3	FALSE	FALSE
Tmed1	chr9	FALSE	FALSE
Lyl1	chr8	FALSE	FALSE
Mab21l1	chr3	FALSE	TRUE
Vmn1r37	chr6	FALSE	FALSE
Vmn1r36	chr6	FALSE	FALSE
Vmn1r35	chr6	FALSE	FALSE
Vmn1r38	chr6	FALSE	FALSE
Vmn1r33	chr6	FALSE	FALSE
Vmn1r17	chr6	FALSE	FALSE
Vmn1r26	chr6	FALSE	FALSE
Vmn1r24	chr6	FALSE	FALSE
Vmn1r5	chr6	FALSE	FALSE
Vmn1r6	chr6	FALSE	FALSE
Vmn1r4	chr6	FALSE	FALSE
Vmn1r30	chr6	TRUE	FALSE
Vmn1r22	chr6	FALSE	FALSE
Vmn1r23	chr6	FALSE	FALSE
Vmn1r28	chr6	FALSE	FALSE
Vmn1r18	chr6	FALSE	FALSE
Vmn1r19	chr6	FALSE	FALSE
Vmn1r21	chr6	FALSE	FALSE
Vmn1r16	chr6	FALSE	FALSE
Vmn1r9	chr6	FALSE	FALSE
Vmn1r8	chr6	FALSE	FALSE
Vmn1r27	chr6	FALSE	FALSE
Asic3	chr5	TRUE	TRUE
Mxd3	chr13	FALSE	FALSE
Vmn1r232	chr17	FALSE	FALSE
Madcam1	chr10	FALSE	FALSE
Vmn1r234	chr17	FALSE	FALSE
Vmn1r236	chr17	FALSE	FALSE
Vmn1r80	chr7	FALSE	FALSE
Vmn1r-ps103	chr13	FALSE	FALSE
Vmn1r200	chr13	FALSE	FALSE
Vmn1r199	chr13	FALSE	FALSE
Vmn1r214	chr13	FALSE	FALSE
Vmn1r213	chr13	FALSE	FALSE
Vmn1r206	chr13	FALSE	FALSE
Vmn1r205	chr13	FALSE	FALSE
Vmn1r208	chr13	FALSE	FALSE
Vmn1r215	chr13	FALSE	FALSE
Vmn1r198	chr13	FALSE	FALSE
Vmn1r201	chr13	FALSE	FALSE
Vmn1r218	chr13	FALSE	FALSE
Vmn1r195	chr13	FALSE	FALSE
Vmn1r202	chr13	FALSE	FALSE
Vmn1r210	chr13	FALSE	FALSE
Vmn1r203	chr13	FALSE	FALSE
Vmn1r220	chr13	FALSE	FALSE
Vmn1r219	chr13	FALSE	FALSE
Vmn1r217	chr13	FALSE	FALSE
Vmn1r222	chr13	FALSE	FALSE
Vmn1r212	chr13	FALSE	FALSE
Vmn1r197	chr13	FALSE	FALSE
Vmn1r216	chr13	FALSE	FALSE
Magea1	chrX	FALSE	FALSE
Magea4	chrX	FALSE	FALSE
Mageb2	chrX	FALSE	FALSE
Mageb3	chr2	FALSE	TRUE
Apobr	chr7	FALSE	FALSE
Ucn2	chr9	FALSE	FALSE
Ascl1	chr10	TRUE	TRUE
Ascl2	chr7	TRUE	TRUE
Mc1r	chr8	TRUE	TRUE
Mc3r	chr2	FALSE	TRUE
Mc4r	chr18	FALSE	TRUE
Mcl1	chr3	TRUE	FALSE
Mcpt-ps1	chr14	FALSE	FALSE
Mcpt1	chr14	FALSE	FALSE
Mcpt2	chr14	FALSE	FALSE
Mcpt4	chr14	FALSE	FALSE
Cma1	chr14	FALSE	TRUE
Tpsb2	chr17	FALSE	FALSE
Mcpt8	chr14	FALSE	TRUE
Mcpt9	chr14	FALSE	FALSE
Mdk	chr2	TRUE	TRUE
Mea1	chr17	FALSE	FALSE
Mesp1	chr7	TRUE	TRUE
Mesp2	chr7	FALSE	FALSE
Foxd2	chr4	FALSE	TRUE
Mgp	chr6	FALSE	FALSE
Mif	chr10	FALSE	TRUE
Bhlha15	chr5	TRUE	FALSE
Marcksl1	chr4	TRUE	TRUE
Mos	chr4	FALSE	TRUE
Mpeg1	chr19	FALSE	FALSE
Msc	chr1	FALSE	TRUE
Cited2	chr10	TRUE	TRUE
Msx1	chr5	TRUE	TRUE
Msx3	chr7	FALSE	TRUE
Mt1	chr8	TRUE	TRUE
Polr2k	chr15	FALSE	FALSE
Mt2	chr8	FALSE	TRUE
Mt3	chr8	TRUE	TRUE
Mt4	chr8	FALSE	FALSE
Fam89b	chr19	FALSE	FALSE
Muc1	chr3	FALSE	FALSE
Mup1	chr4	FALSE	FALSE
Mup3	chr4	FALSE	FALSE
Mup4	chr4	FALSE	FALSE
Mup5	chr4	FALSE	FALSE
Ppp1r15a	chr7	FALSE	FALSE
Gadd45b	chr10	FALSE	TRUE
Myd88	chr9	TRUE	TRUE
Myf5	chr10	FALSE	FALSE
Myf6	chr10	FALSE	TRUE
Myl7	chr11	FALSE	TRUE
Myl6	chr10	FALSE	FALSE
Myod1	chr7	FALSE	TRUE
Myog	chr1	FALSE	TRUE
Nap1l2	chrX	TRUE	FALSE
Nat1	chr8	FALSE	FALSE
Ndn	chr7	TRUE	FALSE
Ndufa2	chr18	FALSE	FALSE
Neu1	chr17	TRUE	FALSE
Neurod1	chr2	TRUE	FALSE
Neurod2	chr11	TRUE	FALSE
Neurog1	chr13	TRUE	TRUE
Nfkbia	chr12	FALSE	TRUE
Klk1b4	chr7	FALSE	FALSE
Klk1b3	chr7	FALSE	FALSE
Ngp	chr9	FALSE	FALSE
Nkx2-3	chr19	FALSE	TRUE
Nkx2-6	chr14	TRUE	TRUE
Nkx2-9	chr12	TRUE	TRUE
Nkx3-1	chr14	FALSE	TRUE
Nnat	chr2	TRUE	FALSE
Mrpl49	chr19	FALSE	FALSE
Nog	chr11	TRUE	TRUE
Npm3	chr19	FALSE	TRUE
Nppb	chr4	FALSE	FALSE
Nppc	chr1	TRUE	TRUE
Oaz1	chr10	FALSE	FALSE
Sebox	chr11	FALSE	FALSE
Or2y1b	chr11	TRUE	FALSE
Or2a7	chr6	TRUE	TRUE
Or2c1	chr16	TRUE	FALSE
Or10j5	chr1	TRUE	FALSE
Or10a4	chr7	TRUE	FALSE
Or7a40	chr16	TRUE	FALSE
Or1e17	chr11	TRUE	FALSE
Or1m1	chr9	TRUE	FALSE
Or8c9	chr9	TRUE	FALSE
Or1j1	chr2	TRUE	FALSE
Or2z2	chr11	TRUE	FALSE
Or2t1	chr14	TRUE	FALSE
Or51a39	chr7	TRUE	FALSE
Or2w1	chr13	TRUE	FALSE
Or13a17	chr7	TRUE	FALSE
Or2a57	chr6	TRUE	FALSE
Or4c58	chr2	TRUE	FALSE
Or6e1	chr14	TRUE	FALSE
Or1j21	chr2	TRUE	FALSE
Or1ad8	chr11	TRUE	FALSE
Or8u8	chr2	TRUE	FALSE
Or1x2	chr11	TRUE	FALSE
Or7a41	chr10	TRUE	FALSE
Or13a27	chr7	TRUE	FALSE
Or13a28	chr7	TRUE	FALSE
Or13p10	chr4	TRUE	FALSE
Or51b4	chr7	TRUE	FALSE
Or7a42	chr10	TRUE	FALSE
Or10p22	chr10	TRUE	FALSE
Omg	chr11	TRUE	FALSE
Omp	chr7	TRUE	TRUE
Omt2a	chr9	FALSE	FALSE
Orm1	chr4	FALSE	TRUE
Orm2	chr4	FALSE	TRUE
Orm3	chr4	FALSE	TRUE
Osm	chr11	TRUE	TRUE
Oxt	chr2	TRUE	TRUE
Pabpc2	chr18	FALSE	FALSE
Pafah1b3	chr7	FALSE	TRUE
Reg3b	chr6	FALSE	FALSE
Pcdh8	chr14	TRUE	TRUE
Pcna	chr2	FALSE	FALSE
Pcp2	chr8	FALSE	FALSE
Pdha2	chr3	FALSE	FALSE
Rhox5	chrX	FALSE	FALSE
Pfn1	chr11	TRUE	FALSE
Pgk2	chr17	FALSE	FALSE
Phxr4	chr9	FALSE	FALSE
Pip	chr6	TRUE	FALSE
Pla2g2a	chr4	FALSE	FALSE
Plp2	chrX	FALSE	FALSE
Ppp1r14b	chr19	FALSE	TRUE
Pnmt	chr11	FALSE	TRUE
Pou3f1	chr4	TRUE	TRUE
Pou3f4	chrX	TRUE	TRUE
Pou4f2	chr8	TRUE	TRUE
Pou4f3	chr18	TRUE	TRUE
Pou5f1	chr17	FALSE	FALSE
Scand1	chr2	FALSE	FALSE
Ppp1ca	chr19	FALSE	FALSE
Ppp2r3d	chr9	FALSE	FALSE
Ppp3r2	chr4	FALSE	FALSE
Ppy	chr11	FALSE	TRUE
Prg2	chr2	FALSE	FALSE
Prm2	chr16	FALSE	FALSE
Procr	chr2	FALSE	FALSE
Prop1	chr11	TRUE	FALSE
Prph	chr15	FALSE	TRUE
Psmb10	chr8	FALSE	TRUE
Psmb4	chr3	FALSE	FALSE
Psmb5	chr14	FALSE	FALSE
Psmb6	chr11	FALSE	FALSE
Psmc3ip	chr11	FALSE	FALSE
Psme1	chr14	FALSE	FALSE
Psme2	chr14	FALSE	FALSE
Pspn	chr17	FALSE	FALSE
Rhox6	chrX	FALSE	FALSE
Ptf1a	chr2	TRUE	TRUE
Ptgds	chr2	FALSE	FALSE
Lrrc4	chr6	TRUE	TRUE
Wfdc12	chr2	FALSE	FALSE
Ptgir	chr7	FALSE	FALSE
Hexim1	chr11	FALSE	FALSE
Pth	chr7	FALSE	FALSE
Ptma	chr1	FALSE	TRUE
Tmsb10	chr6	FALSE	TRUE
Tmsb4x	chrX	FALSE	TRUE
Ptprcap	chr19	FALSE	FALSE
Ttc36	chr9	TRUE	FALSE
Arhgdia	chr11	TRUE	FALSE
Lrrc3c	chr11	FALSE	TRUE
Or1e25	chr11	TRUE	FALSE
Rab24	chr13	FALSE	FALSE
Rab3a	chr8	TRUE	FALSE
Hspa1a	chr17	FALSE	TRUE
Rab34	chr11	FALSE	TRUE
Ran	chr5	FALSE	FALSE
Rasd1	chr11	FALSE	TRUE
Slfnl1	chr4	FALSE	FALSE
Rasl2-9	chr7	FALSE	FALSE
Gm5	chr5	FALSE	FALSE
Gm9	chrX	FALSE	FALSE
Pld6	chr11	FALSE	FALSE
Gsc2	chr16	FALSE	TRUE
Zfp691	chr4	FALSE	FALSE
Rbmxl1	chr8	FALSE	FALSE
Rce1	chr19	FALSE	FALSE
Reg3a	chr6	FALSE	FALSE
Reg3g	chr6	FALSE	FALSE
Ren1	chr1	FALSE	TRUE
Bex1	chrX	TRUE	FALSE
Rfng	chr11	TRUE	FALSE
Slc50a1	chr3	FALSE	TRUE
Rnase1	chr14	FALSE	FALSE
Ring1	chr17	FALSE	FALSE
Rln1	chr19	FALSE	TRUE
Rom1	chr19	TRUE	FALSE
Rpl10a	chr17	TRUE	FALSE
Rpl19	chr11	FALSE	FALSE
Rpl21	chr5	FALSE	FALSE
Rpl26	chr11	TRUE	FALSE
Rpl27	chr11	TRUE	FALSE
Rpl28	chr7	TRUE	FALSE
Rpl29	chr9	TRUE	FALSE
Rpl30	chr15	FALSE	FALSE
Rpl32	chr6	TRUE	FALSE
Rpl37a	chr1	TRUE	FALSE
Rpl36a	chrX	TRUE	FALSE
Rpl7	chr1	TRUE	FALSE
Rpl9	chr5	TRUE	FALSE
Polr1c	chr17	FALSE	FALSE
Rps12	chr10	TRUE	FALSE
Rps15	chr10	FALSE	FALSE
Rps16	chr7	TRUE	FALSE
Rps17	chr7	FALSE	FALSE
Rps18	chr17	FALSE	FALSE
Rps29	chr12	FALSE	TRUE
Rps4x	chrX	FALSE	FALSE
Rps5	chr7	TRUE	FALSE
Rps6	chr4	FALSE	FALSE
Rps8	chr4	FALSE	FALSE
Rras	chr7	TRUE	FALSE
Hps6	chr19	FALSE	FALSE
S100a1	chr3	FALSE	TRUE
S100a4	chr3	FALSE	FALSE
S100a5	chr3	FALSE	FALSE
S100a8	chr3	TRUE	FALSE
S100a9	chr3	TRUE	FALSE
Saa1	chr7	FALSE	TRUE
Saa2	chr7	FALSE	TRUE
Saa3	chr7	FALSE	FALSE
Saa4	chr7	FALSE	FALSE
Apcs	chr1	FALSE	FALSE
Sat1	chrX	FALSE	FALSE
Sbp	chr17	FALSE	FALSE
Clec11a	chr7	FALSE	TRUE
Sct	chr7	TRUE	TRUE
Scx	chr15	FALSE	TRUE
Ccl12	chr11	FALSE	FALSE
Ccl17	chr8	FALSE	TRUE
Ccl2	chr11	TRUE	FALSE
Ccl20	chr1	FALSE	FALSE
Ccl3	chr11	TRUE	FALSE
Ccl4	chr11	FALSE	FALSE
Ccl5	chr11	TRUE	FALSE
Ccl7	chr11	FALSE	FALSE
Ccl8	chr11	FALSE	FALSE
Cxcl2	chr5	FALSE	TRUE
Cxcl5	chr5	TRUE	TRUE
Srsf2	chr11	FALSE	FALSE
Sftpa1	chr14	FALSE	FALSE
Sftpc	chr14	FALSE	TRUE
Shbg	chr11	FALSE	FALSE
Six2	chr17	FALSE	TRUE
Six5	chr7	FALSE	TRUE
Slc18a3	chr14	TRUE	TRUE
Snai2	chr16	TRUE	TRUE
Smpd1	chr7	FALSE	FALSE
Smpd2	chr10	FALSE	TRUE
Sst	chr16	TRUE	TRUE
Sstr1	chr12	FALSE	TRUE
Sstr4	chr2	FALSE	TRUE
Snai1	chr2	FALSE	TRUE
Snapin	chr3	TRUE	FALSE
Sncg	chr14	TRUE	TRUE
Sox12	chr2	TRUE	TRUE
Sox14	chr9	TRUE	TRUE
Sox15	chr11	FALSE	FALSE
Sox18	chr2	FALSE	TRUE
Sox2	chr3	TRUE	TRUE
Sox3	chrX	TRUE	TRUE
Sprr1a	chr3	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Sprr2b	chr3	FALSE	FALSE
Sprr2d	chr3	FALSE	FALSE
Sprr2e	chr3	FALSE	FALSE
Sprr2f	chr3	FALSE	FALSE
Sprr2g	chr3	FALSE	FALSE
Sprr2h	chr3	FALSE	FALSE
Sprr2i	chr3	FALSE	FALSE
Sprr2j-ps	chr3	FALSE	FALSE
Sprr2k	chr3	FALSE	FALSE
Sprr3	chr3	FALSE	FALSE
Sephs2	chr7	FALSE	FALSE
Mucl2	chr15	FALSE	FALSE
Mucl1	chr15	FALSE	FALSE
Mchr1	chr15	FALSE	TRUE
Srm	chr4	FALSE	FALSE
Srp14	chr2	FALSE	FALSE
Ankrd33	chr15	FALSE	TRUE
Ssr4	chrX	FALSE	FALSE
Znrf4	chr17	FALSE	TRUE
Ndufaf8	chr11	FALSE	FALSE
Stfa2	chr16	FALSE	FALSE
Tspan10	chr11	FALSE	FALSE
Sult1a1	chr7	FALSE	FALSE
Cenpx	chr11	FALSE	FALSE
Npb	chr11	FALSE	FALSE
Eif1	chr11	FALSE	FALSE
Surf1	chr2	FALSE	FALSE
Surf2	chr2	FALSE	FALSE
Sva	chr6	FALSE	FALSE
Svs4	chr2	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Svs6	chr2	FALSE	FALSE
Taar2	chr10	FALSE	FALSE
Taar4	chr10	TRUE	TRUE
Taar7b	chr10	FALSE	TRUE
Rtl9	chrX	FALSE	TRUE
Sycp1-ps1	chr7	FALSE	FALSE
Syngr2	chr11	TRUE	TRUE
Vmn1r183	chr7	FALSE	FALSE
BC048679	chr7	FALSE	FALSE
Hus1b	chr13	FALSE	FALSE
Spata31e5	chr1	FALSE	FALSE
Kbtbd7	chr14	FALSE	FALSE
Suox	chr10	FALSE	FALSE
Or2y8	chr11	TRUE	FALSE
Ado	chr10	FALSE	TRUE
Tmem60	chr5	FALSE	TRUE
Rln3	chr8	FALSE	TRUE
Frat2	chr19	FALSE	FALSE
Sprn	chr7	FALSE	FALSE
Gm266	chr12	FALSE	TRUE
BC024386	chr7	FALSE	FALSE
Ifitm6	chr7	FALSE	FALSE
Rnf26	chr9	FALSE	FALSE
Dnd1	chr18	FALSE	FALSE
Txndc2	chr17	FALSE	FALSE
Depp1	chr6	FALSE	FALSE
Rtl3	chrX	FALSE	FALSE
Chrm5	chr2	TRUE	FALSE
Tbx6	chr7	TRUE	FALSE
Tcap	chr11	TRUE	TRUE
Tcf21	chr10	FALSE	TRUE
Syna	chr5	FALSE	FALSE
Gm4787	chr12	FALSE	FALSE
Uqcc4	chr17	FALSE	FALSE
Slc10a3	chrX	FALSE	FALSE
Afg2b	chr2	FALSE	FALSE
Slc39a2	chr14	FALSE	FALSE
Wfikkn1	chr17	FALSE	FALSE
Il1f10	chr2	FALSE	FALSE
Mfsd6l	chr11	FALSE	TRUE
Taar5	chr10	TRUE	TRUE
Taar6	chr10	FALSE	FALSE
Taar7a	chr10	FALSE	TRUE
Taar8a	chr10	FALSE	FALSE
Calhm6	chr10	FALSE	FALSE
Rfpl4b	chr10	FALSE	FALSE
Myl6b	chr10	FALSE	FALSE
Fem1al	chr11	FALSE	TRUE
Hbq1a	chr11	FALSE	TRUE
Phlda1	chr10	FALSE	TRUE
Or2ak7	chr11	TRUE	FALSE
Prss38	chr11	FALSE	FALSE
Kctd11	chr11	TRUE	TRUE
Slc16a11	chr11	FALSE	FALSE
Gltpd2	chr11	FALSE	FALSE
Elobl	chr11	FALSE	FALSE
Scrn2	chr11	FALSE	FALSE
Cisd3	chr11	FALSE	FALSE
Pyy	chr11	FALSE	TRUE
Nags	chr11	FALSE	TRUE
Uts2r	chr11	FALSE	TRUE
Inmt	chr6	FALSE	TRUE
Prss39	chr1	FALSE	TRUE
BC042761	chr12	FALSE	FALSE
Mgat2	chr12	FALSE	TRUE
Tff1	chr17	FALSE	FALSE
Tff2	chr17	FALSE	FALSE
Tff3	chr17	FALSE	FALSE
Rd3l	chr12	FALSE	FALSE
Or2b6	chr13	TRUE	FALSE
Thbd	chr2	FALSE	TRUE
Eif4e1b	chr13	FALSE	FALSE
BC051665	chr13	FALSE	FALSE
Timp1	chrX	FALSE	FALSE
Ccno	chr13	FALSE	TRUE
Fabp9	chr3	FALSE	FALSE
4930503F20Rik	chr14	FALSE	TRUE
Eddm3b	chr14	FALSE	FALSE
Tppp2	chr14	FALSE	FALSE
Tlx2	chr6	TRUE	TRUE
Arl11	chr14	FALSE	TRUE
Tnnc1	chr14	TRUE	FALSE
Tnnc2	chr2	TRUE	TRUE
Tnf	chr17	TRUE	FALSE
Tnfrsf18	chr4	FALSE	FALSE
Cd27	chr6	FALSE	FALSE
Cd70	chr17	FALSE	FALSE
