gene_name	chr	is_neuronal	stratum_top_quartile
Prl8a2	chr13	FALSE	FALSE
Dvl1	chr4	TRUE	FALSE
Dvl2	chr11	TRUE	FALSE
Dyrk1b	chr7	FALSE	FALSE
E2f1	chr2	TRUE	TRUE
Ebp	chrX	FALSE	FALSE
Ecel1	chr1	FALSE	TRUE
Ecm1	chr3	FALSE	FALSE
Edn1	chr13	TRUE	TRUE
Edn2	chr4	TRUE	TRUE
Eef1a1	chr9	FALSE	FALSE
Eef1a2	chr2	FALSE	FALSE
Eef2	chr10	TRUE	FALSE
Efna1	chr3	TRUE	TRUE
Efna2	chr10	TRUE	FALSE
Efna3	chr3	TRUE	TRUE
Efnb3	chr11	TRUE	TRUE
Efs	chr14	FALSE	TRUE
Egr1	chr18	TRUE	TRUE
Egr2	chr10	TRUE	TRUE
Egr3	chr14	TRUE	TRUE
Eif2b4	chr5	TRUE	FALSE
Eif4a1	chr11	FALSE	FALSE
Eif4a2	chr16	FALSE	FALSE
Elf3	chr1	FALSE	TRUE
Emd	chrX	FALSE	FALSE
Emx2	chr19	TRUE	TRUE
En1	chr1	TRUE	TRUE
En2	chr5	TRUE	TRUE
Enc1	chr13	TRUE	TRUE
Eno2	chr6	FALSE	FALSE
Eno3	chr11	FALSE	FALSE
Eomes	chr9	TRUE	TRUE
Epx	chr11	FALSE	FALSE
Nr2f6	chr8	TRUE	TRUE
Nr2f1	chr13	TRUE	TRUE
Ercc1	chr7	FALSE	FALSE
Erf	chr7	FALSE	FALSE
Erh	chr12	FALSE	FALSE
Ces3b	chr8	FALSE	FALSE
Esx1	chrX	FALSE	TRUE
Etohd2	chr13	FALSE	FALSE
Chchd2	chr5	FALSE	FALSE
Evx1	chr6	TRUE	TRUE
Evx2	chr2	FALSE	TRUE
Bsnd	chr4	TRUE	TRUE
Cd300c2	chr11	FALSE	TRUE
F2	chr2	TRUE	FALSE
F2rl2	chr13	FALSE	FALSE
F3	chr3	FALSE	TRUE
F7	chr8	FALSE	FALSE
Fabp3	chr4	FALSE	FALSE
Fabp1	chr6	FALSE	FALSE
Fadd	chr7	TRUE	FALSE
Nek8	chr11	FALSE	FALSE
Dclre1b	chr3	FALSE	FALSE
Fasl	chr1	TRUE	FALSE
Fbl	chr7	FALSE	FALSE
Fcer1a	chr1	FALSE	FALSE
Ms4a2	chr19	FALSE	FALSE
Fcer1g	chr1	FALSE	FALSE
Fcgr1	chr3	FALSE	TRUE
Fcgrt	chr7	FALSE	FALSE
Fcnb	chr2	FALSE	FALSE
Fdxr	chr11	FALSE	FALSE
Fem1a	chr17	FALSE	FALSE
Fen1	chr19	TRUE	FALSE
Fes	chr7	TRUE	FALSE
Fga	chr3	FALSE	FALSE
Fgf11	chr11	FALSE	TRUE
Fgf17	chr14	FALSE	TRUE
Fgf3	chr7	FALSE	TRUE
Fgf8	chr19	TRUE	TRUE
Fgl2	chr5	TRUE	TRUE
Fhl3	chr4	FALSE	FALSE
Fhl4	chr10	FALSE	FALSE
Fkbp1b	chr12	TRUE	FALSE
Fkbp4	chr6	FALSE	TRUE
Fkbp10	chr11	FALSE	FALSE
Fkbp7	chr2	FALSE	FALSE
Fkbp8	chr8	TRUE	FALSE
Foxf2	chr13	FALSE	TRUE
Flot1	chr17	TRUE	FALSE
Flt3l	chr7	TRUE	FALSE
Fmod	chr1	FALSE	TRUE
Slc34a3	chr2	FALSE	FALSE
Fosb	chr7	FALSE	TRUE
Fosl1	chr19	FALSE	FALSE
Fpr1	chr17	FALSE	FALSE
Cidec	chr6	FALSE	FALSE
Brd2	chr17	TRUE	FALSE
Fst	chr13	FALSE	TRUE
Fut4-ps1	chr17	FALSE	FALSE
Fzd4	chr7	TRUE	TRUE
Fzd5	chr1	TRUE	TRUE
Fzd8	chr18	FALSE	TRUE
G6pc1	chr11	FALSE	FALSE
Slc37a4	chr9	FALSE	FALSE
B4galnt1	chr10	TRUE	TRUE
Galnt4	chr10	FALSE	TRUE
Gata5	chr2	FALSE	TRUE
Gba1	chr3	TRUE	FALSE
Gcg	chr2	FALSE	FALSE
Gcgr	chr11	FALSE	TRUE
Bloc1s1	chr10	TRUE	TRUE
Kat2a	chr11	TRUE	FALSE
Mrps33	chr6	FALSE	FALSE
Gpd1	chr15	FALSE	TRUE
Gdf11	chr10	TRUE	TRUE
Gdf9	chr11	FALSE	FALSE
Gdi1	chrX	TRUE	FALSE
Arhgdig	chr17	FALSE	TRUE
Gem	chr4	FALSE	TRUE
Gfi1	chr5	TRUE	TRUE
Gip	chr11	TRUE	FALSE
Gpr83	chr9	FALSE	TRUE
Gjb1	chrX	FALSE	TRUE
Gjb2	chr14	TRUE	TRUE
Gjb3	chr4	FALSE	TRUE
Gjb6	chr14	TRUE	TRUE
Gli1	chr10	TRUE	TRUE
Glul	chr1	TRUE	TRUE
Glrp1	chr1	FALSE	FALSE
Gnl1	chr17	FALSE	FALSE
Gnat1	chr9	TRUE	TRUE
Gnat2	chr3	TRUE	FALSE
Gnb2	chr5	FALSE	FALSE
Rack1	chr11	FALSE	FALSE
Gnb3	chr6	FALSE	FALSE
Bscl2	chr19	FALSE	FALSE
Gng5	chr3	FALSE	TRUE
Gngt2	chr11	FALSE	FALSE
Lilrb4b	chr10	FALSE	FALSE
Gpr65	chr12	FALSE	FALSE
Gpr33	chr12	FALSE	FALSE
Ptgdr2	chr19	FALSE	FALSE
Gpr50	chrX	FALSE	TRUE
Gpx3	chr11	FALSE	FALSE
Gpx5	chr13	FALSE	FALSE
Grb7	chr11	FALSE	FALSE
Rhpn1	chr15	FALSE	TRUE
Gpr162	chr6	FALSE	TRUE
Emg1	chr6	FALSE	FALSE
Tle5	chr10	FALSE	FALSE
Grn	chr11	TRUE	TRUE
Hspa5	chr2	TRUE	FALSE
Gsta1	chr9	FALSE	FALSE
Gstm1	chr3	FALSE	TRUE
Gstm3	chr3	FALSE	FALSE
Gstm6	chr3	FALSE	TRUE
Gstp2	chr19	FALSE	FALSE
Gstt2	chr10	FALSE	FALSE
Gsto1	chr19	FALSE	FALSE
Gtf2h4	chr17	FALSE	FALSE
Gt(ROSA)26Sor	chr6	FALSE	FALSE
Guk1	chr11	FALSE	FALSE
Gzma	chr13	FALSE	FALSE
Gzmf	chr14	FALSE	FALSE
H1f3	chr13	FALSE	TRUE
H2-Aa	chr17	FALSE	FALSE
H2-Ab1	chr17	FALSE	TRUE
H2-D1	chr17	TRUE	TRUE
H2-Eb1	chr17	FALSE	FALSE
Slc39a7	chr17	FALSE	FALSE
H2-DMb1	chr17	FALSE	FALSE
H2-DMb2	chr17	FALSE	FALSE
H2-Ob	chr17	FALSE	FALSE
H2-Q4	chr17	FALSE	FALSE
H2-T10	chr17	FALSE	FALSE
H2-T22	chr17	FALSE	FALSE
H3f3b	chr11	FALSE	FALSE
Hap1	chr11	TRUE	FALSE
Has1	chr17	FALSE	FALSE
Hdgf	chr3	TRUE	FALSE
Hbegf	chr18	FALSE	TRUE
Hes3	chr4	TRUE	TRUE
Hesx1	chr14	TRUE	FALSE
Hey2	chr10	TRUE	TRUE
Hfe	chr13	FALSE	TRUE
Foxq1	chr13	TRUE	TRUE
Foxd1	chr13	TRUE	TRUE
Hhex	chr19	TRUE	TRUE
Hic1	chr11	FALSE	TRUE
Hlx	chr1	TRUE	TRUE
Mnx1	chr5	TRUE	TRUE
Hmbs	chr9	FALSE	FALSE
Hmgn1	chr16	FALSE	FALSE
Hmgb3	chrX	FALSE	TRUE
Hmga1	chr17	TRUE	TRUE
Hmox1	chr8	TRUE	FALSE
Hmx1	chr5	FALSE	TRUE
Hmx2	chr7	TRUE	TRUE
Foxa1	chr12	TRUE	TRUE
Foxa3	chr7	FALSE	FALSE
Hnrnpa1	chr15	FALSE	FALSE
Hnrnpab	chr11	FALSE	FALSE
Hoxa10	chr6	FALSE	TRUE
Hoxa11os	chr6	FALSE	TRUE
Hoxa7	chr6	FALSE	TRUE
Hoxa9	chr6	FALSE	TRUE
Hoxb6	chr11	FALSE	TRUE
Hoxb9	chr11	FALSE	TRUE
Hoxc13	chr15	FALSE	TRUE
Hoxc9	chr15	FALSE	TRUE
Hpca	chr4	TRUE	TRUE
Hpd	chr5	FALSE	FALSE
Hpx	chr7	FALSE	FALSE
Hras	chr7	TRUE	FALSE
Prmt1	chr7	TRUE	FALSE
Rida	chr15	FALSE	FALSE
Hspa8	chr9	TRUE	FALSE
Hspa1l	chr17	FALSE	FALSE
Hsd11b2	chr8	FALSE	TRUE
Hsd3b1	chr3	TRUE	FALSE
Hsd3b4	chr3	TRUE	FALSE
Hsd3b5	chr3	TRUE	FALSE
Hsd3b6	chr3	TRUE	FALSE
Hspd1	chr1	TRUE	FALSE
Hsp90ab1	chr17	TRUE	FALSE
Hsp90aa1	chr12	TRUE	FALSE
Trmt2a	chr16	FALSE	FALSE
Htr1b	chr9	TRUE	TRUE
Htr3a	chr9	TRUE	FALSE
Hyal1	chr9	FALSE	TRUE
Hyal2	chr9	FALSE	TRUE
Iapp	chr6	TRUE	FALSE
Icam2	chr11	FALSE	FALSE
Icam5	chr9	TRUE	TRUE
Id4	chr13	TRUE	TRUE
Idh3g	chrX	FALSE	FALSE
Irgm1	chr11	FALSE	FALSE
Ifit1	chr19	FALSE	FALSE
Ifit3	chr19	FALSE	FALSE
Ifng	chr10	TRUE	FALSE
Ifrd2	chr9	FALSE	TRUE
Igfbp1	chr11	FALSE	TRUE
Igfbp3	chr11	FALSE	TRUE
Igfbp6	chr15	FALSE	TRUE
Jchain	chr5	FALSE	FALSE
Igtp	chr11	FALSE	FALSE
Ihh	chr1	TRUE	TRUE
Cd74	chr18	TRUE	FALSE
Il10	chr1	TRUE	TRUE
Il11	chr7	FALSE	TRUE
Il11ra2	chr4	FALSE	FALSE
Il12a	chr3	TRUE	TRUE
Il1a	chr2	FALSE	FALSE
Il1b	chr2	TRUE	FALSE
Irak1	chrX	FALSE	FALSE
Il2	chr3	TRUE	FALSE
Il2rg	chrX	FALSE	FALSE
Il3ra	chr14	FALSE	FALSE
Il6	chr5	TRUE	FALSE
Ilk	chr7	TRUE	FALSE
Fabp6	chr11	FALSE	FALSE
Inhbb	chr1	FALSE	TRUE
Inhbe	chr10	FALSE	TRUE
Irf1	chr11	FALSE	TRUE
Acod1	chr14	FALSE	FALSE
Irx1	chr13	TRUE	TRUE
Irx2	chr13	TRUE	TRUE
Irf9	chr14	FALSE	FALSE
Isl1	chr13	TRUE	TRUE
Eif6	chr2	FALSE	FALSE
Itm2a	chrX	FALSE	FALSE
Jrk	chr15	FALSE	FALSE
Ush1g	chr11	TRUE	TRUE
Ajuba	chr14	FALSE	TRUE
Kcna1	chr6	TRUE	TRUE
Kcna4	chr2	TRUE	TRUE
Kcnab3	chr11	FALSE	FALSE
Kcnj2	chr11	TRUE	FALSE
Kcnj8	chr6	TRUE	TRUE
Kcnj9	chr1	TRUE	TRUE
Kcnk4	chr19	TRUE	TRUE
Kcnmb1	chr11	FALSE	TRUE
Kcns1	chr2	FALSE	TRUE
Kcns2	chr15	FALSE	TRUE
Kera	chr10	FALSE	TRUE
Khk	chr5	FALSE	TRUE
Khsrp	chr17	FALSE	FALSE
Kif12	chr4	FALSE	TRUE
Kifc2	chr15	FALSE	FALSE
Klc2	chr19	TRUE	FALSE
Klf4	chr4	TRUE	TRUE
Klk1b16	chr7	FALSE	FALSE
Klk1b26	chr7	TRUE	FALSE
Klk1b5	chr7	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Klrd1	chr6	FALSE	FALSE
Kpna2	chr11	TRUE	FALSE
Krt17	chr11	FALSE	FALSE
Krt19	chr11	FALSE	FALSE
Krt32	chr11	FALSE	FALSE
Krt33b	chr11	FALSE	FALSE
Krt27	chr11	FALSE	FALSE
Krt1	chr15	FALSE	TRUE
Krt86	chr15	FALSE	TRUE
Krt84	chr15	FALSE	TRUE
Krt2	chr15	FALSE	FALSE
Krt4	chr15	FALSE	FALSE
Krt8	chr15	FALSE	TRUE
Stmn1	chr4	TRUE	FALSE
Lag3	chr6	TRUE	FALSE
Lamb2	chr9	TRUE	FALSE
Lat	chr7	FALSE	FALSE
Lect2	chr13	FALSE	FALSE
Lfng	chr5	FALSE	TRUE
Lgals4	chr7	FALSE	FALSE
Lhx1	chr11	TRUE	TRUE
Lhx3	chr2	TRUE	TRUE
Lhx5	chr5	TRUE	TRUE
Gzmm	chr10	FALSE	FALSE
Psmb9	chr17	FALSE	TRUE
Mycl	chr4	TRUE	TRUE
Lrrc23	chr6	FALSE	FALSE
Ltbr	chr6	TRUE	TRUE
Ltk	chr2	TRUE	TRUE
Lum	chr10	FALSE	TRUE
Alad	chr4	FALSE	TRUE
Lxn	chr3	TRUE	TRUE
Grin3b	chr10	TRUE	FALSE
Sp7	chr15	FALSE	TRUE
Hpcal4	chr4	FALSE	FALSE
Cd93	chr2	FALSE	FALSE
Ly6c1	chr15	TRUE	FALSE
Ly6e	chr15	TRUE	TRUE
Tmem37	chr1	FALSE	TRUE
Idh3b	chr2	FALSE	FALSE
Scrt1	chr15	TRUE	TRUE
Pilrb1	chr5	TRUE	FALSE
Zfp87	chr13	FALSE	FALSE
Ripply3	chr16	FALSE	TRUE
Bbc3	chr7	TRUE	FALSE
Cd209d	chr8	FALSE	FALSE
Cd209e	chr8	FALSE	FALSE
Cd209a	chr8	FALSE	FALSE
Hdac10	chr15	FALSE	FALSE
Acot8	chr2	FALSE	FALSE
Inpp5j	chr11	TRUE	FALSE
Lyz2	chr10	FALSE	FALSE
Il17rc	chr6	FALSE	FALSE
Lyz1	chr10	FALSE	FALSE
M6pr	chr6	FALSE	FALSE
Marcks	chr10	TRUE	TRUE
Vmn1r32	chr6	FALSE	FALSE
Acot2	chr12	FALSE	FALSE
Vmn1r233	chr17	FALSE	FALSE
Acot4	chr12	FALSE	FALSE
Maf	chr8	FALSE	TRUE
Mafg	chr11	FALSE	FALSE
Mafk	chr5	TRUE	TRUE
Bnipl	chr3	FALSE	FALSE
Magea5	chrX	FALSE	FALSE
Gpr37l1	chr1	TRUE	FALSE
Magoh	chr4	FALSE	FALSE
Mfap2	chr4	FALSE	TRUE
H1f8	chr6	FALSE	TRUE
Creld1	chr6	FALSE	FALSE
Ccndbp1	chr2	FALSE	FALSE
Mical1	chr10	FALSE	TRUE
Fxyd3	chr7	FALSE	FALSE
Matk	chr10	FALSE	FALSE
Matn1	chr4	FALSE	TRUE
Maz	chr7	FALSE	FALSE
Mbd3	chr10	FALSE	FALSE
Mbl1	chr14	FALSE	FALSE
Mbl2	chr19	FALSE	FALSE
Mc5r	chr18	FALSE	TRUE
Mcm7	chr5	FALSE	FALSE
Smcp	chr3	FALSE	FALSE
Men1	chr19	FALSE	FALSE
Mettl1	chr10	FALSE	FALSE
Foxc1	chr13	TRUE	TRUE
Cxcl9	chr5	FALSE	FALSE
Mip	chr10	TRUE	FALSE
Mmp10	chr9	FALSE	FALSE
Mmp13	chr9	FALSE	FALSE
Mmp3	chr9	FALSE	FALSE
Mmp7	chr9	FALSE	FALSE
Mmp8	chr9	FALSE	FALSE
Ndst2	chr14	FALSE	FALSE
Mdh2	chr5	FALSE	FALSE
Psmd7	chr8	FALSE	FALSE
Mpo	chr11	FALSE	FALSE
Mpz	chr1	TRUE	FALSE
Meis3	chr7	TRUE	FALSE
Sik1	chr17	FALSE	TRUE
Mstn	chr1	FALSE	TRUE
Msx2	chr13	FALSE	TRUE
Grpel1	chr5	FALSE	FALSE
Mtcp1	chrX	FALSE	FALSE
Prol1	chr5	FALSE	FALSE
Myc	chr15	TRUE	TRUE
Mylpf	chr7	FALSE	FALSE
Myoc	chr1	TRUE	TRUE
Nab2	chr10	TRUE	TRUE
Naga	chr15	FALSE	FALSE
Nat2	chr8	FALSE	FALSE
Nbl1	chr4	TRUE	TRUE
Ncf1	chr5	FALSE	FALSE
Ndufa4	chr6	FALSE	FALSE
Ndufv1	chr19	FALSE	FALSE
Nedd8	chr14	FALSE	FALSE
Nek2	chr1	FALSE	FALSE
Nes	chr3	TRUE	TRUE
Nfe2	chr15	FALSE	TRUE
Nfkb2	chr19	TRUE	TRUE
Nfkbib	chr7	FALSE	FALSE
Nfkbie	chr17	FALSE	TRUE
Nefl	chr14	TRUE	TRUE
Nhlh1	chr1	FALSE	TRUE
Nhlh2	chr3	TRUE	TRUE
Ninj1	chr13	FALSE	TRUE
Nkx2-2	chr2	TRUE	TRUE
Nkx2-5	chr17	TRUE	TRUE
Nkx6-1	chr5	TRUE	TRUE
Mrpl40	chr16	FALSE	FALSE
Nme1	chr11	TRUE	FALSE
Mycn	chr12	TRUE	TRUE
Nodal	chr10	TRUE	TRUE
Ccn3	chr15	TRUE	FALSE
Npdc1	chr2	FALSE	FALSE
Npm1	chr11	TRUE	FALSE
Nptx1	chr11	TRUE	TRUE
Npy1r	chr8	TRUE	FALSE
Npy2r	chr3	TRUE	TRUE
Npy5r	chr8	TRUE	FALSE
Npy6r	chr18	FALSE	FALSE
Slc11a1	chr1	TRUE	FALSE
Nras	chr3	FALSE	FALSE
Nrl	chr14	TRUE	TRUE
Nrtn	chr17	TRUE	TRUE
Nthl1	chr17	FALSE	FALSE
Ntn3	chr17	TRUE	TRUE
Ntsr2	chr12	FALSE	TRUE
Ocm	chr5	FALSE	FALSE
Odc1	chr12	FALSE	TRUE
Odf1	chr15	FALSE	FALSE
Nobox	chr6	FALSE	TRUE
Ogg1	chr6	FALSE	FALSE
Fxyd5	chr7	FALSE	FALSE
Or4b1d	chr2	TRUE	FALSE
Or1p1	chr11	TRUE	FALSE
Or52a5b	chr7	TRUE	FALSE
Oprl1	chr2	TRUE	TRUE
Slc22a6	chr19	FALSE	FALSE
Sqstm1	chr11	TRUE	FALSE
Otp	chr13	TRUE	TRUE
Otx1	chr11	TRUE	TRUE
Ovol1	chr19	FALSE	TRUE
Mybbp1a	chr11	FALSE	FALSE
P2ry1	chr3	TRUE	FALSE
Bloc1s6	chr2	TRUE	FALSE
Pax4	chr6	FALSE	TRUE
Pbx2	chr17	TRUE	FALSE
Pck1	chr2	FALSE	FALSE
Pcolce	chr5	FALSE	FALSE
Pcsk4	chr10	FALSE	FALSE
Cdk16	chrX	TRUE	FALSE
Pdcd2	chr17	FALSE	FALSE
Pde6g	chr11	TRUE	FALSE
Pdx1	chr5	FALSE	TRUE
Pea15a	chr1	FALSE	TRUE
Penk	chr4	TRUE	TRUE
Pex11a	chr7	FALSE	FALSE
Pex11b	chr3	FALSE	FALSE
Pex16	chr2	FALSE	TRUE
Cfp	chrX	FALSE	FALSE
Pfn2	chr3	TRUE	TRUE
Prf1	chr10	TRUE	TRUE
Pgam1	chr19	FALSE	FALSE
Pgf	chr12	FALSE	TRUE
Slc25a3	chr10	FALSE	FALSE
Pik3r2	chr8	FALSE	TRUE
Pim1	chr17	FALSE	FALSE
Pim2	chrX	FALSE	FALSE
Pira1	chr7	FALSE	FALSE
Pira2	chr7	FALSE	FALSE
Lilra6	chr7	FALSE	FALSE
Pirb	chr7	TRUE	FALSE
Pitx1	chr13	TRUE	TRUE
Pja1	chrX	FALSE	TRUE
Pkdrej	chr15	FALSE	FALSE
Pklr	chr3	FALSE	FALSE
Prl3d1	chr13	FALSE	FALSE
Prl3b1	chr13	FALSE	FALSE
Pla2g1b	chr5	FALSE	FALSE
Pla2g2d	chr4	FALSE	FALSE
Serpine1	chr5	FALSE	FALSE
Plau	chr14	FALSE	TRUE
Prl2c3	chr13	FALSE	FALSE
Pa2g4	chr10	FALSE	FALSE
Prl7d1	chr13	FALSE	FALSE
Serpinf2	chr11	FALSE	FALSE
Plk1	chr7	TRUE	FALSE
Pln	chr10	FALSE	FALSE
Bpifa1	chr2	FALSE	FALSE
Phox2b	chr5	TRUE	TRUE
Pnn	chr12	FALSE	FALSE
Septin5	chr16	TRUE	TRUE
Pold2	chr11	FALSE	FALSE
Pomc	chr12	FALSE	FALSE
Pou3f2	chr4	TRUE	TRUE
Pou3f3	chr1	TRUE	TRUE
Pou4f1	chr14	TRUE	TRUE
Ctsa	chr2	FALSE	FALSE
Ppib	chr9	FALSE	FALSE
Ppic	chr18	FALSE	TRUE
Lgals3bp	chr11	FALSE	TRUE
Ppox	chr1	FALSE	FALSE
Ppp1r1b	chr11	TRUE	TRUE
Npy4r	chr14	FALSE	TRUE
Prkab1	chr5	FALSE	FALSE
Prkcsh	chr9	TRUE	FALSE
Mapk11	chr15	FALSE	TRUE
Prl	chr13	FALSE	FALSE
Prl4a1	chr13	FALSE	FALSE
Prl6a1	chr13	FALSE	FALSE
Prl8a6	chr13	FALSE	FALSE
Prl7a1	chr13	FALSE	FALSE
Prl7a2	chr13	FALSE	FALSE
Prm1	chr16	FALSE	FALSE
Prtn3	chr10	TRUE	TRUE
Cyth2	chr7	TRUE	FALSE
Psmc5	chr11	TRUE	FALSE
Psmd4	chr3	FALSE	FALSE
Psme3	chr11	FALSE	FALSE
Bpifa2	chr2	FALSE	FALSE
Ptbp1	chr10	TRUE	TRUE
Ptcra	chr17	FALSE	FALSE
Ptgdr	chr14	FALSE	FALSE
Mvd	chr8	FALSE	FALSE
Ptger1	chr8	FALSE	TRUE
Eif4a3	chr11	TRUE	FALSE
Mcrip1	chr11	FALSE	FALSE
Btnl10	chr11	FALSE	FALSE
Wfdc15b	chr2	FALSE	FALSE
Ptgs2	chr1	TRUE	FALSE
Pthlh	chr6	FALSE	TRUE
Nrbp1	chr5	FALSE	FALSE
Twf1	chr15	TRUE	FALSE
Ptp4a1	chr1	FALSE	FALSE
Cabp7	chr11	FALSE	TRUE
Lrrc75b	chr10	FALSE	TRUE
Pts	chr9	FALSE	FALSE
Ptx3	chr3	FALSE	TRUE
Pura	chr18	TRUE	FALSE
Purb	chr11	FALSE	FALSE
Nacad	chr11	FALSE	TRUE
Dhrs11	chr11	FALSE	TRUE
Pex19	chr1	FALSE	FALSE
Pxmp2	chr5	FALSE	FALSE
Zfp3	chr11	FALSE	FALSE
BC018473	chr11	FALSE	FALSE
C030037D09Rik	chr11	FALSE	FALSE
Msantd5l	chr11	FALSE	FALSE
Rab17	chr1	TRUE	TRUE
Rab19	chr6	FALSE	FALSE
Rab33a	chrX	FALSE	FALSE
Rab3d	chr9	FALSE	FALSE
Kif20a	chr18	FALSE	FALSE
Rabggtb	chr3	FALSE	FALSE
Rad23a	chr8	FALSE	FALSE
Rad9a	chr19	FALSE	FALSE
Rag1	chr2	TRUE	FALSE
Rag2	chr2	FALSE	FALSE
Mcfd2	chr17	FALSE	FALSE
Eme2	chr17	FALSE	FALSE
Ranbp1	chr16	TRUE	FALSE
Rapsn	chr2	TRUE	FALSE
Mtmr11	chr3	FALSE	FALSE
Cnksr1	chr4	FALSE	FALSE
Airim	chr4	FALSE	FALSE
Vps37d	chr5	FALSE	FALSE
Rax	chr18	TRUE	TRUE
Moxd2	chr6	FALSE	FALSE
Serpina16	chr12	FALSE	FALSE
Klf11	chr12	FALSE	TRUE
Btg1c	chrX	FALSE	FALSE
Rhox11	chrX	FALSE	FALSE
Jmjd4	chr11	FALSE	FALSE
Tmem199	chr11	FALSE	FALSE
Pom121l2	chr13	FALSE	TRUE
Trim40	chr17	FALSE	FALSE
Rbm3	chrX	FALSE	FALSE
Rbmx	chrX	TRUE	FALSE
Rbp3	chr14	FALSE	TRUE
Rbp4	chr19	TRUE	FALSE
Rcvrn	chr11	TRUE	FALSE
Rdh5	chr10	TRUE	TRUE
Reg1	chr6	TRUE	FALSE
Rela	chr19	TRUE	FALSE
Rem1	chr2	TRUE	TRUE
Ren2	chr1	FALSE	TRUE
Renbp	chrX	FALSE	FALSE
Resp18	chr1	FALSE	TRUE
Rfxank	chr8	FALSE	FALSE
Rgl2	chr17	FALSE	FALSE
Rgs16	chr1	FALSE	TRUE
Rgs2	chr1	TRUE	TRUE
Rgs4	chr1	TRUE	TRUE
Rnaseh1	chr12	FALSE	FALSE
Rnf7	chr9	TRUE	FALSE
Trim10	chr17	FALSE	FALSE
Rnps1	chr17	FALSE	FALSE
Rpa2	chr4	FALSE	FALSE
Rpl18	chr7	FALSE	FALSE
Rpl22	chr4	TRUE	FALSE
Mrpl23	chr7	FALSE	FALSE
Rpl6	chr5	TRUE	FALSE
Polr2j	chr5	FALSE	FALSE
Rps19	chr7	FALSE	FALSE
Rps24	chr14	TRUE	FALSE
Rps3a1	chr3	FALSE	FALSE
Rps7	chr12	TRUE	FALSE
Rptn	chr3	FALSE	FALSE
Rrm2	chr12	FALSE	TRUE
Rxrb	chr17	TRUE	FALSE
S100a10	chr3	TRUE	TRUE
S100a11	chr3	FALSE	FALSE
S100a13	chr3	FALSE	FALSE
S100a6	chr3	FALSE	FALSE
S100b	chr10	TRUE	FALSE
Sap18	chr14	FALSE	FALSE
Sf3a2	chr10	TRUE	FALSE
Sart1	chr19	FALSE	FALSE
Nkx1-2	chr7	FALSE	TRUE
Serpinb3a	chr1	FALSE	FALSE
Scg2	chr1	FALSE	TRUE
Stmn3	chr2	TRUE	FALSE
Scn1b	chr7	TRUE	FALSE
Ccl11	chr11	TRUE	FALSE
Ccl22	chr8	FALSE	FALSE
Ccl27a	chr4	FALSE	FALSE
Ccl6	chr11	FALSE	FALSE
Ccl9	chr11	FALSE	FALSE
Cxcl15	chr5	FALSE	FALSE
Cx3cl1	chr8	TRUE	TRUE
Sdf2	chr11	FALSE	FALSE
Sfrp2	chr3	TRUE	TRUE
Sec61g	chr11	FALSE	FALSE
Sele	chr1	FALSE	FALSE
Selenbp1	chr3	FALSE	FALSE
Selenbp2	chr3	FALSE	FALSE
Sema3b	chr9	TRUE	TRUE
Sema4c	chr1	TRUE	TRUE
Selenop	chr15	TRUE	FALSE
Selenow	chr7	FALSE	FALSE
Serf1	chr13	FALSE	FALSE
Sfrp4	chr13	FALSE	TRUE
Srsf3	chr17	FALSE	FALSE
Srsf5	chr12	FALSE	FALSE
Sftpb	chr6	FALSE	TRUE
Sh2b1	chr7	FALSE	FALSE
Shc1	chr3	TRUE	FALSE
Shd	chr17	FALSE	FALSE
Shh	chr5	TRUE	TRUE
Shox2	chr3	TRUE	TRUE
Siah1b	chrX	TRUE	FALSE
St6galnac1	chr11	FALSE	FALSE
Ptk6	chr2	TRUE	FALSE
Six1	chr12	TRUE	TRUE
Six6	chr12	FALSE	TRUE
Slc22a12	chr19	FALSE	FALSE
Slc2a4	chr11	TRUE	FALSE
Slfn1	chr11	FALSE	FALSE
Slfn2	chr11	FALSE	FALSE
Sstr2	chr11	FALSE	TRUE
Sstr3	chr15	FALSE	TRUE
Sstr5	chr17	FALSE	FALSE
Plk2	chr13	TRUE	TRUE
Snrpb	chr2	FALSE	FALSE
Snrpb2	chr2	FALSE	FALSE
Snrpe	chr1	FALSE	FALSE
Sod1	chr16	TRUE	TRUE
Sod3	chr5	FALSE	TRUE
Sox1	chr8	TRUE	TRUE
Sox10	chr15	TRUE	TRUE
Sox11	chr12	TRUE	TRUE
Sox17	chr1	TRUE	TRUE
Sox4	chr13	TRUE	TRUE
Sox7	chr14	FALSE	TRUE
Sox8	chr17	TRUE	TRUE
Sox9	chr11	TRUE	TRUE
Spa17	chr9	FALSE	FALSE
Spam1	chr6	FALSE	FALSE
Sphk1	chr11	TRUE	TRUE
Serpina1a	chr12	FALSE	FALSE
Serpina1c	chr12	FALSE	FALSE
Serpina1d	chr12	FALSE	FALSE
Serpina1e	chr12	FALSE	FALSE
Serpinb9c	chr13	FALSE	FALSE
Serpinb9f	chr13	FALSE	FALSE
Serpinb9e	chr13	FALSE	FALSE
Serpina3k	chr12	FALSE	FALSE
Serpina3g	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	TRUE
Cetn4	chr3	FALSE	TRUE
Ccdc154	chr17	FALSE	FALSE
Serpinb9d	chr13	FALSE	FALSE
Spic	chr10	FALSE	FALSE
