gene_name	gene_id	ctrl_M1	ctrl_M2	ctrl_F1	ctrl_F2	mut_M1	mut_M2	mut_F1	mut_F2
Gm35315	ENSMUSG00000109771.1	0.0184018808231504	0.012071696218179	0.0114792284617834	0.00999964158990717	0.0107838498541125	0.014350143501435	0.0144381146207805	0.0132826523070426
Plcxd1	ENSMUSG00000064247.14	0.00835688828806686	0.00902721638372406	0.00815819331136204	0.01873370981755	0.00627377694720684	0.0116733244562805	0.00810654313839027	0.0189877397044954
Gtpbp6	ENSMUSG00000033434.15	0.00538647993536224	0.00838181638891628	0.00902783582713366	0.0153870812630229	0.00723396154578336	0.0122524061360576	0.0151823967389044	0.0178049428647356
Zfp605	ENSMUSG00000023284.15	0.0117171153577905	0.0114850732078342	0.0125633857755818	0.013034392377714	0.00973769455637197	0.0117524736442895	0.0122614882793355	0.0138529517137057
Chfr	ENSMUSG00000014668.15	0.012256985020716	0.0100952230431862	0.0112843355605048	0.0120463957324349	0.00863814136874795	0.0121036169434	0.0100446476255581	0.00953062421116445
Golga3	ENSMUSG00000029502.14	0.0142077150163404	0.0118961265051502	0.00999367576846363	0.00972073757349011	0.00867337570930202	0.0115501173972261	0.0100698940450831	0.014244359693057
Ankle2	ENSMUSG00000029501.14	0.0194832956697001	0.0130434782608696	0.0125741890959282	0.0125859456939751	0.0134997969955339	0.0168456727055247	0.013337483674947	0.0161295104812168
Pgam5	ENSMUSG00000029500.16	0.0117479989672089	0.0138620572784274	0.00705948795180723	0.00851076537163675	0.0072850487081745	0.0124420858710148	0.00868836216751772	0.0127957098734005
Pxmp2	ENSMUSG00000029499.11	0.0158901643033986	0.010457999865492	0.0184264038792429	0.0156410482143381	0.0142508143322476	0.0155643601844465	0.0151062765287842	0.0182903550480686
Pole	ENSMUSG00000007080.14	0.0190636285548033	0.0153413765736379	0.0170719372343188	0.0170257342269004	0.0157534725866835	0.0179166642428755	0.0155490605427975	0.0183796978363232
P2rx2	ENSMUSG00000029503.16	0.0414090582314881	0.0351522282688631	0.0322541966426858	0.0394174969889412	0.0297445845457485	0.0310171810856013	0.0265111997545259	0.033508227999046
Lrcol1	ENSMUSG00000072754.9	0.0338342599027102	0.0363086232980333	0.0323347107438017	0.0310781662970502	0.028440244282976	0.0315591007976795	0.0252267525642112	0.0297986670853833
Fbrsl1	ENSMUSG00000043323.17	0.0339737097178205	0.0327724269235077	0.034757644300772	0.0332576995699983	0.022095052069045	0.025829298618756	0.0234060655476186	0.0253054420896452
Galnt9	ENSMUSG00000033316.14	0.0213688255905957	0.0206427202594467	0.0217806760325032	0.0216970134107168	0.0162695464787176	0.0191213055930912	0.0157362082221628	0.0194952533087724
Noc4l	ENSMUSG00000033294.11	0.0182451484491624	0.00998730427422768	0.00859761537837619	0.0154479917610711	0.0072526520891968	0.0141764989164459	0.0113391140581473	0.0143696411559225
Ddx51	ENSMUSG00000029504.5	0.0144361833952912	0.00756454530504851	0.0133297928836962	0.010796152271797	0.0060512139325511	0.00934677809822537	0.00925804160858473	0.00844975214060388
Ep400	ENSMUSG00000029505.17	0.0160896086135411	0.0116681960831698	0.0132415707373644	0.0129494321059104	0.00935920784436699	0.0130179287842719	0.0106552547229871	0.0133794447930993
Pus1	ENSMUSG00000029507.16	0.0168343393695506	0.0129352659236588	0.0200631527811513	0.0160745779793399	0.0116731517509728	0.0202358703357608	0.018190509068699	0.0158739255014327
Ulk1	ENSMUSG00000029512.11	0.0159129584706181	0.0139394700489765	0.0195270063232959	0.0179298778052871	0.0146305434201842	0.0156275378796668	0.0154394299287411	0.0129832261628888
Hscb	ENSMUSG00000043510.12	0.0292856336756574	0.0271007845961415	0.028316457868543	0.0306483434247228	0.0360620564449579	0.0324676338762825	0.0329892768121518	0.0439346348057731
Chek2	ENSMUSG00000029521.7	0.0334846412137794	0.026161875929121	0.0288443509239776	0.0291288923925897	0.0266333040755637	0.028226964377345	0.0242343762967881	0.0273254047991776
Ttc28	ENSMUSG00000033209.17	0.0671066219682004	0.0676829012236808	0.067227538596212	0.0665317175477442	0.0637563031014713	0.0681334192893959	0.0663542750168867	0.0696508739048947
Pitpnb	ENSMUSG00000050017.11	0.0200405331670434	0.0153378012122407	0.0167961996013488	0.0162447246099287	0.0140451727126592	0.01658100862969	0.0136927784542155	0.018429462509929
Mn1	ENSMUSG00000070576.4	0.0282256572211051	0.0324336740553578	0.0292673200831112	0.0292403658775373	0.0261195578490101	0.0308472067457216	0.0311902876748482	0.0312350581044841
Cryba4	ENSMUSG00000066975.12	0.0352856299599921	0.0373015873015873	0.0326687484986788	0.0319051959890611	0.0372162262746557	0.0267590987868284	0.0279951836243227	0.0320501552704049
Crybb1	ENSMUSG00000029343.17	0.0363394277920307	0.0341321282036035	0.0343422751398652	0.0399980137547484	0.0274734828725439	0.0338986830807658	0.0275186499072979	0.0332562337808868
Tpst2	ENSMUSG00000029344.15	0.0307403601268934	0.0248555095853204	0.0281755653421743	0.0264765784114053	0.0215897939156035	0.0251502139578884	0.0257106644939345	0.0259646287142669
Tfip11	ENSMUSG00000029345.13	0.0138958348217475	0.0116158055527579	0.0115032352849239	0.0161350444645615	0.00559380378657487	0.0167652626597255	0.00965825836235012	0.0186399928764358
Srrd	ENSMUSG00000029346.12	0.0149239722170077	0.011454330475909	0.00848400556328234	0.0101349211376449	0.00662314315450847	0.014587650227932	0.00779883381924198	0.00974116337322572
Hps4	ENSMUSG00000042328.13	0.0270663899880135	0.0248742007075524	0.0245718376562586	0.0268542199488491	0.0209025816199172	0.0251224220258051	0.0245220084894041	0.025797258642507
Gm6583	ENSMUSG00000051503.2	0.0135577372604021	0.0146011396011396	0.0170494084899095	0.0188175818003089	0.0117152961980548	0.012924290864567	0.012433531435721	0.0150361982550585
Asphd2	ENSMUSG00000029348.11	0.0280561122244489	0.0269572480826183	0.0248949621078258	0.0266112661760974	0.0187641539954707	0.0215542158724915	0.0209178474612116	0.0252122365339578
Sez6l	ENSMUSG00000058153.15	0.038914267688569	0.0365923912911373	0.0370175105443061	0.0381228878139288	0.0274467935402754	0.0310761119155637	0.0298341017693013	0.032856064509172
Gm6588	ENSMUSG00000072722.2	0.016025641025641	0.0181121560431905	0.022872079725535	0.0278341548274862	0.0201978565539984	0.0176856034098861	0.0169505818856468	0.0325774512935165
Myo18b	ENSMUSG00000072720.9	0.0585706825211907	0.0591860376124512	0.0603575135834366	0.0580426857112913	0.0471090599835857	0.0517995507616481	0.0505982884654119	0.0520921149607296
Grk3	ENSMUSG00000042249.11	0.0297117943396542	0.027075949192514	0.0305868337388134	0.0301623042934654	0.0273876535821817	0.0290770749495625	0.0282750110180696	0.0316479112575019
Crybb2	ENSMUSG00000042240.14	0.0702433628318584	0.0701698080177394	0.0767353342824767	0.0718156507904942	0.0734124740908234	0.0759079160643098	0.0745660930062248	0.0716345211768329
Crybb3	ENSMUSG00000029352.14	0.0515664690939881	0.0491593153886753	0.0463454000461148	0.05150064229826	0.0439229843561974	0.0447929534346635	0.0460114240693323	0.0514145810663765
2900026A02Rik	ENSMUSG00000051339.10	0.0489944634424361	0.0480885721107505	0.04891669590765	0.0479584064966584	0.0411060715017456	0.0431150763381818	0.0422769783290841	0.0446505348484806
Tmem211	ENSMUSG00000066964.2	0.0334254746490143	0.0222769192422732	0.0300259808596705	0.0232501023331969	0.017688679245283	0.0242635801335048	0.0212749352230512	0.0190387016229713
Sgsm1	ENSMUSG00000042216.13	0.0203536597159712	0.0197388478428676	0.0180448676144515	0.0197570438607411	0.0130828739738343	0.0174343618804222	0.0168497643215203	0.0198515960369259
Wscd2	ENSMUSG00000063430.9	0.0220538841706252	0.0181564539903138	0.0195093524215217	0.0199417176161362	0.0147784438352863	0.0179666428568641	0.0168870724278611	0.0204653812708027
Cmklr1	ENSMUSG00000042190.12	0.056462129059777	0.0572451179437805	0.0535477671572346	0.0546729378973957	0.0490443472829482	0.0499495184840012	0.0479868439896688	0.0517079570109491
1700069L16Rik	ENSMUSG00000042184.11	0.0525982256020279	0.0467100272350798	0.0480824270177447	0.0481669618333563	0.038628171988204	0.0433502796869815	0.0388511542734241	0.0417440392185991
Ficd	ENSMUSG00000053334.6	0.00870607028753994	0.00974105040993587	0.00678678678678679	0.00978906151319944	0.00223847186987017	0.0128115128115128	0.00976793181600536	0.00932595344605353
Sart3	ENSMUSG00000018974.7	0.0168495863000406	0.0125397192563825	0.0151009205219925	0.01447678356602	0.0111480562071557	0.0136438266441851	0.0112145526114513	0.0132602093600169
Iscu	ENSMUSG00000025825.12	0.0174065205378523	0.00963168438896594	0.0136146020347098	0.0116105135693425	0.0130041462495288	0.0142690739662202	0.00972885642034279	0.00879742962056304
Tmem119	ENSMUSG00000054675.5	0.0237099023709902	0.0233509700176367	0.0223642172523962	0.021550686250903	0.012241653418124	0.0193764939225957	0.0156027920785825	0.0224350732836205
Selplg	ENSMUSG00000048163.13	0.0203880302532062	0.0229070761088293	0.0203381319049213	0.0205161529892313	0.013517338995046	0.017216988891204	0.0149612504925785	0.0185435982914887
Coro1c	ENSMUSG00000004530.12	0.0362054167162646	0.0334352071841998	0.0347779695906668	0.0351514773163053	0.0223539040759535	0.0256866713477345	0.0243445028460209	0.0267078287026043
Ssh1	ENSMUSG00000042121.16	0.0277138710933352	0.0264959168522643	0.0285034783785131	0.0275143483508634	0.0186084793830573	0.0244047619047619	0.0218992459072821	0.0252787329373763
Dao	ENSMUSG00000042096.15	0.0229596842770861	0.0209825053517384	0.0229305783041451	0.0242437411724534	0.0143737613520047	0.02032884470901	0.0166091889121502	0.0211069418386492
Svop	ENSMUSG00000042078.14	0.0220828365559069	0.0213472747442679	0.0203682514477863	0.0215688081850862	0.0153935044832334	0.0198474138112219	0.017877596855699	0.0210595669491779
Usp30	ENSMUSG00000029592.11	0.0180426571430468	0.0151704965757511	0.0163037745004958	0.018040002395353	0.0135172922200897	0.0181672916118137	0.0160538153604886	0.0193727042830497
Alkbh2	ENSMUSG00000044339.12	0.0212001106092727	0.0186879501654662	0.0212558818757099	0.0248852379801885	0.0200400801603206	0.0265903618662107	0.0214320690044823	0.0263270731498156
Ung	ENSMUSG00000029591.14	0.0391764222632984	0.0361201123352776	0.0300112794070255	0.0387280227482078	0.0315210295626224	0.0358003920004163	0.0316893065866372	0.0305451335246083
Acacb	ENSMUSG00000042010.16	0.0225564524035162	0.0220896002103771	0.0209680191435635	0.0201875626194047	0.0157087047549157	0.019097549131344	0.0192526446078063	0.0205054292388621
Foxn4	ENSMUSG00000042002.11	0.03510035100351	0.0414239905765329	0.0399128453996237	0.0420226107819259	0.0378354014211475	0.0343527765903703	0.0300888735230115	0.0350602533731589
Myo1h	ENSMUSG00000066952.11	0.0257974173287398	0.0235286896565834	0.0233021495743441	0.0239047361202959	0.0197387499436128	0.0228786568181546	0.0216951483009232	0.0240907250708477
Kctd10	ENSMUSG00000001098.15	0.0154152888543085	0.0176175665010909	0.0124643176221917	0.0157634493670886	0.0125678377606398	0.0176428824991125	0.0133351113481798	0.0150752669350604
Ube3b	ENSMUSG00000029577.13	0.0185354247932055	0.0142183824622461	0.0143124813024515	0.0159507137578565	0.0131917216735322	0.0138816322265472	0.0132715211234822	0.0151195701218262
Mmab	ENSMUSG00000029575.17	0.02020101171459	0.0210883129349652	0.0217841742733942	0.0202165324028939	0.0227311051903814	0.0261182230238578	0.0254800743340904	0.0253260539884744
Mvk	ENSMUSG00000041939.14	0.0660975738675406	0.0608298755186722	0.0627670282966111	0.0619982631166466	0.0474139106251875	0.0487321368426118	0.0461986217355427	0.0475616016427105
Fam222a	ENSMUSG00000041930.7	0.0590512357853216	0.0583798803481811	0.0618077977988404	0.0570260521042084	0.0432916197664923	0.0450317228947053	0.0437172888100696	0.0458402849799342
Trpv4	ENSMUSG00000014158.12	0.0305813242603865	0.0280514890849521	0.0290166823039429	0.0291431144014807	0.0238372770719198	0.0286647043553631	0.0263866300263586	0.0290615539858729
Gltp	ENSMUSG00000011884.13	0.0394721421372149	0.0426793700174995	0.0403757478754621	0.0413171948504177	0.0415969511061536	0.0386943971578714	0.0375799573560768	0.0438939423263015
Tchp	ENSMUSG00000002486.15	0.0295300727876389	0.0219105787476281	0.0244156656330615	0.0245258871436882	0.017578593712503	0.0255564043799338	0.021624401533055	0.0246149962130775
Git2	ENSMUSG00000041890.17	0.0227609580182579	0.0206630210270574	0.0210817277940509	0.023039178888032	0.0154422049847406	0.0194124981418729	0.017526982957414	0.0185769503825826
Ankrd13a	ENSMUSG00000041870.16	0.0260876571060264	0.0208648123086626	0.0195933114085877	0.0225977534011925	0.0167964343687237	0.017946396945964	0.0161790843472645	0.0186566691576001
1500011B03Rik	ENSMUSG00000072694.8	0.0150894881077241	0.0176657510637152	0.0135346561700648	0.0132653997980354	0.0141560911727105	0.0183078711391564	0.0146993318485523	0.0173256914502051
4930519G04Rik	ENSMUSG00000029564.12	0.0265592748163224	0.0280016089895805	0.0283885398819722	0.0282201948353178	0.0228052731180037	0.0255706369782929	0.0242210598135092	0.0267685960441694
Oasl2	ENSMUSG00000029561.17	0.0217043230741861	0.0188073142606117	0.0165561184519768	0.020801287360674	0.0147690373939457	0.0177356711492266	0.015653035537345	0.0158618067249715
Oasl1	ENSMUSG00000041827.15	0.0256721762204674	0.0244589032001062	0.0189468570348978	0.0211594619177558	0.0174539459536951	0.021677408211074	0.0201158183480646	0.0209339325090016
2210016L21Rik	ENSMUSG00000029559.15	0.0202647379912664	0.0153409090909091	0.013217164532954	0.0135128346812679	0.0133141417776179	0.0162477433689765	0.0147172095070423	0.0156258627353542
Hnf1a	ENSMUSG00000029556.12	0.0311707305925638	0.0258943184475099	0.0262930797054881	0.0298437297367397	0.0226814279682882	0.0270583273164001	0.0258403882257093	0.0292188431723316
Sppl3	ENSMUSG00000029550.11	0.0169097373972817	0.0162197319199476	0.0170785314297728	0.0165408373369938	0.0114216938494793	0.0143877531881372	0.0135277689236981	0.0166644601840207
Acads	ENSMUSG00000029545.13	0.0338864628820961	0.0273887608580039	0.0218965517241379	0.026254331776405	0.0297631414917931	0.0279214927066992	0.0254894792428305	0.0302196621244036
Unc119b	ENSMUSG00000046562.5	0.0247872877734178	0.0138055029376826	0.0186169440329935	0.017764908436375	0.0134071219158678	0.020399732701537	0.016325529421384	0.0165535956580733
Mlec	ENSMUSG00000048578.11	0.0318570318570319	0.0188981422165279	0.0201268011527378	0.0184943865276664	0.0130254588513914	0.0218330106874076	0.0175126728903365	0.0264764033353391
Cabp1	ENSMUSG00000029544.16	0.0332451832262939	0.0321241221400133	0.0354163496257765	0.0339467723669309	0.0294286511048047	0.0368781011130481	0.0334547907339686	0.0351244878663725
Pop5	ENSMUSG00000060152.14	0.0126311601770352	0.0132407487276805	0.0108278157808099	0.0117019803351336	0.014915749656121	0.0162551924131985	0.013604389178405	0.0159961221522055
Rnf10	ENSMUSG00000041740.16	0.0151417029019027	0.00939366991896394	0.0117249495265755	0.00913102696812858	0.00983539200328702	0.0135653199646122	0.0097257568877578	0.0113732421424729
Coq5	ENSMUSG00000041733.10	0.0151326582564915	0.0129555389458902	0.0078125	0.0170773168682467	0.00870379434359771	0.0148836117805277	0.0130127581409306	0.0157471570717839
Dynll1	ENSMUSG00000009013.5	0.0194232780516958	0.0133379326204438	0.0129266644136533	0.00651658767772512	0.00840233804188992	0.0158802800787149	0.0139866532589816	0.00655139082805284
Srsf9	ENSMUSG00000029538.14	0.0135208711433757	0.0147420147420147	0.0104344851180294	0.0131271878646441	0.0058001098968191	0.0113489883988119	0.00965921423920122	0.012361788338713
Gatc	ENSMUSG00000029536.8	0.0138624155259054	0.00426797103534264	0.0123920690757915	0.00655353500282106	0.0114321346913324	0.0114935659933867	0.00932807523130593	0.01180934313493
Triap1	ENSMUSG00000029535.4	0.00888171174808236	0.00785653287788215	0.0132038834951456	0.0153419053185272	0.0072043852779953	0.00384979488797728	0.010799522673031	0.0125707102451289
Cox6a1	ENSMUSG00000041697.8	0.00824014125956445	0.00832062127305506	0.010441493587561	0.0164885148965204	0.00946568688504172	0.00879855930023154	0.012715363020862	0.012261408165845
Msi1	ENSMUSG00000054256.11	0.0329651656754461	0.0348258706467662	0.0321401180730198	0.0341314050444591	0.024961941434584	0.0314675385477347	0.0280012389928758	0.0292762471795066
Pla2g1b	ENSMUSG00000029522.12	0.0254824807944538	0.0238180060053947	0.0169932966141497	0.0224857919446504	0.0162352349836642	0.0219796848695784	0.0182845672143309	0.0216379599865662
Sirt4	ENSMUSG00000029524.16	0.025891181988743	0.0295144833253441	0.0289526986774693	0.0256455606650159	0.0310159719000596	0.0402418288305309	0.0332119073367864	0.0388525275031333
Pxn	ENSMUSG00000029528.19	0.0257173266143922	0.0253629392849668	0.0239032403031101	0.0249578786590455	0.0197806622145589	0.0249825536049041	0.0213184964246109	0.0244191977741711
Rplp0	ENSMUSG00000067274.10	0.0131492439184747	0.00851456709068527	0.00948024948024948	0.0185202248226297	0.00683235963956827	0.0160633651639648	0.0123090319005779	0.0124401913875598
Gcn1	ENSMUSG00000041638.18	0.0168865240365074	0.0132143764723659	0.0136045111135443	0.0157457948089562	0.0108538940725225	0.0140286665152033	0.0103831944095427	0.013947390089879
Rab35	ENSMUSG00000029518.15	0.01814606239385	0.0130330187432257	0.0141009027213424	0.0142559879576748	0.0101924128672998	0.0154849306393842	0.0132295467093938	0.0127770935960591
Bicdl1	ENSMUSG00000041609.16	0.0305265968562075	0.027257308279757	0.0279603143924752	0.0277226633558724	0.0189501280159183	0.0227048334738967	0.0210617204610553	0.024255321087958
Cit	ENSMUSG00000029516.19	0.020070137577556	0.01921122877492	0.018558631074854	0.0188293174041262	0.0146371456546065	0.0173305649236087	0.0161494184936303	0.0178441655827474
Prkab1	ENSMUSG00000029513.14	0.0162483279565662	0.00838499301250582	0.0113349690707399	0.0134592390471227	0.0149538516151935	0.00988816792348474	0.0117308018308188	0.0118236948199343
Tmem233	ENSMUSG00000079278.2	0.0192501093135111	0.0138857470984357	0.0134623013361018	0.0153014955655636	0.011717733817425	0.0155335208357249	0.01178369858138	0.0152426795026073
Ccdc60	ENSMUSG00000043913.14	0.0348953614448884	0.0319677187472916	0.0310556582560641	0.0328422002190769	0.0241573271580209	0.0291353186128705	0.027005927064011	0.0290393242411967
Hspb8	ENSMUSG00000041548.4	0.0700824499411072	0.0752584619742246	0.0765873129827987	0.0756857275685728	0.0812554226866347	0.0872120934102862	0.0795221205898824	0.0828404002432418
Srrm4	ENSMUSG00000063919.11	0.0282614611372123	0.0267578701167348	0.0256652399332831	0.0257228319569958	0.0219274262695549	0.0247616658304064	0.0223350938079027	0.0256092395739713
Suds3	ENSMUSG00000066900.11	0.0206826544854714	0.0215287628053586	0.0219783607163774	0.0240250832843425	0.0183276272700208	0.0201262615823446	0.0208837320431264	0.0218735992828328
Taok3	ENSMUSG00000061288.13	0.0236455357610608	0.0221100601763953	0.0224060635066368	0.0224830400364967	0.0220045899144607	0.0250454711690845	0.0231146452039894	0.025063915266618
Pebp1	ENSMUSG00000032959.12	0.0361459521094641	0.0169288986257718	0.0221873364730508	0.0183072677092916	0.0268218623481781	0.0259999261365735	0.0202518055826664	0.0255222524977293
Vsig10	ENSMUSG00000066894.14	0.0298772150699211	0.0253748427530401	0.0257492348351109	0.0263877916722866	0.0198535567633653	0.0226963531737471	0.0202469926501351	0.0240895862610793
Wsb2	ENSMUSG00000029364.15	0.0245303460822993	0.0203022670025189	0.0218874884721795	0.0234826692489533	0.0143449706187349	0.0197656858114177	0.0176184497035777	0.0238803107317541
Rfc5	ENSMUSG00000029363.14	0.0181210486046793	0.0136298421807748	0.0144393929692002	0.00818583387390727	0.00876038496339558	0.0143070709190097	0.00984208361024083	0.0125411184210526
Ksr2	ENSMUSG00000061578.8	0.0304830560804137	0.0284805325863991	0.0288371938047347	0.0293146442170856	0.0183402060768411	0.0223381189824933	0.0200738254612952	0.0228389344125617
Nos1	ENSMUSG00000029361.18	0.0589746630301593	0.056952023398961	0.058056999187478	0.0567434694357828	0.0378277313922786	0.0426604550993622	0.0400812020224491	0.0422022095172592
Fbxo21	ENSMUSG00000032898.9	0.0202302477637086	0.0155415922061452	0.016544776033182	0.0196600818146605	0.0112446526787533	0.0185547622897113	0.0142520686790945	0.0186128417462635
Tesc	ENSMUSG00000029359.13	0.0248482017748716	0.0263764157320421	0.0298605224628188	0.027243353551386	0.0248527063876683	0.029489337117882	0.0251347144054604	0.0263313990973565
Fbxw8	ENSMUSG00000032867.8	0.0306535083003361	0.0289128712634801	0.0307804861320154	0.0305520285783833	0.0236171563923925	0.0254693884912089	0.0237762365062895	0.0254866857988327
Hrk	ENSMUSG00000046607.6	0.0290988497575096	0.0335094157022461	0.0294968417324229	0.0314906001996717	0.0237961664329126	0.0286184744544168	0.0251676416036525	0.0318278562083846
Rnft2	ENSMUSG00000032850.16	0.0244335850733008	0.0253458842265417	0.0209398303821908	0.0230120204104559	0.018635223436871	0.022592713472281	0.020507619393893	0.0216477482781756
2410131K14Rik	ENSMUSG00000032840.7	0.0263984915147706	0.0209297413544807	0.0257567804024497	0.0222687932937657	0.0166319234303902	0.0186064954400245	0.0164729544524144	0.0204995503679642
Med13l	ENSMUSG00000018076.12	0.0379832572454056	0.0346360522004148	0.0380709465653562	0.0371097069008604	0.0229795905636248	0.0261291866191089	0.0249113454213957	0.0275820319679747
Tbx3	ENSMUSG00000018604.18	0.0233201105902152	0.0170744503267039	0.0184051923968475	0.0212318437971268	0.0161995979661819	0.0196366928866504	0.0217640053242416	0.0202583041769254
Tbx5	ENSMUSG00000018263.11	0.0281180257731429	0.0289883182719859	0.0256761244441565	0.0259564503375707	0.0200705826314764	0.0256151300500771	0.0239542646411182	0.0235167537657547
Rbm19	ENSMUSG00000029594.12	0.0641909703553289	0.0656003199040288	0.0637832346793256	0.061336511576117	0.0533476730792483	0.0575228395017359	0.0550268101476347	0.0576708596921052
Lhx5	ENSMUSG00000029595.9	0.0165572366542963	0.015484559935926	0.00988553590010406	0.0249924265374129	0.0241057542768274	0.016845703125	0.0197283031928701	0.0158441987126589
Sdsl	ENSMUSG00000029596.13	0.0235222729868647	0.0224855861627162	0.0260147362978283	0.0250953570958832	0.0185504745470233	0.0226856501447392	0.0230876904075751	0.0272697437121461
Sds	ENSMUSG00000029597.14	0.0146373434314011	0.0185222740485365	0.0142396050882856	0.0158809484146815	0.00795464161800795	0.0142433646764556	0.0125505418081837	0.0114719378750441
Plbd2	ENSMUSG00000029598.12	0.0320324098538034	0.0322240527182867	0.032818124073682	0.0321276402864654	0.0211034242195221	0.0249597800790341	0.0227026665029634	0.028103420587763
Slc8b1	ENSMUSG00000032754.14	0.0400124649423496	0.0354879375550452	0.0398659249750392	0.0404762982750034	0.0304709141274238	0.0353069094298083	0.0326750641432518	0.0325442269891462
Tpcn1	ENSMUSG00000032741.9	0.0443882244710212	0.0430678998420934	0.0406475658047985	0.0420975598938506	0.0393449366778652	0.0430235040980241	0.0393191385017778	0.0405470455756701
Iqcd	ENSMUSG00000029601.13	0.0400859888720283	0.0360996204528978	0.0370666182610274	0.0368581367265649	0.0334013731675636	0.0363825538270486	0.0357742167474967	0.0399983325343394
Rita1	ENSMUSG00000029600.10	0.0424144005284598	0.0356527007503379	0.0387756324501328	0.0411681239453904	0.0334023251717456	0.0378010212194562	0.0379728015224804	0.0406514601693451
Ddx54	ENSMUSG00000029599.13	0.0321868463862422	0.0280566068783939	0.0299409748667174	0.0297413519181477	0.0285935941482877	0.0257493213872174	0.0263851001787226	0.0263225475089882
Cfap73	ENSMUSG00000094282.1	0.0390351234618206	0.0410599883517764	0.0428034188034188	0.0359903687745533	0.0314762354422411	0.0339025615268709	0.0316376171912755	0.0313633310946944
Rasal1	ENSMUSG00000029602.11	0.0412090535765447	0.0398665014363769	0.0397775293764825	0.0416145218072726	0.0308877041550309	0.0350193932309654	0.033811022567468	0.039072022894695
Dtx1	ENSMUSG00000029603.15	0.0469915722575297	0.0480227262479145	0.0467056135670147	0.0459112250839311	0.0299013504453596	0.0357087759509851	0.035371239005211	0.0365337300452023
Oas2	ENSMUSG00000032690.16	0.0433308390234777	0.0442272425767685	0.0458854156316448	0.0448325443882579	0.0313878834315306	0.0335075098999461	0.0313712069358887	0.0329569025120996
Oas3	ENSMUSG00000032661.9	0.022636134545853	0.0238388662096588	0.0212369250275017	0.0235563928249652	0.0148879340378586	0.02092957685384	0.0206288080128727	0.0208980113182778
Oas1e	ENSMUSG00000066867.8	0.0240520250561851	0.0241246095676475	0.0221799746514575	0.0232573885371881	0.0167648608516549	0.0227867739745952	0.016460827037622	0.0195447229248103
Oas1c	ENSMUSG00000001166.17	0.0314349704047352	0.0330943763919822	0.0328818835060764	0.0350595402935475	0.0234727525164873	0.0320878511969977	0.0275403459795173	0.0308128604658573
Oas1f	ENSMUSG00000053765.4	0.0367974932712007	0.0250264878886413	0.0273125735967552	0.0291666666666667	0.0160635068876955	0.0211805938845347	0.0208004518948015	0.0201105413864287
Oas1h	ENSMUSG00000001168.16	0.0383696570987541	0.0390170639739247	0.0323190968022084	0.0367496466380131	0.0304968224149646	0.031666302686176	0.0273119168536672	0.0294091195251372
Oas1g	ENSMUSG00000066861.14	0.0426493372353245	0.0420706863333439	0.0366450546656496	0.0412379899668396	0.0403100775193798	0.045354457200626	0.042781520692974	0.0420017300483773
Oas1a	ENSMUSG00000052776.10	0.0423736586260662	0.0380219267553067	0.0334442539746563	0.0371950850432783	0.0355367256063292	0.0379646793407193	0.0322591858727014	0.0346428934612386
Oas1d	ENSMUSG00000032623.9	0.0228861260592565	0.0232409276675366	0.0264217153473011	0.0182502030174809	0.0117118257786781	0.0207668377035271	0.0190953780786048	0.0187464592882526
Rph3a	ENSMUSG00000029608.10	0.0257307318531808	0.0239229984320948	0.0233971282742314	0.0249434862044406	0.016254696460352	0.0216894246876548	0.0187549588037839	0.0225628629543378
Ptpn11	ENSMUSG00000043733.14	0.0225380817155316	0.0247082509524039	0.0210900399408749	0.0219226065556445	0.0154686078252957	0.0177074801424789	0.0159304873625855	0.017649664177067
Rpl6	ENSMUSG00000029614.13	0.0099040544722996	0.0074719800747198	0.0107554417413572	0.00857787810383747	0.00434121988278706	0.0118593238822246	0.0164258939476898	0.0160798916723087
Hectd4	ENSMUSG00000042744.16	0.0184642528856179	0.0141531768814181	0.0143993380515115	0.0148179813516064	0.0103171158859577	0.0146060955690433	0.0128733369009834	0.0157710979664934
Trafd1	ENSMUSG00000042726.14	0.017085396417874	0.0148038696367337	0.012914855788226	0.017118014672584	0.0129244507108448	0.0130409427284427	0.0113465365758944	0.0127845837670483
Naa25	ENSMUSG00000042719.17	0.0120283301251646	0.0115167814906237	0.0115498395672599	0.0114049608321059	0.00849139473598595	0.0124479806405485	0.010342970130527	0.0136725563054523
Erp29	ENSMUSG00000029616.9	0.0146258316379832	0.00986976140530915	0.0106264722229574	0.011280601632087	0.00876885303402315	0.0125269951439949	0.012299654769562	0.0119266326893446
Tmem116	ENSMUSG00000029452.18	0.0181270241093919	0.0139210547700309	0.0144724971134474	0.0163959629576038	0.0116659944511666	0.01635281636442	0.0125735288900242	0.0166744379345997
Adam1b	ENSMUSG00000062438.4	0.0115283267457181	0.00779360386992744	0.0110214020248622	0.0168489878033447	0.0129578438147892	0.0133326165259932	0.0182419035029742	0.0156208277703605
Adam1a	ENSMUSG00000072647.6	0.0146358634233099	0.0110390525870577	0.00989910008181075	0.0122909605571902	0.00907894061928292	0.0129177100423107	0.0128100354136352	0.0123364931025759
Gm42878	ENSMUSG00000105340.5	0.0146418311555926	0.011044190868443	0.00990369137587646	0.0122967618527121	0.0090828230303445	0.0129177537045676	0.012809093326243	0.0123431055789646
